article_id,popularity_score
2496,39113
2497,12018
2498,10566
2499,79951
2500,21890
2501,46103
2502,1859
2503,52711
2504,21281
2505,758
2506,2123
2507,177731
2508,13061
2509,2173
2510,6950
2511,10387
2512,3002
2513,20687
2514,13071
2515,5205
2516,8659
2517,21200
2518,21978
2519,16589
2520,67906
2521,10539
2522,58140
2523,17025
2524,76779
2525,139206
2526,2464
2527,26217
2528,169651
2529,59193
2530,29181
2531,14573
2532,18545
2533,29610
2534,4344
2535,51542
2536,1291
2537,46105
2538,7561
2539,63000
2540,24787
2541,6481
2542,32954
2543,4603
2544,1963
2545,7077
2546,120611
2547,81714
2548,751
2549,13869
2550,71256
2551,34331
2552,41568
2553,13380
2554,10767
2555,7186
2556,2261
2557,2144
2558,1128
2559,11782
2560,3071
2561,48755
2562,5945
2563,73652
2564,6807
2565,2260
2566,2739
2567,5967
2568,156474
2569,173547
2570,59559
2571,102506
2572,15437
2573,135078
2574,2800
2575,2156
2576,23083
2577,214917
2578,910
2579,69034
2580,29497
2581,42983
2582,9780
2583,6835
2584,79626
2585,22551
2586,15892
2587,66814
2588,58692
2589,13675
2590,20542
2591,7394
2592,5796
2593,14692
2594,3439
2595,16925
2596,5833
2597,3412
2598,107863
2599,23839
2600,24687
2601,579
2602,1710
2603,1310
2604,5092
2605,11070
2606,7012
2607,2331
2608,2139
2609,14971
2610,143678
2611,116821
2612,5808
2613,12041
2614,53182
2615,107156
2616,14912
2617,56086
2618,150276
2619,76364
2620,164503
2621,42959
2622,53364
2623,71433
2624,53369
2625,4040
2626,371
2627,17780
2628,1844
2629,2380
2630,111693
2631,4138
2632,13574
2633,185583
2634,5510
2635,100704
2636,62176
2637,1199
2638,4728
2639,1119
2640,7998
2641,2295
2642,8697
2643,11140
2644,44037
2645,25867
2646,141060
2647,5961
2648,98444
2649,6113
2650,19448
2651,16054
2652,6610
2653,13094
2654,15242
2655,20891
2656,74605
2657,9350
2658,28163
2659,51660
2660,19115
2661,14760
2662,22900
2663,9318
2664,51313
2665,19502
2666,78709
2667,7593
2668,6359
2669,80157
2670,7194
2671,11829
2672,20086
2673,7930
2674,37566
2675,3704
2676,14028
2677,2069
2678,4845
2679,16326
2680,130803
2681,11454
2682,24709
2683,13684
2684,10646
2685,145981
2686,59727
2687,506
2688,59934
2689,21655
2690,31875
2691,5704
2692,9527
2693,24616
2694,73406
2695,4180
2696,21074
2697,12079
2698,536563
2699,43152
2700,66117
2701,82138
2702,9601
2703,90613
2704,1349
2705,66481
2706,10022
2707,11996
2708,2645
2709,5333
2710,58478
2711,74739
2712,29456
2713,14464
2714,73596
2715,14926
2716,264983
2717,24382
2718,11457
2719,3576
2720,1217
2721,47914
2722,43010
2723,10451
2724,49123
2725,1050
2726,167641
2727,5714
2728,72699
2729,43363
2730,10459
2731,3880
2732,36581
2733,42873
2734,82228
2735,5992
2736,46332
2737,42855
2738,5241
2739,30988
2740,8027
2741,121652
2742,497122
2743,836524
2744,14557
2745,38185
2746,2254
2747,60552
2748,4886
2749,6147
2750,39975
2751,135
2752,88839
2753,9440
2754,4976
2755,144261
2756,57627
2757,15919
2758,44567
2759,17198
2760,993
2761,23190
2762,9933
2763,46883
2764,2771
2765,130050
2766,5536
2767,75145
2768,61009
2769,114360
2770,1036
2771,28908
2772,24786
2773,20080
2774,96336
2775,6510
2776,73170
2777,104227
2778,45173
2779,161618
2780,51490
2781,247260
2782,16961
2783,4184
2784,3094
2785,1675
2786,53840
2787,18567
2788,7080
2789,1256
2790,16633
2791,24763
2792,108691
2793,462
2794,24764
2795,3431
2796,33340
2797,1004
2798,7782
2799,29036
2800,24032
2802,43156
2803,18133
2804,812
2805,3375
2806,41043
2807,16247
2808,1971
2809,316547
2810,87822
2811,40677
2812,5093
2813,4926
2814,1210
2815,21225
2816,10607
2817,8327
2818,7399
2819,5163
2820,650
2821,2416
2822,2686
2823,3656
2824,82846
2825,524749
2826,2587
2827,2857
2828,5229
2829,82912
2830,87615
2831,5399
2832,78463
2833,3899
2834,198121
2835,24537
2836,53758
2837,19036
2838,13501
2839,5988
2840,22415
2841,21576
2842,698
2843,653
2844,855
2845,25349
2846,4968
2847,19114
2848,149571
2849,30185
2850,517611
2851,71918
2852,23149
2853,11169
2854,4276
2855,16218
2856,23278
2857,5688
2858,282533
2859,12240
2860,19361
2861,18044
2862,4751
2863,15547
2864,1903
2865,29247
2866,112758
2867,52512
2868,4835
2869,32900
2870,31860
2871,2264
2872,11474
2873,1520
2874,1034
2875,93373
2876,29288
2877,7663
2878,55643
2879,40169
2880,49977
2881,11864
2882,129336
2883,1592
2884,1402
2885,717
2886,4716
2887,21800
2888,32649
2889,3329
2890,8270
2891,1586
2892,33671
2893,6357
2894,41161
2895,266845
2896,6367
2897,772
2898,42091
2899,4296
2900,1434
2901,198411
2902,1600
2903,11440
2904,4239
2905,3404
2906,22190
2907,7946
2908,6081
2909,81833
2910,689
2911,18437
2912,21042
2913,80038
2914,14847
2915,1518
2916,2224
2917,34940
2918,7165
2919,12431
2920,17660
2921,3047
2922,35644
2923,2098
2924,26830
2925,13717
2926,2908
2927,721990
2928,7216
2929,1643
2930,5691
2931,3166
2932,14710
2933,708
2934,17415
2935,15699
2936,82765
2937,26724
2938,17102
2939,31488
2940,23920
2941,5959
2942,2543
2943,5448
2944,22694
2945,751
2946,10312
2947,35232
2948,57155
2949,2322
2950,12107
2951,1823
2952,11305
2953,981
2954,26126
2955,21616
2956,29214
2957,4259
2958,120888
2959,83265
2960,2282
2961,120
2962,8580
2963,11305
2964,7399
2965,5950
2966,16955
2967,11876
2968,77244
2969,58658
2970,35463
2971,175651
2972,136805
2973,7442
2974,1866
2975,24556
2976,20006
2977,48984
2978,2508
2979,38154
2980,7562
2981,2054
2982,26782
2983,1137683
2984,1129189
2985,885367
2986,876695
2987,81854
2988,9117
2989,16040
2990,3209
2991,277403
2992,26644
2993,47461
2994,2032
2995,127418
2996,12768
2997,7325
2998,392959
2999,15251
3000,75643
3001,172681
3002,259370
3003,21986
3004,9548
3005,9482
3006,24792
3007,128652
3008,104864
3009,99287
3010,33845
3011,15639
3012,10392
3013,25609
3014,116440
3015,2705
3016,12677
3017,10516
3018,5389
3019,47705
3020,14568
3021,10499
3022,26502
3023,5057
3024,65910
3025,20434
3026,6434
3027,11772
3028,355811
3029,18681
3030,439
3031,33279
3032,520245
3033,30251
3034,24028
3035,8939
3036,191246
3037,28260
3038,14657
3039,10823
3040,69572
3041,84561
3042,61811
3043,25101
3044,6355
3045,21776
3046,17908
3047,1343
3048,5154
3049,10436
3050,5801
3051,14533
3052,728
3053,48079
3054,6765
3055,29652
3056,26143
3057,16374
3058,17206
3059,8383
3060,10415
3061,74346
3062,577
3063,3142
3064,4446
3065,1292
3066,1610
3067,81151
3068,2630
3069,2609
3070,1043
3071,10362
3072,418
3073,5937
3074,6799
3075,744
3076,24513
3077,22488
3078,6535
3079,5542
3080,1632
3081,2866
3082,34231
3083,80638
3084,5049
3085,70123
3086,71759
3087,27461
3088,3103
3089,3324
3090,60519
3091,68716
3092,50213
3093,90415
3094,53572
3095,4529
3096,595
3097,1805
3098,3795
3099,164003
3100,582274
3101,8487
3102,7749
3103,2998
3104,40669
3105,58489
3106,35692
3107,46107
3108,36940
3109,1965
3110,1897
3111,5964
3112,690
3113,9214
3114,2745
3115,46983
3116,12852
3117,782
3118,4366
3119,2612
3120,2217
3121,2027
3122,820
3123,8792
3124,4703
3125,1523
3126,5503
3127,45376
3128,7361
3129,4250
3130,3130
3131,506950
3132,32038
3133,16430
3134,22340
3135,197425
3136,15405
3137,46561
3138,109433
3139,21429
3140,44226
3141,156994
3142,39757
3143,1855
3144,1138
3145,11429
3146,8353
3147,5992
3148,2336
3149,56006
3150,130238
3151,3671
3152,31128
3153,90358
3154,1939
3155,392
3156,15319
3157,9593
3158,3843
3159,17515
3160,7972
3161,4283
3162,25525
3163,6400
3164,1136
3165,25421
3166,6451
3167,28465
3168,7071
3169,19300
3170,3305
3171,2924
3172,86733
3173,17561
3174,21849
3175,10957
3176,2825
3177,1632
3178,2698
3179,65058
3180,1795
3181,20811
3182,1069
3183,21661
3184,91549
3185,37611
3186,81853
3187,17681
3188,153706
3189,21761
3190,3900
3191,7079
3192,5941
3193,135249
3194,5987
3195,70983
3196,25377
3197,2448
3198,675
3199,78809
3200,43298
3201,953
3202,10073
3203,28688
3204,3789
3205,7425
3206,42625
3207,32447
3208,6533
3209,152288
3210,105412
3211,20948
3212,246103
3213,204458
3214,51705
3215,19660
3216,9096
3217,51415
3218,3861
3219,23084
3220,8162
3221,27868
3222,2177
3223,15068
3224,374808
3225,138618
3226,1389
3227,45529
3228,19442
3229,58590
3230,5279
3231,12266
3232,11153
3233,18624
3234,20219
3235,97303
3236,4099
3237,709
3238,186337
3239,1048
3240,1682
3241,14536
3242,1952
3243,22268
3244,373195
3245,29691
3246,22891
3247,562275
3248,376596
3249,50030
3250,53985
3251,12746
3252,1490
3253,40799
3254,188485
3255,32768
3256,20354
3257,7923
3258,7387
3259,3340
3260,1215
3261,98474
3262,1145
3263,10675
3264,89082
3265,1093
3266,30689
3267,20211
3268,54273
3269,40394
3270,4118
3271,722
3272,8893
3273,10742
3274,7020
3275,10011
3276,12644
3277,1942
3278,94914
3279,9399
3280,2258
3281,11646
3282,10461
3283,329241
3284,5996
3285,14423
3286,6594
3287,107930
3288,83961
3289,1015
3290,90694
3291,31972
3292,1037
3293,2116
3294,194836
3295,58227
3296,17229
3297,56739
3298,70407
3299,1203
3300,29752
3301,1745
3302,1576
3303,17093
3304,4240
3305,8738
3306,95601
3307,2453
3308,7945
3309,19942
3310,3029
3311,161185
3312,723
3313,89042
3314,9615
3315,17863
3316,38484
3317,2059
3318,25621
3319,40440
3320,3210
3321,15668
3322,842
3323,125218
3324,78844
3325,13897
3326,178108
3327,1335
3328,43666
3329,53566
3330,725
3331,8447
3332,17582
3333,11099
3334,3244
3335,3174
3336,37549
3337,2521
3338,14184
3339,15230
3340,79877
3341,1429
3342,6266
3343,136482
3344,8921
3345,23460
3346,32843
3347,3587
3348,72433
3349,11442
3350,52945
3351,134614
3352,1897
3353,5592
3354,12867
3355,3855
3356,31366
3357,7649
3358,46882
3359,113370
3360,28034
3361,29472
3362,15427
3363,19535
3364,2973
3365,124430
3366,26826
3367,1496
3368,952
3369,37190
3370,26380
3371,111810
3372,19567
3373,79275
3374,22248
3375,23057
3376,55022
3377,19388
3378,667452
3379,65764
3380,6109
3381,35738
3382,4088
3383,2290
3384,35019
3385,12852
3386,3384
3387,56879
3388,38681
3389,3026
3390,10929
3391,34559
3392,54692
3393,35052
3394,505
3395,2559
3396,985
3397,900
3398,10190
3399,33230
3400,4393
3401,51406
3402,4333
3403,8873
3404,1590
3405,42707
3406,133529
3408,8856
3409,103004
3410,6261
3411,61471
3412,63210
3413,7429
3414,2882
3415,699
3416,5628
3417,29960
3418,1723
3419,10730
3420,29462
3421,2982
3422,19641
3423,4319
3424,24202
3425,2330
3426,2249
3427,4619
3428,3076
3429,38805
3430,882
3431,14036
3432,2034
3433,20792
3434,121088
3435,44811
3436,42482
3437,13528
3438,9399
3439,3383
3440,13601
3441,189201
3442,7102
3443,17561
3444,4688
3445,8491
3446,3416
3447,39647
3448,3133
3449,280802
3450,5038
3451,46287
3452,113505
3453,18870
3454,91107
3455,33667
3456,39732
3457,5390
3458,28005
3459,1991
3460,18135
3461,3058
3462,5117
3463,3034
3464,17293
3465,6484
3466,2269
3467,26657
3468,34511
3469,1727
3470,3080
3471,87231
3472,150
3473,2794
3474,10785
3475,105901
3476,115297
3477,940
3478,155269
3479,9162
3480,5305
3481,2827
3482,2820
3483,3633
3484,361901
3485,7847
3486,9953
3487,73440
3488,38068
3489,42282
3490,11504
3491,4813
3492,397263
3493,12641
3494,45154
3495,25732
3496,86161
3497,11965
3498,17860
3499,75558
3500,20163
3501,2004
3502,28802
3503,96990
3504,29512
3505,12395
3506,11258
3507,4721
3508,9127
3509,7080
3510,88966
3511,3557
3512,6068
3513,21232
3514,25591
3515,11671
3516,1116
3517,88842
3518,4858
3519,2540
3520,14697
3521,139785
3522,11915
3523,28900
3524,2575
3525,7108
3526,12327
3527,8892
3528,52792
3529,40276
3530,10814
3531,4513
3532,5232
3533,18110
3536,9806
3537,824
3538,4870
3539,29189
3540,54491
3541,9373
3542,19477
3543,4664
3544,67273
3545,22098
3546,4963
3547,3835
3548,761
3549,767
3550,44924
3551,12082
3552,15699
3553,21703
3554,3665
3555,2628
3556,14366
3557,185402
3558,11369
3559,46485
3560,243873
3561,31650
3562,5933
3563,17266
3564,289912
3565,2616
3566,12574
3567,2085
3568,62228
3569,19478
3570,19917
3571,39748
3572,218675
3573,128023
3574,91746
3575,3130
3576,19929
3577,5366
3578,36029
3579,6116
3580,29734
3581,32109
3582,2537
3583,177588
3584,14013
3585,14098
3586,12647
3587,6466
3588,24173
3589,2206
3590,26709
3591,22924
3592,32161
3593,21587
3594,77051
3595,15842
3596,1347
3597,74550
3598,9008
3599,20242
3600,8741
3601,71193
3602,9710
3603,23658
3604,41515
3605,2621
3606,9870
3607,20032
3608,44826
3609,20342
3610,6011
3611,62478
3612,111679
3613,18657
3614,18129
3615,27108
3616,32624
3617,7631
3618,32426
3619,52062
3620,58867
3621,3279
3622,2462
3623,185111
3624,17074
3625,3046
3626,35658
3627,41659
3628,9617
3629,9365
3630,90982
3631,64277
3632,18413
3633,148786
3634,5957
3635,95439
3636,55131
3637,5706
3638,6295
3639,57316
3640,2100
3641,79303
3642,1964
3643,50852
3644,29730
3645,201247
3646,36916
3647,4670
3648,29978
3649,4873
3650,35898
3651,141596
3652,3712
3653,82522
3654,63826
3655,12780
3656,14040
3657,17526
3658,12121
3659,21232
3660,6655
3661,1853
3662,25769
3663,33231
3664,31093
3665,31609
3666,172222
3667,225113
3668,17783
3669,12402
3670,16759
3671,37711
3672,598
3673,34732
3674,1284
3675,35672
3676,258784
3677,2273
3678,181702
3679,251206
3680,33666
3681,17324
3682,72546
3683,271002
3684,17539
3685,5261
3686,1695
3687,5567
3688,121328
3689,2292
3690,57104
3691,8271
3692,24241
3693,76758
3694,3908
3695,7009
3696,10515
3697,237809
3698,2837
3699,12324
3700,163044
3701,34253
3702,65964
3703,18221
3704,230405
3705,17348
3706,13574
3707,823
3708,1161
3709,10409
3710,4239
3711,16543
3712,88283
3713,79069
3714,43877
3715,55645
3716,2262
3717,16785
3718,10933
3719,12266
3720,1418
3721,40066
3722,3128
3723,67394
3724,118631
3725,64939
3726,69996
3727,35070
3729,17578
3730,9276
3731,4080
3732,111111
3733,16836
3734,50855
3735,4300
3736,1279
3737,2071
3738,96111
3739,1337
3740,152128
3741,91877
3742,13820
3743,24988
3744,7517
3745,10964
3746,792
3747,224197
3748,26851
3749,110157
3750,1530
3751,34853
3752,70700
3753,9435
3754,46404
3755,61092
3756,18974
3757,20068
3758,33262
3759,15392
3760,7050
3761,6376
3762,81516
3763,11482
3764,1694
3765,12047
3766,29845
3767,24755
3768,22502
3769,136595
3770,95061
3771,360010
3772,22963
3773,11022
3774,74999
3775,10266
3776,45330
3777,30054
3778,8494
3779,17532
3780,25369
3781,1551
3782,1750
3783,60802
3784,5008
3785,33091
3786,1254
3787,356593
3788,12055
3789,4841
3790,7798
3791,133630
3792,15229
3793,9882
3794,82409
3795,103576
3796,65764
3797,12438
3798,74047
3799,5566
3800,34153
3801,7184
3802,65880
3803,1957
3804,12759
3805,32098
3806,41528
3807,154296
3808,52381
3809,2372
3810,1690
3811,3773
3812,2337
3813,3116
3814,1114
3815,1650
3816,966263
3817,22735
3818,139521
3819,5113
3820,1583
3821,12616
3822,6189
3823,878
3824,526
3825,32788
3826,1000
3827,2493
3828,4524
3829,30672
3830,265849
3831,8565
3832,40804
3833,3459
3834,41997
3835,1504
3836,5303
3837,3632
3838,18844
3839,3986
3840,5485
3841,4710
3842,2817
3843,74034
3844,42401
3845,54763
3847,32920
3848,19243
3849,18735
3850,17054
3851,62839
3852,539
3853,1122
3854,9052
3855,33186
3856,45773
3857,8432
3858,11559
3859,3318
3860,9327
3861,51810
3862,50697
3863,35942
3864,54302
3865,29842
3866,247110
3867,7179
3868,386
3869,52663
3870,13369
3871,2791
3872,837
3873,1087
3874,34441
3875,388
3876,10887
3877,5280
3878,9341
3879,30164
3880,125396
3881,2928
3882,1930
3883,2341
3884,2649
3885,5955
3886,4128
3887,128829
3888,982
3889,245
3890,97815
3891,1837
3892,2928
3893,2607
3894,6478
3895,9251
3896,14889
3897,2649
3898,10315
3899,3155
3900,21464
3901,6311
3902,3037
3903,5451
3904,3544
3905,6016
3906,3623
3907,33301
3908,10432
3909,121904
3910,14821
3911,47465
3912,2116
3913,8776
3914,7288
3915,6671
3916,5911
3917,6831
3918,6874
3919,3918
3920,14517
3921,1838
3922,11514
3923,2815
3924,6915
3925,10821
3926,2272
3927,21758
3928,30085
3929,113145
3930,2181
3931,89555
3932,3575
3933,44441
3934,1504
3935,2101
3936,48132
3937,13248
3938,56464
3939,5018
3940,5569
3941,13062
3942,1041
3943,12335
3944,37586
3945,29291
3946,22160
3947,3558
3948,38210
3949,18700
3950,11353
3951,26067
3952,60913
3953,7586
3954,2661
3955,144985
3956,22671
3957,30183
3958,25670
3959,47465
3960,30341
3961,26943
3962,138124
3963,3406
3964,309274
3965,2733
3966,3751
3967,8015
3968,114145
3969,402126
3970,33371
3971,22607
3972,58092
3973,6396
3974,42801
3975,3469
3976,24849
3977,562
3978,128094
3979,18689
3980,21261
3981,9807
3982,24754
3983,3499
3984,48686
3985,2894
3986,6188
3987,18468
3988,9781
3989,10091
3990,12055
3991,3938
3992,61072
3993,28548
3994,3801
3995,4797
3996,37925
3997,8902
3998,54939
3999,33683
4000,120625
4001,130213
4002,2841
4003,63307
4004,115196
4005,2274
4006,79041
4007,11593
4008,870
4009,56639
4010,26889
4011,32355
4012,9810
4013,91854
4014,10089
4015,900
4016,3529
4017,3719
4018,3875
4019,3050
4020,11737
4021,45826
4022,14236
4023,2836
4024,7774
4025,2562
4026,8524
4027,199802
4028,4889
4029,159365
4030,6701
4031,8980
4032,13580
4033,24688
4034,4801
4035,130335
4036,40485
4037,21719
4038,246251
4039,23553
4040,23647
4041,3564
4042,9603
4043,579
4044,2823
4045,104867
4046,74214
4047,9074
4048,3917
4049,80230
4050,23807
4051,54627
4052,65831
4053,23283
4054,17845
4055,13499
4056,46513
4057,156142
4058,779
4059,33547
4060,5991
4061,8909
4062,47697
4063,21380
4064,10287
4065,175617
4066,52812
4067,45755
4068,46600
4069,24428
4070,2369
4071,24650
4072,125611
4073,23305
4074,85863
4075,26806
4076,8966
4077,1053
4078,1175
4079,39132
4080,74105
4081,6256
4082,2767
4083,34667
4084,47694
4085,925
4086,63760
4087,28914
4088,6822
4089,4788
4090,16536
4091,169767
4092,17506
4093,22533
4094,1290
4095,32389
4096,74126
4097,138992
4098,155268
4099,4550
4100,2676
4101,6453
4102,180082
4103,93067
4104,35498
4105,19205
4106,108045
4107,3899
4108,5702
4109,85741
4110,15690
4111,53245
4112,8383
4113,122568
4114,440770
4115,242630
4116,1897
4117,4605
4118,72397
4119,34026
4120,20217
4121,2841
4122,15146
4123,48684
4124,13573
4125,38495
4126,66609
4127,75606
4128,2089
4129,5387
4130,2638
4131,2687
4132,26649
4133,2762
4134,1467
4135,8166
4136,29152
4137,1227
4138,4322
4139,6649
4140,1253
4141,27621
4142,5519
4143,16486
4144,18430
4145,13505
4146,66851
4147,19525
4148,64640
4149,1840
4150,34605
4151,48539
4152,34902
4153,8976
4154,16364
4155,13274
4156,29527
4157,38219
4158,21319
4159,78687
4160,1371
4161,89800
4162,21220
4163,4942
4164,39065
4165,2231
4166,71262
4167,47137
4168,40357
4169,244605
4170,31550
4171,84208
4172,162570
4173,28567
4174,17416
4175,12891
4176,3868
4177,10594
4178,30083
4179,14184
4180,83998
4181,41626
4182,16513
4183,41183
4184,7846
4185,8389
4186,14402
4187,2070
4188,1214
4189,132381
4190,82361
4191,1627
4192,105629
4193,27274
4194,95492
4195,1689
4196,4825
4197,9800
4198,57551
4199,30342
4200,11309
4201,20076
4202,20216
4203,50149
4204,9959
4205,48954
4206,5041
4207,19776
4208,34168
4209,116437
4210,11848
4211,9278
4212,41787
4213,28726
4214,26389
4215,20207
4216,41206
4217,49070
4218,11400
4219,17068
4220,45013
4221,171412
4222,7646
4223,7207
4224,3255
4225,34199
4226,12339
4227,7662
4228,33627
4229,41164
4230,3462
4231,2317
4232,40172
4233,10240
4234,58316
4235,3217
4236,942
4237,79193
4238,12576
4239,1790
4240,12184
4241,528
4242,11295
4243,18285
4244,112283
4245,13927
4246,45990
4247,1197
4248,4585
4249,1099
4250,9188
4251,2810
4252,893
4253,12373
4254,2654
4255,105581
4256,4936
4257,42416
4258,182
4259,22954
4260,15230
4261,75771
4262,133707
4263,70881
4264,68476
4265,57070
4266,1859
4267,16417
4268,69272
4269,136459
4270,293927
4271,158672
4272,207488
4273,8780
4274,14481
4275,37023
4276,742
4277,3963
4278,8202
4279,3531
4280,2387
4281,7544
4282,26288
4283,16184
4284,20576
4285,2937
4286,12634
4287,23561
4288,52711
4289,55362
4290,97482
4291,18880
4292,39694
4293,16913
4294,563094
4295,20934
4296,33314
4297,35086
4298,5264
4299,1051
4300,22465
4301,149603
4302,118661
4303,30256
4304,507743
4305,1078
4306,39541
4307,2007
4308,27165
4309,65310
4310,47949
4311,6176
4312,45098
4313,96479
4314,2278
4315,7998
4316,3182
4317,312243
4318,6726
4319,35308
4320,8694
4321,1611
4322,7230
4323,189240
4324,14008
4325,2567
4326,15409
4327,12856
4328,37796
4329,3099
4330,2628
4331,12674
4332,19178
4333,192199
4334,12592
4335,16948
4336,1233
4337,36536
4338,52978
4339,15774
4340,79372
4341,77569
4342,57501
4343,116598
4344,20551
4345,1726
4346,49833
4347,23579
4348,1936
4349,60279
4350,2970
4351,25060
4352,21177
4353,1628
4354,25235
4355,1986
4356,9930
4357,18449
4358,19198
4359,23927
4360,38912
4361,1392
4362,1582
4363,1369
4364,1518
4365,3002
4366,35990
4367,10289
4368,11816
4369,20350
4370,3576
4371,15683
4372,19660
4373,7176
4374,93896
4375,18787
4377,242117
4378,93543
4379,4503
4380,268426
4381,81657
4382,14342
4383,32708
4384,55205
4385,68980
4386,11960
4387,143938
4388,43072
4389,21750
4390,58612
4391,46774
4392,427365
4393,38742
4394,25026
4395,6893
4396,5091
4397,2706
4398,3757
4399,27047
4400,33708
4401,254
4402,78107
4403,2921
4404,8329
4405,358793
4406,52564
4407,10482
4408,7523
4409,3559
4410,5217
4411,2044
4412,46831
4413,2654
4414,53313
4415,275121
4416,27093
4417,1618
4418,3701
4419,8364
4420,31020
4421,814
4422,3575
4423,41802
4424,132949
4425,32349
4426,1516
4427,52459
4428,17811
4429,11977
4430,7494
4431,6501
4432,2235
4433,38505
4434,28110
4435,113326
4436,107464
4437,29678
4438,52901
4439,7505
4440,6024
4441,61970
4442,4703
4443,1274
4444,228761
4445,2424
4446,1719
4447,47154
4448,71779
4449,137172
4450,80569
4451,19219
4452,13785
4453,8076
4454,96550
4455,70982
4456,63397
4457,8247
4458,8728
4459,485162
4460,7640
4461,14195
4462,1695
4463,10743
4464,66065
4465,55909
4466,13692
4467,15972
4468,4267
4469,5971
4470,40281
4471,84576
4472,16213
4473,85814
4474,98256
4475,136605
4476,8990
4477,33189
4478,135841
4479,24104
4480,3513
4481,20545
4482,7193
4483,95417
4484,6278
4485,29357
4486,71234
4487,30773
4488,1561
4489,2096
4490,1465
4491,18494
4492,11473
4493,1746
4494,43930
4495,188086
4496,55496
4497,8934
4498,25550
4499,299969
4500,7084
4501,3371
4502,2557
4503,4057
4504,30071
4505,49239
4506,17873
4507,43926
4508,5082
4509,63534
4510,1422
4511,230753
4512,67468
4513,5172
4514,57704
4515,85565
4516,188089
4517,166309
4518,3274
4519,6501
4520,40231
4521,2300
4522,3555
4523,2175
4524,16968
4525,83272
4526,725
4527,3424
4528,86910
4529,40040
4530,34805
4531,9641
4532,3364
4533,47161
4534,27975
4535,33527
4536,993
4537,18001
4538,31014
4539,6611
4540,6304
4541,2196
4542,8661
4543,20159
4544,4895
4545,13127
4546,13132
4547,9129
4548,1958
4549,10827
4550,3191
4551,8523
4552,38021
4553,8709
4554,7381
4555,10335
4556,17023
4557,2460
4558,4045
4559,21386
4560,8152
4561,20867
4562,4334
4563,1025
4564,10975
4565,5323
4566,7340
4567,1128
4568,35687
4569,1991
4570,985
4571,748
4572,692
4573,6396
4574,20972
4575,3638
4576,40770
4577,2711
4578,3345
4579,3544
4580,18974
4581,242
4582,3485
4583,3371
4584,752
4585,81668
4586,29479
4587,3318
4588,17368
4589,2279
4590,986
4591,723
4592,6518
4593,6693
4594,2297
4595,14310
4596,143749
4597,2143
4598,49940
4599,24181
4600,4189
4601,30618
4602,62393
4603,632
4604,63817
4605,12350
4606,51462
4607,5720
4608,2837
4609,4553
4610,22258
4611,2563
4612,2000
4613,5226
4614,950
4615,5161
4616,28370
4617,20380
4618,1861
4619,15702
4620,70767
4621,5819
4622,9745
4623,19266
4624,1885
4625,4809
4626,2112
4627,30993
4628,2769
4629,31674
4630,10911
4631,30605
4632,2212
4633,3977
4634,64359
4635,3791
4636,1925
4637,6177
4638,1753
4639,101770
4640,4155
4641,1036
4642,2018
4643,5441
4644,18340
4645,39163
4646,11313
4647,3444
4648,2119
4649,10945
4650,189777
4651,59163
4652,6673
4653,2747
4654,5357
4655,1138
4656,8157
4657,5864
4658,1321
4659,4683
4660,10098
4661,3172
4662,5428
4663,22887
4664,2150
4665,37494
4666,788
4667,21399
4668,7925
4669,964
4670,2291
4671,847
4672,2496
4673,10477
4674,6250
4675,13519
4676,14900
4677,12988
4678,23590
4679,26811
4680,17854
4681,14279
4682,13094
4683,6356
4684,5596
4685,315
4686,803
4687,337
4688,2263
4689,3710
4690,22179
4691,11291
4692,1475
4693,12640
4694,14303
4695,1174
4696,3921
4697,2567
4698,1890
4699,17407
4700,9126
4701,6989
4702,12096
4703,5066
4704,30689
4705,740
4706,5286
4707,4094
4708,3312
4709,1811
4710,6854
4711,16607
4712,2941
4713,40843
4714,1019
4715,12760
4716,1648
4717,13259
4718,19384
4719,570
4720,1882
4721,3343
4722,433
4723,10789
4724,2571
4725,5859
4726,3638
4727,40348
4728,4983
4729,24600
4730,44234
4731,75549
4732,4828
4733,629
4734,14046
4735,2479
4736,9150
4737,6182
4738,850
4739,781
4740,2382
4741,1578
4742,34656
4743,6422
4744,4530
4745,2727
4746,1955
4747,7533
4748,59547
4749,1705
4750,580
4751,7048
4752,8579
4753,2570
4754,3117
4755,13133
4756,11825
4757,3071
4758,13443
4759,7184
4760,33152
4761,17450
4762,7309
4763,2978
4764,2530
4765,11581
4766,4887
4767,963
4768,17333
4769,19061
4770,1710
4771,1834
4772,21032
4773,2974
4774,708
4775,4741
4776,1189
4777,4464
4778,1789
4779,379
4780,1333
4781,1852
4782,1442
4783,1847
4784,3457
4785,1132
4786,3748
4787,826
4788,817
4789,28821
4790,21946
4791,1598
4792,10121
4793,12736
4794,8252
4795,1334
4796,9445
