,Unnamed: 0,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
170,79,crankshaft,0.0048423772794789705,0.031648322276453915,4,0,1,0,0,0,LDA,0,1,0
171,80,pilot,0.0032687895284191073,0.02063681498839125,5,0,1,0,0,0,LDA,0,1,0
172,81,england,0.002792638344679634,0.013806280861751084,6,0,1,0,0,0,LDA,0,1,0
173,0,sulfur,0.005526349685677843,0.012245395809025523,0,0,0,1,0,0,LDA,0,1,0
174,1,military,0.005341932314314063,0.011832758358255974,0,0,0,1,0,0,LDA,0,1,0
175,2,arrival,0.0052532693249531005,0.011954663062699844,0,0,0,1,0,0,LDA,0,1,0
176,3,generate,0.005027186284225329,0.0118335213987951,0,0,0,1,0,0,LDA,0,1,0
177,4,apgood,0.004929322613663661,0.011732909566715974,0,0,0,1,0,0,LDA,0,1,0
178,5,crewed,0.0048811116503089365,0.011296887363683216,0,0,0,1,0,0,LDA,0,1,0
179,6,messe convention,0.004834685298584822,0.01214276054015174,0,0,0,1,0,0,LDA,0,1,0
180,7,abacuses,0.004787255823042768,0.011980062604076778,0,0,0,1,0,0,LDA,0,1,0
181,8,useful,0.004609266498274504,0.01017947138221375,0,0,0,1,0,0,LDA,0,1,0
182,9,com,0.0045951929363343864,0.011282264469033295,0,0,0,1,0,0,LDA,0,1,0
183,10,bao,0.0072457554731437295,0.021336854569485808,1,0,0,1,0,0,LDA,0,1,0
184,11,feinstein,0.006288565313439088,0.019135737320477887,1,0,0,1,0,0,LDA,0,1,0
185,12,crimes,0.006215624198025268,0.02167618862358776,1,0,0,1,0,0,LDA,0,1,0
186,13,sources,0.006048644507989752,0.021859496772624443,1,0,0,1,0,0,LDA,0,1,0
187,14,communication,0.005668611421399532,0.016141842592033436,1,0,0,1,0,0,LDA,0,1,0
188,15,private,0.00549951494210751,0.01735848472182154,1,0,0,1,0,0,LDA,0,1,0
189,16,instrument,0.005281165605137425,0.016869922279105547,1,0,0,1,0,0,LDA,0,1,0
190,17,greatly,0.005224445277211821,0.01743583982307743,1,0,0,1,0,0,LDA,0,1,0
191,18,recreation,0.005105014634690891,0.013952319523696898,1,0,0,1,0,0,LDA,0,1,0
192,19,cannons,0.004959861697988932,0.0186455886822647,1,0,0,1,0,0,LDA,0,1,0
193,20,nitroglycerine,0.0055172551945729216,0.03163967534075656,2,0,0,1,0,0,LDA,0,1,0
194,21,dowding,0.005389368165602023,0.02856327269855135,2,0,0,1,0,0,LDA,0,1,0
195,22,ministry,0.005181145658310454,0.032029556465861184,2,0,0,1,0,0,LDA,0,1,0
196,23,unit,0.005162951124627327,0.02602848761108746,2,0,0,1,0,0,LDA,0,1,0
197,24,club,0.005078463476132074,0.029584681440177826,2,0,0,1,0,0,LDA,0,1,0
198,25,sfo,0.005041445394030822,0.023146999943510008,2,0,0,1,0,0,LDA,0,1,0
199,26,weather,0.0049029661141814064,0.016182797106908054,2,0,0,1,0,0,LDA,0,1,0
200,27,lining,0.004889249058616829,0.012642509452569384,2,0,0,1,0,0,LDA,0,1,0
201,28,chinatown,0.004882687635390231,0.02009477299017462,2,0,0,1,0,0,LDA,0,1,0
202,29,boistissandeau,0.004842752591373578,0.030701312345859606,2,0,0,1,0,0,LDA,0,1,0
203,30,initiator,0.005198755082743456,0.02054417281701621,3,0,0,1,0,0,LDA,0,1,0
204,31,devices,0.005023393886359577,0.013761373940358177,3,0,0,1,0,0,LDA,0,1,0
205,32,aid,0.0049233728422523465,0.018251797864573142,3,0,0,1,0,0,LDA,0,1,0
206,33,effects,0.004837168135490025,0.017637748888164308,3,0,0,1,0,0,LDA,0,1,0
207,34,precision,0.0047433223825282785,0.016526697244025106,3,0,0,1,0,0,LDA,0,1,0
208,35,reference,0.004676868755748932,0.014625883876377178,3,0,0,1,0,0,LDA,0,1,0
209,36,emperor,0.004658040511941418,0.014190001997218272,3,0,0,1,0,0,LDA,0,1,0
210,37,apparatus,0.004629181471719771,0.02504516346736723,3,0,0,1,0,0,LDA,0,1,0
211,38,allowing,0.004601761398908928,0.014503992017605284,3,0,0,1,0,0,LDA,0,1,0
212,39,providing,0.004402593551861436,0.019655382361811958,3,0,0,1,0,0,LDA,0,1,0
213,40,iii,0.008160060043447744,0.03378196510299775,4,0,0,1,0,0,LDA,0,1,0
214,41,par,0.007008629332491878,0.03465437590503069,4,0,0,1,0,0,LDA,0,1,0
215,42,radiate,0.0064068431680766105,0.030998454691669862,4,0,0,1,0,0,LDA,0,1,0
216,43,prove,0.006387053304555972,0.019727368679493325,4,0,0,1,0,0,LDA,0,1,0
217,44,people,0.006311975485421208,0.0278791478549058,4,0,0,1,0,0,LDA,0,1,0
218,45,barrier,0.006054737907981432,0.031765897590379545,4,0,0,1,0,0,LDA,0,1,0
219,46,heavenly,0.006043489881706469,0.027453303666960062,4,0,0,1,0,0,LDA,0,1,0
220,47,aroused,0.0059574243776875715,0.023606355460880083,4,0,0,1,0,0,LDA,0,1,0
221,48,relative,0.005652249030477247,0.02146545253546371,4,0,0,1,0,0,LDA,0,1,0
222,49,polymers,0.005597334164966724,0.02699355616835069,4,0,0,1,0,0,LDA,0,1,0
223,50,include,0.0044451212847152425,0.02160598563096421,5,0,0,1,0,0,LDA,0,1,0
224,51,couple,0.004263473404140843,0.017732571056178446,5,0,0,1,0,0,LDA,0,1,0
225,52,neighbors,0.004070613351419258,0.011876139847623946,5,0,0,1,0,0,LDA,0,1,0
226,53,income,0.0039813130267352575,0.016034812060106592,5,0,0,1,0,0,LDA,0,1,0
227,54,adult,0.003846015969550599,0.0169604082761814,5,0,0,1,0,0,LDA,0,1,0
228,55,changed,0.00384070079012186,0.01377121435217774,5,0,0,1,0,0,LDA,0,1,0
229,56,signals,0.003833159456225315,0.012146374131048548,5,0,0,1,0,0,LDA,0,1,0
230,57,arm,0.0037531195450751648,0.014808859340574387,5,0,0,1,0,0,LDA,0,1,0
231,58,directly,0.003707344954383215,0.010293304692058315,5,0,0,1,0,0,LDA,0,1,0
232,59,lmfao,0.0036749278727284296,0.017602555197768637,5,0,0,1,0,0,LDA,0,1,0
233,60,sand,0.005353333623427168,0.021680049133597817,6,0,0,1,0,0,LDA,0,1,0
234,61,wooden pagoda,0.005045476743344115,0.018693628064721562,6,0,0,1,0,0,LDA,0,1,0
235,62,groundwater,0.004446290239457101,0.014307733312882612,6,0,0,1,0,0,LDA,0,1,0
236,63,brazil,0.0042832223214936994,0.011827805144639266,6,0,0,1,0,0,LDA,0,1,0
237,64,dollars,0.0042549695977262495,0.014967143368190073,6,0,0,1,0,0,LDA,0,1,0
238,65,economically,0.004239212434951531,0.015810779339692466,6,0,0,1,0,0,LDA,0,1,0
239,66,dipole antenna,0.0041412048132951,0.012564735904843177,6,0,0,1,0,0,LDA,0,1,0
240,67,cornu,0.004006368055361104,0.012081891458917615,6,0,0,1,0,0,LDA,0,1,0
241,68,bezos,0.0039801376591209175,0.01608236935516994,6,0,0,1,0,0,LDA,0,1,0
242,69,local,0.003873125323086264,0.015458817643087137,6,0,0,1,0,0,LDA,0,1,0
243,70,star,0.0044210307436725865,0.01125458596073127,0,0,0,1,0,0,LDA,0,1,0
244,71,spheres,0.004521096793712618,0.017516085772189532,1,0,0,1,0,0,LDA,0,1,0
245,72,rock,0.004836560458214143,0.01712064166049094,1,0,0,1,0,0,LDA,0,1,0
246,73,observers,0.004429999385230978,0.01704487343283121,1,0,0,1,0,0,LDA,0,1,0
247,74,impulse,0.0045498383357230774,0.030568238513130376,2,0,0,1,0,0,LDA,0,1,0
248,75,european,0.004496528140483428,0.028076058203313426,2,0,0,1,0,0,LDA,0,1,0
249,76,mexican,0.004344600435202399,0.027333543784728503,2,0,0,1,0,0,LDA,0,1,0
250,77,experiences,0.0042901359816794795,0.023818422262422048,2,0,0,1,0,0,LDA,0,1,0
251,78,protein,0.0034363164203393428,0.022931611360209027,3,0,0,1,0,0,LDA,0,1,0
252,79,mia,0.00365579829747044,0.02155611923510387,3,0,0,1,0,0,LDA,0,1,0
253,80,love,0.003405972257014527,0.02153566636760391,3,0,0,1,0,0,LDA,0,1,0
254,81,immediate,0.003960811352864318,0.02138619786165312,3,0,0,1,0,0,LDA,0,1,0
255,82,channel,0.00426025120187537,0.02060019536498965,3,0,0,1,0,0,LDA,0,1,0
256,83,chess,0.0035308435815877416,0.020536800449302367,3,0,0,1,0,0,LDA,0,1,0
257,84,event,0.0034248190374352727,0.020240746810202808,3,0,0,1,0,0,LDA,0,1,0
258,85,miniature,0.00524100213035439,0.029803684477885256,4,0,0,1,0,0,LDA,0,1,0
259,86,elliott,0.0044915892240782115,0.029072783400600193,4,0,0,1,0,0,LDA,0,1,0
260,87,names,0.00528183841131956,0.028989718305169908,4,0,0,1,0,0,LDA,0,1,0
261,88,zhoubi,0.004876997152642255,0.028720672195609163,4,0,0,1,0,0,LDA,0,1,0
262,89,accredited,0.0036564283472824578,0.022666621439654682,5,0,0,1,0,0,LDA,0,1,0
263,90,future,0.0035268376399167117,0.02239242843836853,5,0,0,1,0,0,LDA,0,1,0
264,91,announcement,0.003304288278239651,0.02143937969504061,5,0,0,1,0,0,LDA,0,1,0
265,92,stanford,0.003641966367144391,0.021262720336973358,5,0,0,1,0,0,LDA,0,1,0
266,93,points,0.0033517259850089198,0.020777736319683455,5,0,0,1,0,0,LDA,0,1,0
267,94,offers,0.003302800256861559,0.020621144807146982,5,0,0,1,0,0,LDA,0,1,0
268,95,kilns,0.003539173822868957,0.018186318488424686,5,0,0,1,0,0,LDA,0,1,0
269,96,outcomes,0.0035377264611331275,0.01782316263540414,5,0,0,1,0,0,LDA,0,1,0
270,97,short,0.002611293525640961,0.01779910978434422,5,0,0,1,0,0,LDA,0,1,0
271,98,weapons,0.0037535903706047845,0.017262346368113968,6,0,0,1,0,0,LDA,0,1,0
272,99,extracts,0.003618805066233249,0.01704102810686631,6,0,0,1,0,0,LDA,0,1,0
273,100,facilitate,0.0037078753430301,0.01676205684538844,6,0,0,1,0,0,LDA,0,1,0
274,101,small neutron,0.0033672119156100944,0.01635979167750019,6,0,0,1,0,0,LDA,0,1,0
275,102,eth,0.0033084980850083844,0.015821524529534968,6,0,0,1,0,0,LDA,0,1,0
276,103,weights,0.003318987221504759,0.015608833895630959,6,0,0,1,0,0,LDA,0,1,0
277,0,android,0.031057694577175964,0.08169668971516851,0,0,0,0,0,1,LDA,0,1,0
