,Unnamed: 0,alg,country,h_cat,key_phrases,key_words,kmeans_plain,label,lda,links,pmi,tfidf
237,77,kmeans_plain,2,0.0,0.0,1.0,1,street,0.0,0.0,0.026975384961222884,0.00567603647005794
238,78,kmeans_plain,2,0.0,0.0,1.0,1,worked,0.0,0.0,0.026421172590739218,0.006038390350726656
239,79,kmeans_plain,3,0.0,0.0,1.0,1,vineyards,0.0,0.0,0.021746475099862102,0.004170732911025496
240,80,kmeans_plain,3,0.0,0.0,1.0,1,spirits,0.0,0.0,0.020875139255453368,0.004010616616595321
241,81,kmeans_plain,3,0.0,0.0,1.0,1,grapes,0.0,0.0,0.01949792227600268,0.003919222709862017
242,82,kmeans_plain,3,0.0,0.0,1.0,1,brewers,0.0,0.0,0.018912497136671782,0.0035666353529361975
243,83,kmeans_plain,4,0.0,0.0,1.0,1,spawning,0.0,0.0,0.0647660625832064,0.005587136599243006
244,84,kmeans_plain,4,0.0,0.0,1.0,1,catch,0.0,0.0,0.062283018650303924,0.005497957330706639
245,85,kmeans_plain,4,0.0,0.0,1.0,1,caught,0.0,0.0,0.05529665632104085,0.004547843440345122
246,86,kmeans_plain,4,0.0,0.0,1.0,1,pacific,0.0,0.0,0.054365970669656254,0.00554682226426769
247,87,kmeans_plain,5,0.0,0.0,1.0,1,dish,0.0,0.0,0.017532964762406362,0.0065493630228550285
248,88,kmeans_plain,5,0.0,0.0,1.0,1,bread,0.0,0.0,0.012244068446505385,0.004092437561106733
249,89,kmeans_plain,5,0.0,0.0,1.0,1,sauce,0.0,0.0,0.012181246527227437,0.004173850994399319
250,90,kmeans_plain,6,0.0,0.0,1.0,1,seed,0.0,0.0,0.026326507534459045,0.006832593144162686
251,91,kmeans_plain,6,0.0,0.0,1.0,1,grows,0.0,0.0,0.026190172503330236,0.006406202483122129
252,92,kmeans_plain,6,0.0,0.0,1.0,1,species,0.0,0.0,0.022097777524085867,0.005998964862324231
253,93,kmeans_plain,6,0.0,0.0,1.0,1,tree,0.0,0.0,0.02084215650416804,0.004915056773074444
254,94,kmeans_plain,6,0.0,0.0,1.0,1,native,0.0,0.0,0.019972322841717408,0.00466895651574907
255,0,kmeans_plain,0,0.0,0.0,0.0,1,organic compound,0.0,1.0,0.10954635897893183,0.018829255103256972
256,1,kmeans_plain,0,0.0,0.0,0.0,1,protein,0.0,1.0,0.09570648180986076,0.016872015727545108
257,2,kmeans_plain,0,0.0,0.0,0.0,1,carbohydrate,0.0,1.0,0.09542379925154218,0.01647301097936768
258,3,kmeans_plain,0,0.0,0.0,0.0,1,food,0.0,1.0,0.08758429099148503,0.015917935770570206
259,4,kmeans_plain,0,0.0,0.0,0.0,1,chemical formula,0.0,1.0,0.07511599781837151,0.012778079261198805
260,5,kmeans_plain,0,0.0,0.0,0.0,1,e number,0.0,1.0,0.07511599781837151,0.012778079261198805
261,6,kmeans_plain,0,0.0,0.0,0.0,1,ethanol,0.0,1.0,0.07310300614444007,0.012723115279176493
262,7,kmeans_plain,0,0.0,0.0,0.0,1,glucose,0.0,1.0,0.07122598847560595,0.012114967148401908
263,8,kmeans_plain,0,0.0,0.0,0.0,1,fat,0.0,1.0,0.06804625684723067,0.011729249857997528
264,9,kmeans_plain,0,0.0,0.0,0.0,1,milk,0.0,1.0,0.06328777734742433,0.011550894181480949
265,10,kmeans_plain,1,0.0,0.0,0.0,1,united states,0.0,1.0,0.12600001840020714,0.03777132005732272
266,11,kmeans_plain,1,0.0,0.0,0.0,1,the coca-cola company,0.0,1.0,0.11062307983796564,0.02895426831193157
267,12,kmeans_plain,1,0.0,0.0,0.0,1,soft drink,0.0,1.0,0.10514929304390899,0.02773291456235907
268,13,kmeans_plain,1,0.0,0.0,0.0,1,fast food,0.0,1.0,0.07855933350618241,0.02056426013699919
269,14,kmeans_plain,1,0.0,0.0,0.0,1,united kingdom,0.0,1.0,0.07594471155129154,0.02019095622006448
270,15,kmeans_plain,1,0.0,0.0,0.0,1,restaurant chain,0.0,1.0,0.07338034466774145,0.019248596618800892
271,16,kmeans_plain,1,0.0,0.0,0.0,1,coca-cola,0.0,1.0,0.07170805788287342,0.01883362253107576
272,17,kmeans_plain,1,0.0,0.0,0.0,1,canada,0.0,1.0,0.06950152990638145,0.01851927708368216
273,18,kmeans_plain,1,0.0,0.0,0.0,1,supermarket,0.0,1.0,0.06909317779177286,0.018134819814972628
274,19,kmeans_plain,1,0.0,0.0,0.0,1,mcdonald's,0.0,1.0,0.06562832816799663,0.017278685739024087
275,20,kmeans_plain,2,0.0,0.0,0.0,1,new york city,0.0,1.0,0.24476647206005006,0.04085809721618668
276,21,kmeans_plain,2,0.0,0.0,0.0,1,chef,0.0,1.0,0.21266259894941691,0.033311355957214316
277,22,kmeans_plain,2,0.0,0.0,0.0,1,food network,0.0,1.0,0.19630393749176947,0.03074894396050553
278,23,kmeans_plain,2,0.0,0.0,0.0,1,restaurant,0.0,1.0,0.17112262715808746,0.029901250779616008
279,24,kmeans_plain,2,0.0,0.0,0.0,1,celebrity chef,0.0,1.0,0.18994223581379546,0.029396475348077586
280,25,kmeans_plain,2,0.0,0.0,0.0,1,manhattan,0.0,1.0,0.17847555254378647,0.02770633334708904
281,26,kmeans_plain,2,0.0,0.0,0.0,1,michelin star,0.0,1.0,0.17267475983072314,0.026724068498252356
282,27,kmeans_plain,2,0.0,0.0,0.0,1,the new york times,0.0,1.0,0.15448771412074164,0.02638579822301319
283,28,kmeans_plain,2,0.0,0.0,0.0,1,restaurateur,0.0,1.0,0.12691594847558152,0.01951500783392967
284,29,kmeans_plain,2,0.0,0.0,0.0,1,los angeles times,0.0,1.0,0.12183931053655825,0.018830418084001592
285,30,kmeans_plain,3,0.0,0.0,0.0,1,wine,0.0,1.0,0.22838253589052315,0.046043651902168664
286,31,kmeans_plain,3,0.0,0.0,0.0,1,beer,0.0,1.0,0.178085433676488,0.033984809777423644
287,32,kmeans_plain,3,0.0,0.0,0.0,1,cocktail,0.0,1.0,0.15765477349397067,0.02825087064614071
288,33,kmeans_plain,3,0.0,0.0,0.0,1,alcoholic beverage,0.0,1.0,0.15529934713154606,0.02773312453345742
289,34,kmeans_plain,3,0.0,0.0,0.0,1,brewery,0.0,1.0,0.11731979583417285,0.02056475622330505
290,35,kmeans_plain,3,0.0,0.0,0.0,1,grape,0.0,1.0,0.09921902733404332,0.01752451894611774
291,36,kmeans_plain,3,0.0,0.0,0.0,1,france,0.0,1.0,0.08584118095192511,0.015824661372870915
292,37,kmeans_plain,3,0.0,0.0,0.0,1,diageo,0.0,1.0,0.0855584366141388,0.014905491108377448
293,38,kmeans_plain,3,0.0,0.0,0.0,1,cabernet sauvignon,0.0,1.0,0.08170978721627098,0.014239156788608959
294,39,kmeans_plain,3,0.0,0.0,0.0,1,alcohol by volume,0.0,1.0,0.08170978721627098,0.014239156788608959
295,40,kmeans_plain,4,0.0,0.0,0.0,1,species,0.0,1.0,0.3824871483856062,0.04729589378218207
296,41,kmeans_plain,4,0.0,0.0,0.0,1,fish,0.0,1.0,0.41170348785346855,0.03876337154464327
297,42,kmeans_plain,4,0.0,0.0,0.0,1,mollusc,0.0,1.0,0.4525778498793179,0.036022617724103145
298,43,kmeans_plain,4,0.0,0.0,0.0,1,atlantic ocean,0.0,1.0,0.4387586788906364,0.035532808634240465
299,44,kmeans_plain,4,0.0,0.0,0.0,1,crustacean,0.0,1.0,0.4356180904522613,0.03437085118540153
300,45,kmeans_plain,4,0.0,0.0,0.0,1,family,0.0,1.0,0.3224753207662679,0.03338875427748958
301,46,kmeans_plain,4,0.0,0.0,0.0,1,common name,0.0,1.0,0.34834779960408097,0.032321729267393864
302,47,kmeans_plain,4,0.0,0.0,0.0,1,black sea,0.0,1.0,0.3619808443929047,0.02756709744339951
303,48,kmeans_plain,4,0.0,0.0,0.0,1,mediterranean sea,0.0,1.0,0.33047590895654744,0.02539288340372971
304,49,kmeans_plain,4,0.0,0.0,0.0,1,aquaculture,0.0,1.0,0.3000124589891607,0.02325765636268541
305,50,kmeans_plain,5,0.0,0.0,0.0,1,pork,0.0,1.0,0.05743491890418428,0.01854625631456266
306,51,kmeans_plain,5,0.0,0.0,0.0,1,bread,0.0,1.0,0.050414968962782684,0.016284781789894374
307,52,kmeans_plain,5,0.0,0.0,0.0,1,sugar,0.0,1.0,0.04707991433452848,0.015240780921620331
308,53,kmeans_plain,5,0.0,0.0,0.0,1,cheese,0.0,1.0,0.0461530598337195,0.014903241681345
309,54,kmeans_plain,5,0.0,0.0,0.0,1,beef,0.0,1.0,0.043355515224843724,0.014140339645152326
310,55,kmeans_plain,5,0.0,0.0,0.0,1,tomato,0.0,1.0,0.04024630541871922,0.013055964772238249
311,56,kmeans_plain,5,0.0,0.0,0.0,1,rice,0.0,1.0,0.04038642157520462,0.013024715518424169
312,57,kmeans_plain,5,0.0,0.0,0.0,1,meat,0.0,1.0,0.03998517772743799,0.012955960583250013
313,58,kmeans_plain,5,0.0,0.0,0.0,1,onion,0.0,1.0,0.038450027738036144,0.012591859220160229
314,59,kmeans_plain,5,0.0,0.0,0.0,1,italian cuisine,0.0,1.0,0.0373514555169494,0.012232091813869935
315,60,kmeans_plain,6,0.0,0.0,0.0,1,flowering plant,0.0,1.0,0.17170627534583696,0.0364335289016769
316,61,kmeans_plain,6,0.0,0.0,0.0,1,fruit,0.0,1.0,0.15318728637891876,0.03472261598340002
317,62,kmeans_plain,6,0.0,0.0,0.0,1,genus,0.0,1.0,0.15900113201230387,0.03461400199177888
318,63,kmeans_plain,6,0.0,0.0,0.0,1,cultivar,0.0,1.0,0.1331729311868452,0.027863023812511267
319,64,kmeans_plain,6,0.0,0.0,0.0,1,tree,0.0,1.0,0.11524956349743253,0.02359646389815866
320,65,kmeans_plain,6,0.0,0.0,0.0,1,seed,0.0,1.0,0.1060250430989226,0.02183397394074685
321,66,kmeans_plain,6,0.0,0.0,0.0,1,perennial plant,0.0,1.0,0.10126886750354566,0.02064505203652187
322,67,kmeans_plain,6,0.0,0.0,0.0,1,carl linnaeus,0.0,1.0,0.09939711375951968,0.020513895010134457
323,68,kmeans_plain,6,0.0,0.0,0.0,1,india,0.0,1.0,0.09257751821924907,0.02012275865571572
324,69,kmeans_plain,6,0.0,0.0,0.0,1,asia,0.0,1.0,0.0925621908155704,0.019041533272936284
325,70,kmeans_plain,0,0.0,0.0,0.0,1,dietary supplement,0.0,1.0,0.06530947869249745,0.011117305783357252
326,0,kmeans_plain,0,0.0,0.0,0.0,1,bottle,1.0,0.0,0.02702891346397416,0.01070409225827954
327,1,kmeans_plain,0,0.0,0.0,0.0,1,create,1.0,0.0,0.026660130314012,0.010568432051022031
328,2,kmeans_plain,0,0.0,0.0,0.0,1,history,1.0,0.0,0.026447018742910482,0.010488411976863678
329,3,kmeans_plain,0,0.0,0.0,0.0,1,location,1.0,0.0,0.02623917460508026,0.010408961094849851
330,4,kmeans_plain,0,0.0,0.0,0.0,1,eat,1.0,0.0,0.02610154581779266,0.010355471790126209
331,5,kmeans_plain,0,0.0,0.0,0.0,1,bread,1.0,0.0,0.026048295469303456,0.010334555196987609
332,6,kmeans_plain,0,0.0,0.0,0.0,1,popular,1.0,0.0,0.024379149656682537,0.009634839875380358
333,7,kmeans_plain,0,0.0,0.0,0.0,1,ingredient,1.0,0.0,0.02428943797441323,0.009596112110674656
334,8,kmeans_plain,0,0.0,0.0,0.0,1,recipe,1.0,0.0,0.024215181056117877,0.009563955725871492
335,9,kmeans_plain,0,0.0,0.0,0.0,1,meat,1.0,0.0,0.024126669885641657,0.00952550712663983
336,10,kmeans_plain,1,0.0,0.0,0.0,1,home,1.0,0.0,0.02950508374274088,0.012038647167603528
337,11,kmeans_plain,1,0.0,0.0,0.0,1,form,1.0,0.0,0.02638665004551301,0.011033664248370071
338,12,kmeans_plain,1,0.0,0.0,0.0,1,bacon,1.0,0.0,0.0262394874791499,0.010973494819509315
339,13,kmeans_plain,1,0.0,0.0,0.0,1,canada,1.0,0.0,0.026078673459870128,0.01090666815394447
340,14,kmeans_plain,1,0.0,0.0,0.0,1,sweet,1.0,0.0,0.025989589305700684,0.010869490291006315
341,15,kmeans_plain,1,0.0,0.0,0.0,1,spice,1.0,0.0,0.025936702401922092,0.010847267004969723
342,16,kmeans_plain,1,0.0,0.0,0.0,1,chicken,1.0,0.0,0.025832154054987917,0.01080327875375203
343,17,kmeans_plain,1,0.0,0.0,0.0,1,meal,1.0,0.0,0.02567690237786277,0.010737676170173295
344,18,kmeans_plain,1,0.0,0.0,0.0,1,egg,1.0,0.0,0.02559169453142323,0.010701289187513249
345,19,kmeans_plain,1,0.0,0.0,0.0,1,salt,1.0,0.0,0.025540765786087063,0.010679608811872807
346,20,kmeans_plain,2,0.0,0.0,0.0,1,lead,1.0,0.0,0.045778440507166784,0.01436624707717661
347,21,kmeans_plain,2,0.0,0.0,0.0,1,health,1.0,0.0,0.045559142588569586,0.014326257603602803
348,22,kmeans_plain,2,0.0,0.0,0.0,1,acid,1.0,0.0,0.04471955744421767,0.014310116997715618
349,23,kmeans_plain,2,0.0,0.0,0.0,1,need,1.0,0.0,0.044960622450728085,0.014296384728199496
350,24,kmeans_plain,2,0.0,0.0,0.0,1,develop,1.0,0.0,0.04608982241083693,0.014275524603431547
351,25,kmeans_plain,2,0.0,0.0,0.0,1,consume,1.0,0.0,0.04500770343715044,0.01426524528876384
352,26,kmeans_plain,2,0.0,0.0,0.0,1,source,1.0,0.0,0.03816530364725984,0.013621018566848863
353,27,kmeans_plain,2,0.0,0.0,0.0,1,report,1.0,0.0,0.03775008706563688,0.013567566034277723
354,28,kmeans_plain,2,0.0,0.0,0.0,1,low,1.0,0.0,0.03752479242188207,0.013523121275723532
355,29,kmeans_plain,2,0.0,0.0,0.0,1,system,1.0,0.0,0.037360255102410964,0.013481768454660077
356,30,kmeans_plain,3,0.0,0.0,0.0,1,run,1.0,0.0,0.028788352523360487,0.010976795951121608
357,31,kmeans_plain,3,0.0,0.0,0.0,1,chemical,1.0,0.0,0.028800038939000013,0.010946134031228892
358,32,kmeans_plain,3,0.0,0.0,0.0,1,vitamin,1.0,0.0,0.02884098164162862,0.010870719628599463
359,33,kmeans_plain,3,0.0,0.0,0.0,1,vine,1.0,0.0,0.03045140304452174,0.010756914931860014
360,34,kmeans_plain,3,0.0,0.0,0.0,1,french,1.0,0.0,0.03039741391796044,0.010755879955085935
361,35,kmeans_plain,3,0.0,0.0,0.0,1,de,1.0,0.0,0.030062456188836906,0.010676973045133046
362,36,kmeans_plain,3,0.0,0.0,0.0,1,heat,1.0,0.0,0.029601560805784882,0.010589195190324488
363,37,kmeans_plain,3,0.0,0.0,0.0,1,award,1.0,0.0,0.026378543604703455,0.010316004726175809
364,38,kmeans_plain,3,0.0,0.0,0.0,1,style,1.0,0.0,0.0308964913324713,0.010245855238672372
365,39,kmeans_plain,3,0.0,0.0,0.0,1,season,1.0,0.0,0.025984500822214103,0.010194615661216478
366,40,kmeans_plain,4,0.0,0.0,0.0,1,banana,1.0,0.0,0.021424578829783537,0.008072426086522802
367,41,kmeans_plain,4,0.0,0.0,0.0,1,apple,1.0,0.0,0.02134106577278909,0.00803998235389085
368,42,kmeans_plain,4,0.0,0.0,0.0,1,cultivar,1.0,0.0,0.021189637471869444,0.007980837149299733
369,43,kmeans_plain,4,0.0,0.0,0.0,1,contain,1.0,0.0,0.020946427859566786,0.007884974836981813
370,44,kmeans_plain,4,0.0,0.0,0.0,1,crop,1.0,0.0,0.020708737898039783,0.007790232291758606
371,45,kmeans_plain,4,0.0,0.0,0.0,1,chinese,1.0,0.0,0.020553252301433195,0.007727679881390975
372,46,kmeans_plain,4,0.0,0.0,0.0,1,specie,1.0,0.0,0.020039185902556416,0.007517527325515027
373,47,kmeans_plain,4,0.0,0.0,0.0,1,coffee,1.0,0.0,0.019614076780756454,0.007379045039355934
374,48,kmeans_plain,4,0.0,0.0,0.0,1,use,1.0,0.0,0.019709865634020426,0.007300446106413607
375,49,kmeans_plain,4,0.0,0.0,0.0,1,country,1.0,0.0,0.01940583990002399,0.0072952456840952706
376,50,kmeans_plain,5,0.0,0.0,0.0,1,juice,1.0,0.0,0.020251619424670124,0.008780201950401805
377,51,kmeans_plain,5,0.0,0.0,0.0,1,long,1.0,0.0,0.020151065823456514,0.00872822379840787
378,52,kmeans_plain,5,0.0,0.0,0.0,1,white,1.0,0.0,0.02006398020545724,0.008678414029869859
379,53,kmeans_plain,5,0.0,0.0,0.0,1,oil,1.0,0.0,0.020038664650928958,0.008657409509376041
380,54,kmeans_plain,5,0.0,0.0,0.0,1,green,1.0,0.0,0.020002496179275263,0.008635816269421238
381,55,kmeans_plain,5,0.0,0.0,0.0,1,cultivate,1.0,0.0,0.01993130592463326,0.008592502005054367
382,56,kmeans_plain,5,0.0,0.0,0.0,1,india,1.0,0.0,0.019896272087099185,0.008570779762202147
383,57,kmeans_plain,5,0.0,0.0,0.0,1,harvest,1.0,0.0,0.01989628895697037,0.008563168098021169
384,58,kmeans_plain,5,0.0,0.0,0.0,1,china,1.0,0.0,0.019850242737534232,0.008538656726970326
385,59,kmeans_plain,5,0.0,0.0,0.0,1,root,1.0,0.0,0.01979334602624552,0.00850534565819933
386,60,kmeans_plain,6,0.0,0.0,0.0,1,range,1.0,0.0,0.029166369182348925,0.011746938207468341
387,61,kmeans_plain,6,0.0,0.0,0.0,1,occur,1.0,0.0,0.02892178747012797,0.01165180301387364
388,62,kmeans_plain,6,0.0,0.0,0.0,1,shell,1.0,0.0,0.028801028441025143,0.011604565495680688
389,63,kmeans_plain,6,0.0,0.0,0.0,1,female,1.0,0.0,0.02854281232396768,0.01150296052064435
390,64,kmeans_plain,6,0.0,0.0,0.0,1,male,1.0,0.0,0.028425190844610662,0.011456404487624606
391,65,kmeans_plain,6,0.0,0.0,0.0,1,catch,1.0,0.0,0.02828918514678956,0.011402355838011032
392,66,kmeans_plain,6,0.0,0.0,0.0,1,aquaculture,1.0,0.0,0.028154474741328664,0.011348591549387568
393,67,kmeans_plain,6,0.0,0.0,0.0,1,body,1.0,0.0,0.02801435693256805,0.011292474016752927
394,68,kmeans_plain,6,0.0,0.0,0.0,1,breed,1.0,0.0,0.02782634111422867,0.01121658526857475
395,69,kmeans_plain,6,0.0,0.0,0.0,1,land,1.0,0.0,0.027696224622712567,0.011163795894331136
396,70,kmeans_plain,3,0.0,0.0,0.0,1,wheat,1.0,0.0,0.03105926780842928,0.0098658797950345
397,71,kmeans_plain,3,0.0,0.0,0.0,1,german,1.0,0.0,0.03086238677920952,0.009640466315415878
398,72,kmeans_plain,3,0.0,0.0,0.0,1,age,1.0,0.0,0.030819593143176408,0.010155252703455995
399,73,kmeans_plain,3,0.0,0.0,0.0,1,italian,1.0,0.0,0.030793523873607558,0.009714590038793923
400,74,kmeans_plain,3,0.0,0.0,0.0,1,quality,1.0,0.0,0.03079022043818396,0.009897831549421487
401,75,kmeans_plain,3,0.0,0.0,0.0,1,champagne,1.0,0.0,0.030769478246734962,0.01011477970654314
402,76,kmeans_plain,3,0.0,0.0,0.0,1,producer,1.0,0.0,0.03075608493880682,0.010187578476304448
403,77,kmeans_plain,3,0.0,0.0,0.0,1,france,1.0,0.0,0.030752180092896764,0.010156812264961013
404,78,kmeans_plain,3,0.0,0.0,0.0,1,winery,1.0,0.0,0.03074010717542723,0.010062814263225306
405,79,kmeans_plain,4,0.0,0.0,0.0,1,juice,1.0,0.0,0.0225222380851396,0.008477326786297132
406,80,kmeans_plain,4,0.0,0.0,0.0,1,white,1.0,0.0,0.022406449025446886,0.008442405206463647
407,81,kmeans_plain,4,0.0,0.0,0.0,1,oil,1.0,0.0,0.022313066299818145,0.008409327735604346
408,82,kmeans_plain,4,0.0,0.0,0.0,1,long,1.0,0.0,0.022269401172764762,0.008386528902313391
409,83,kmeans_plain,4,0.0,0.0,0.0,1,green,1.0,0.0,0.022176571756607703,0.008358642444802375
410,84,kmeans_plain,4,0.0,0.0,0.0,1,cultivate,1.0,0.0,0.021908531943534718,0.008258218610728032
411,85,kmeans_plain,4,0.0,0.0,0.0,1,india,1.0,0.0,0.021776927213021248,0.008208472264441092
412,86,kmeans_plain,4,0.0,0.0,0.0,1,harvest,1.0,0.0,0.021632541817940717,0.008153556449790607
413,87,kmeans_plain,4,0.0,0.0,0.0,1,china,1.0,0.0,0.02154682595140108,0.00812078575179966
414,88,kmeans_plain,4,0.0,0.0,0.0,1,root,1.0,0.0,0.021536951641216592,0.008115887261339029
415,89,kmeans_plain,5,0.0,0.0,0.0,1,banana,1.0,0.0,0.01977105287803777,0.008489139247969008
416,90,kmeans_plain,5,0.0,0.0,0.0,1,apple,1.0,0.0,0.01972609182726526,0.008464761518745256
417,91,kmeans_plain,5,0.0,0.0,0.0,1,cultivar,1.0,0.0,0.019648217206266392,0.00842182977541817
418,92,kmeans_plain,5,0.0,0.0,0.0,1,contain,1.0,0.0,0.019449778205165087,0.008320670453267317
419,93,kmeans_plain,5,0.0,0.0,0.0,1,crop,1.0,0.0,0.01929952168652028,0.008239569219790164
420,94,kmeans_plain,5,0.0,0.0,0.0,1,chinese,1.0,0.0,0.019193688658385683,0.00818277125437176
421,95,kmeans_plain,5,0.0,0.0,0.0,1,specie,1.0,0.0,0.01879053588353476,0.007969350417682783
422,96,kmeans_plain,5,0.0,0.0,0.0,1,find,1.0,0.0,0.01784463080307176,0.007424154269462868
423,97,kmeans_plain,5,0.0,0.0,0.0,1,tree,1.0,0.0,0.01784252394773351,0.007387625893068756
424,98,kmeans_plain,5,0.0,0.0,0.0,1,seed,1.0,0.0,0.016993653423879342,0.006677735741151734
