,Unnamed: 0,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
127,38,users,0.0041319791095709175,0.011511792018468772,3,0,1,0,0,0,kmeans_plain,0,0,1
128,39,music,0.003919983466182782,0.01402859394740962,3,0,1,0,0,0,kmeans_plain,0,0,1
129,40,information,0.0056194978694858256,0.016850263692423,4,0,1,0,0,0,kmeans_plain,0,0,1
130,41,online,0.00507096066802864,0.01535534668241656,4,0,1,0,0,0,kmeans_plain,0,0,1
131,42,content,0.0048235433469215215,0.014340624792234918,4,0,1,0,0,0,kmeans_plain,0,0,1
132,43,people,0.004198839530270794,0.014581459106334071,4,0,1,0,0,0,kmeans_plain,0,0,1
133,44,social,0.004043277343587715,0.014825174253023347,4,0,1,0,0,0,kmeans_plain,0,0,1
134,45,marketing,0.0039983254015277065,0.014708254402910891,4,0,1,0,0,0,kmeans_plain,0,0,1
135,46,advertising,0.003985322165746081,0.01404854244356768,4,0,1,0,0,0,kmeans_plain,0,0,1
136,47,page,0.0039133344311049695,0.013100385187526127,4,0,1,0,0,0,kmeans_plain,0,0,1
137,48,search,0.003842845893629381,0.013228937414954798,4,0,1,0,0,0,kmeans_plain,0,0,1
138,49,google,0.0037860945797006866,0.011742244155344651,4,0,1,0,0,0,kmeans_plain,0,0,1
139,50,law,0.005006246354450996,0.021366366842474272,5,0,1,0,0,0,kmeans_plain,0,0,1
140,51,government,0.004784206866437599,0.017712848130870658,5,0,1,0,0,0,kmeans_plain,0,0,1
141,52,security,0.0038441451375448243,0.014407146273995966,5,0,1,0,0,0,kmeans_plain,0,0,1
142,53,tor,0.003711352464163661,0.01745988895537342,5,0,1,0,0,0,kmeans_plain,0,0,1
143,54,attack,0.0035979852945638405,0.015528075398981447,5,0,1,0,0,0,kmeans_plain,0,0,1
144,55,act,0.003585255970037908,0.015934353203212,5,0,1,0,0,0,kmeans_plain,0,0,1
145,56,software,0.0034853819113934773,0.011616049199027922,5,0,1,0,0,0,kmeans_plain,0,0,1
146,57,privacy,0.0034835257316644373,0.01420993413484027,5,0,1,0,0,0,kmeans_plain,0,0,1
147,58,websites,0.003427550792243542,0.012106137793881276,5,0,1,0,0,0,kmeans_plain,0,0,1
148,59,legal,0.0033879729414388183,0.015263676508156637,5,0,1,0,0,0,kmeans_plain,0,0,1
149,60,domain,0.01920665664724081,0.07604236710206924,6,0,1,0,0,0,kmeans_plain,0,0,1
150,61,iana,0.017238995747437782,0.09953180087434776,6,0,1,0,0,0,kmeans_plain,0,0,1
151,62,level domain,0.015418189022669225,0.09334976060566637,6,0,1,0,0,0,kmeans_plain,0,0,1
152,63,whois information,0.015367004577641143,0.1004778586342154,6,0,1,0,0,0,kmeans_plain,0,0,1
153,64,registration,0.01480247423839124,0.07998859832789447,6,0,1,0,0,0,kmeans_plain,0,0,1
154,65,internet country code,0.014238724648145512,0.09557237395342033,6,0,1,0,0,0,kmeans_plain,0,0,1
155,66,level domain cctld,0.014112358867102834,0.09575269918729472,6,0,1,0,0,0,kmeans_plain,0,0,1
156,67,domain names,0.012886344356154295,0.07534172545233138,6,0,1,0,0,0,kmeans_plain,0,0,1
157,68,icann,0.012858965382265634,0.07856500661997702,6,0,1,0,0,0,kmeans_plain,0,0,1
158,69,second level domains,0.012804088876290354,0.09035933537414287,6,0,1,0,0,0,kmeans_plain,0,0,1
159,70,ipv6,0.0037747946148093702,0.020358189388014702,0,0,1,0,0,0,kmeans_plain,0,0,1
160,71,routing,0.0036675999772979072,0.019841554952242043,0,0,1,0,0,0,kmeans_plain,0,0,1
161,72,w3c,0.005109099616929012,0.02315733522324593,1,0,1,0,0,0,kmeans_plain,0,0,1
162,73,specification,0.005127827458541717,0.02268163821472645,1,0,1,0,0,0,kmeans_plain,0,0,1
163,74,videos,0.003658562706726428,0.017639338288633292,2,0,1,0,0,0,kmeans_plain,0,0,1
164,75,season,0.002795477608992957,0.015331716577463938,2,0,1,0,0,0,kmeans_plain,0,0,1
165,76,american,0.0027671728459520107,0.014439710091393216,2,0,1,0,0,0,kmeans_plain,0,0,1
166,77,character,0.0027539045582142315,0.014328206538563926,2,0,1,0,0,0,kmeans_plain,0,0,1
167,78,founded,0.0035480202336163327,0.013301707263960029,3,0,1,0,0,0,kmeans_plain,0,0,1
168,79,search engines,0.003643091206187543,0.01394977686886452,4,0,1,0,0,0,kmeans_plain,0,0,1
169,80,consumers,0.003461494217814882,0.013322041931645115,4,0,1,0,0,0,kmeans_plain,0,0,1
170,81,ad,0.003433702279691477,0.013305063673877468,4,0,1,0,0,0,kmeans_plain,0,0,1
171,82,bittorrent,0.0033699986310062307,0.015592485866042097,5,0,1,0,0,0,kmeans_plain,0,0,1
172,83,censorship,0.0033879729414388183,0.015263676508156637,5,0,1,0,0,0,kmeans_plain,0,0,1
173,84,anonymous,0.0031166652327425767,0.014512859087327171,5,0,1,0,0,0,kmeans_plain,0,0,1
174,85,illegal,0.003142803462963454,0.014478297179996453,5,0,1,0,0,0,kmeans_plain,0,0,1
175,86,domains,0.018708195947455424,0.09205944345134867,6,0,1,0,0,0,kmeans_plain,0,0,1
176,87,cctld,0.012311623919509957,0.08688397632129123,6,0,1,0,0,0,kmeans_plain,0,0,1
177,88,registrations,0.012627015963352736,0.08521125677716168,6,0,1,0,0,0,kmeans_plain,0,0,1
178,89,tld,0.011474723863688795,0.08005369145009268,6,0,1,0,0,0,kmeans_plain,0,0,1
179,0,protocol,0.009122148793336095,0.03641536238651998,0,0,0,1,0,0,kmeans_plain,0,0,1
180,1,rfc,0.007502383363794306,0.03542046558806335,0,0,0,1,0,0,kmeans_plain,0,0,1
181,2,network,0.0070752832099153715,0.019965725491173487,0,0,0,1,0,0,kmeans_plain,0,0,1
182,3,internet,0.006113966491496752,0.015692404852038752,0,0,0,1,0,0,kmeans_plain,0,0,1
183,4,provide,0.00586314516988374,0.016771632335758468,0,0,0,1,0,0,kmeans_plain,0,0,1
184,5,connections,0.005714967892921656,0.0230489854752316,0,0,0,1,0,0,kmeans_plain,0,0,1
185,6,address,0.005236496391661567,0.019819390952867208,0,0,0,1,0,0,kmeans_plain,0,0,1
186,7,secure,0.005198149387653559,0.020544079567640414,0,0,0,1,0,0,kmeans_plain,0,0,1
187,8,tcp,0.005050356479075297,0.02706830760946666,0,0,0,1,0,0,kmeans_plain,0,0,1
188,9,operating,0.004839696586261461,0.01764400155695602,0,0,0,1,0,0,kmeans_plain,0,0,1
189,10,version,0.00940677571854396,0.03073095293314195,1,0,0,1,0,0,kmeans_plain,0,0,1
190,11,browsers,0.00935776005470715,0.035039397612831036,1,0,0,1,0,0,kmeans_plain,0,0,1
191,12,html,0.009243726320127457,0.037292983393980864,1,0,0,1,0,0,kmeans_plain,0,0,1
192,13,support,0.008362240262419192,0.024170399230188155,1,0,0,1,0,0,kmeans_plain,0,0,1
193,14,features,0.007621012464256669,0.02471854626453236,1,0,0,1,0,0,kmeans_plain,0,0,1
194,15,developers,0.007201251178386987,0.02519319396498852,1,0,0,1,0,0,kmeans_plain,0,0,1
195,16,firefox,0.0070467103861223375,0.03250031082929255,1,0,0,1,0,0,kmeans_plain,0,0,1
196,17,javascript,0.0069339809341611896,0.030819260269156726,1,0,0,1,0,0,kmeans_plain,0,0,1
