,country,h_cat,keyphrases,keywords,kmeans_augmented,kmeans_plain,label,links,tfidf
101,5,0.0,1.0,0.0,0.0,1.0,media,0.0,0.004265870443799999
102,5,0.0,1.0,0.0,0.0,1.0,external links,0.0,0.0041391873505798715
103,5,0.0,1.0,0.0,0.0,1.0,newspaper,0.0,0.0033187488602337283
104,5,0.0,1.0,0.0,0.0,1.0,official website,0.0,0.0028866670999356634
105,5,0.0,1.0,0.0,0.0,1.0,research,0.0,0.0025670134064817596
106,5,0.0,1.0,0.0,0.0,1.0,national,0.0,0.002456978601691972
107,5,0.0,1.0,0.0,0.0,1.0,business,0.0,0.002422629060034309
108,5,0.0,1.0,0.0,0.0,1.0,press,0.0,0.002274010643085061
109,5,0.0,1.0,0.0,0.0,1.0,service,0.0,0.0022676969794147173
110,5,0.0,1.0,0.0,0.0,1.0,established,0.0,0.0022254296891047786
111,5,0.0,1.0,0.0,0.0,1.0,history,0.0,0.0022204622158062863
112,5,0.0,1.0,0.0,0.0,1.0,journalists,0.0,0.0021054469388884596
113,5,0.0,1.0,0.0,0.0,1.0,university,0.0,0.002079094679118223
114,5,0.0,1.0,0.0,0.0,1.0,list,0.0,0.0020087726673662337
115,5,0.0,1.0,0.0,0.0,1.0,reporting,0.0,0.002006147059179411
116,5,0.0,1.0,0.0,0.0,1.0,publications,0.0,0.0019694345730482186
117,5,0.0,1.0,0.0,0.0,1.0,acquired,0.0,0.0019596732611429682
118,5,0.0,1.0,0.0,0.0,1.0,inc,0.0,0.0019445680417319849
119,5,0.0,1.0,0.0,0.0,1.0,december,0.0,0.0019222232649511398
120,6,0.0,1.0,0.0,0.0,1.0,paper,0.0,0.0030157144068179683
121,6,0.0,1.0,0.0,0.0,1.0,digital,0.0,0.002886063291861925
122,6,0.0,1.0,0.0,0.0,1.0,communication,0.0,0.0025533679954682247
123,6,0.0,1.0,0.0,0.0,1.0,production,0.0,0.0024281234747797584
124,6,0.0,1.0,0.0,0.0,1.0,year,0.0,0.0023720954279144568
125,6,0.0,1.0,0.0,0.0,1.0,awards,0.0,0.0023238718656286004
126,6,0.0,1.0,0.0,0.0,1.0,content,0.0,0.0022892394898786144
127,6,0.0,1.0,0.0,0.0,1.0,isbn,0.0,0.002245057568674127
128,6,0.0,1.0,0.0,0.0,1.0,journalism,0.0,0.002229693477728114
129,6,0.0,1.0,0.0,0.0,1.0,launched,0.0,0.0022143616507458597
130,6,0.0,1.0,0.0,0.0,1.0,country,0.0,0.0022069063434463254
