,country,h_cat,keyphrases,keywords,kmeans_augmented,kmeans_plain,label,links,tfidf
31,1,0.0,1.0,0.0,0.0,1.0,websites,0.0,0.0035124203284536046
32,1,0.0,1.0,0.0,0.0,1.0,consumers,0.0,0.003469868724144523
33,1,0.0,1.0,0.0,0.0,1.0,ad,0.0,0.0034420044383326443
34,1,0.0,1.0,0.0,0.0,1.0,research,0.0,0.0031501096213402756
35,1,0.0,1.0,0.0,0.0,1.0,use,0.0,0.003052487149593912
36,1,0.0,1.0,0.0,0.0,1.0,relevant,0.0,0.0030076954459744266
37,1,0.0,1.0,0.0,0.0,1.0,customer,0.0,0.002999764177457223
38,1,0.0,1.0,0.0,0.0,1.0,model,0.0,0.0029350455384114255
39,1,0.0,1.0,0.0,0.0,1.0,social media,0.0,0.002840116813554035
40,2,0.0,1.0,0.0,0.0,1.0,network,0.0,0.008055672438113448
41,2,0.0,1.0,0.0,0.0,1.0,protocol,0.0,0.008039531053277633
42,2,0.0,1.0,0.0,0.0,1.0,rfc,0.0,0.0076605894820286615
43,2,0.0,1.0,0.0,0.0,1.0,packet,0.0,0.0064429737428499485
44,2,0.0,1.0,0.0,0.0,1.0,internet,0.0,0.0051224994470507315
45,2,0.0,1.0,0.0,0.0,1.0,connection,0.0,0.004902225031457911
46,2,0.0,1.0,0.0,0.0,1.0,tcp,0.0,0.004850865243417743
47,2,0.0,1.0,0.0,0.0,1.0,ip,0.0,0.004243316504633016
48,2,0.0,1.0,0.0,0.0,1.0,traffic,0.0,0.004224122085629078
49,2,0.0,1.0,0.0,0.0,1.0,ietf,0.0,0.004214822730888254
50,2,0.0,1.0,0.0,0.0,1.0,message,0.0,0.004009090177138187
51,2,0.0,1.0,0.0,0.0,1.0,ipv6,0.0,0.0039134435317657425
52,2,0.0,1.0,0.0,0.0,1.0,authentication,0.0,0.0038966345750333677
53,2,0.0,1.0,0.0,0.0,1.0,dns,0.0,0.0038568752694004864
54,2,0.0,1.0,0.0,0.0,1.0,data,0.0,0.003840694599186715
55,2,0.0,1.0,0.0,0.0,1.0,client,0.0,0.00372551585981986
56,2,0.0,1.0,0.0,0.0,1.0,routing,0.0,0.003679654594776312
57,2,0.0,1.0,0.0,0.0,1.0,ipv4,0.0,0.003579425023590918
58,2,0.0,1.0,0.0,0.0,1.0,address,0.0,0.0034610533496567887
59,2,0.0,1.0,0.0,0.0,1.0,routers,0.0,0.003426865328237583
60,3,0.0,1.0,0.0,0.0,1.0,law,0.0,0.004977039668985028
61,3,0.0,1.0,0.0,0.0,1.0,security,0.0,0.003821801196477245
62,3,0.0,1.0,0.0,0.0,1.0,tor,0.0,0.0036896316343548786
63,3,0.0,1.0,0.0,0.0,1.0,act,0.0,0.003564314534532245
64,3,0.0,1.0,0.0,0.0,1.0,privacy,0.0,0.003543768773364115
65,3,0.0,1.0,0.0,0.0,1.0,attack,0.0,0.0034897441565303043
66,3,0.0,1.0,0.0,0.0,1.0,software,0.0,0.003465201185015869
67,3,0.0,1.0,0.0,0.0,1.0,legal,0.0,0.0033681754599847458
68,3,0.0,1.0,0.0,0.0,1.0,censorship,0.0,0.0033681754599847458
69,3,0.0,1.0,0.0,0.0,1.0,bittorrent,0.0,0.0033502884435094144
70,3,0.0,1.0,0.0,0.0,1.0,blocking,0.0,0.0031939679991200027
71,3,0.0,1.0,0.0,0.0,1.0,access,0.0,0.003172023955762978
72,3,0.0,1.0,0.0,0.0,1.0,illegal,0.0,0.0031244249419458896
73,3,0.0,1.0,0.0,0.0,1.0,anonymous,0.0,0.003098432367302124
74,3,0.0,1.0,0.0,0.0,1.0,police,0.0,0.0030131327643122484
75,3,0.0,1.0,0.0,0.0,1.0,malware,0.0,0.002936231837995872
76,3,0.0,1.0,0.0,0.0,1.0,bitcoin,0.0,0.002843364525386404
77,3,0.0,1.0,0.0,0.0,1.0,copyright,0.0,0.002691701486888001
78,3,0.0,1.0,0.0,0.0,1.0,court,0.0,0.0026856962572932605
79,3,0.0,1.0,0.0,0.0,1.0,system,0.0,0.002631902566939974
80,4,0.0,1.0,0.0,0.0,1.0,youtube,0.0,0.004407694705946972
81,4,0.0,1.0,0.0,0.0,1.0,series,0.0,0.004099498033117307
82,4,0.0,1.0,0.0,0.0,1.0,site,0.0,0.00393723786668977
83,4,0.0,1.0,0.0,0.0,1.0,video,0.0,0.0037939016687947723
84,4,0.0,1.0,0.0,0.0,1.0,book,0.0,0.003647082542343193
85,4,0.0,1.0,0.0,0.0,1.0,episodes,0.0,0.003533716529004053
86,4,0.0,1.0,0.0,0.0,1.0,television,0.0,0.0032257580847043
87,4,0.0,1.0,0.0,0.0,1.0,twitter,0.0,0.002992000867291868
88,4,0.0,1.0,0.0,0.0,1.0,film,0.0,0.002808253180830824
89,4,0.0,1.0,0.0,0.0,1.0,season,0.0,0.002783099253900329
90,4,0.0,1.0,0.0,0.0,1.0,american,0.0,0.002754945824688277
91,4,0.0,1.0,0.0,0.0,1.0,character,0.0,0.0027417374600909156
