article_id,prob,topic_id
965,0.20707139372825623,7
966,0.23968388140201569,0
966,0.7400200963020325,2
967,0.9325437545776367,2
968,0.769926130771637,2
968,0.20585130155086517,4
969,0.7979987859725952,1
969,0.1041719913482666,5
969,0.0776025801897049,6
970,0.219110906124115,1
970,0.03113594464957714,4
970,0.5252930521965027,5
970,0.2177773118019104,6
971,0.4993853271007538,3
971,0.19572672247886658,6
971,0.27354687452316284,7
972,0.3008340299129486,0
972,0.18091289699077606,1
972,0.392276406288147,2
972,0.03848276659846306,4
972,0.08170928806066513,5
973,0.18522301316261292,0
973,0.1614653766155243,1
973,0.6051526665687561,2
974,0.587043821811676,1
974,0.35507288575172424,2
975,0.6843081116676331,2
975,0.06733813881874084,4
975,0.08916947990655899,5
975,0.1491602063179016,6
976,0.5213767886161804,2
976,0.37011125683784485,5
976,0.09391468018293381,7
977,0.09595123678445816,2
977,0.8861560225486755,6
978,0.2743438482284546,2
978,0.6997503638267517,6
979,0.33239084482192993,0
979,0.06348692625761032,1
979,0.3519228398799896,3
979,0.24472291767597198,7
980,0.08092426508665085,0
980,0.3700723350048065,2
980,0.06993003934621811,4
980,0.2777646780014038,5
980,0.19213436543941498,6
981,0.2277442365884781,2
981,0.2338016927242279,3
981,0.5194872617721558,6
982,0.3745148777961731,1
982,0.5879293084144592,4
983,0.29151812195777893,0
983,0.4425942599773407,1
983,0.10045159608125687,2
983,0.09761249274015427,4
983,0.06390705704689026,6
984,0.22284696996212006,1
984,0.05317133292555809,2
984,0.06316091865301132,4
984,0.37383314967155457,5
984,0.1765432506799698,6
984,0.10896124690771103,7
985,0.20947566628456116,0
985,0.22481143474578857,2
985,0.1846359670162201,3
985,0.3704026937484741,6
986,0.524524450302124,3
986,0.2046147584915161,4
986,0.23406682908535004,5
987,0.1032124012708664,0
987,0.06717639416456223,2
987,0.7638500928878784,5
987,0.056131355464458466,7
988,0.5701196789741516,0
988,0.2161194086074829,4
988,0.19289585947990417,7
989,0.19960497319698334,2
989,0.7503374814987183,4
990,0.28337374329566956,0
990,0.1483374685049057,1
990,0.11608695238828659,2
990,0.24151071906089783,3
990,0.20574672520160675,6
991,0.20695899426937103,1
991,0.35099950432777405,3
991,0.4324073791503906,7
992,0.3384968042373657,1
992,0.300351083278656,4
992,0.1853550225496292,5
992,0.16668550670146942,6
993,0.3100545406341553,1
993,0.36864230036735535,2
993,0.30341577529907227,3
994,0.7687808275222778,1
994,0.04003525525331497,2
994,0.08685457706451416,3
994,0.05999402701854706,5
994,0.034941982477903366,6
995,0.43491998314857483,0
995,0.07262144237756729,2
995,0.11498530209064484,3
995,0.19896376132965088,4
995,0.16599012911319733,5
996,0.3163602352142334,2
996,0.22990116477012634,4
996,0.27744820713996887,5
996,0.16717875003814697,6
997,0.46234744787216187,1
997,0.15003441274166107,3
997,0.1634642332792282,5
997,0.05271793529391289,6
997,0.16591162979602814,7
998,0.8442434072494507,1
998,0.03305768221616745,4
998,0.07118148356676102,5
998,0.04464608058333397,7
999,0.6295198798179626,1
999,0.14329908788204193,5
999,0.20108367502689362,6
1000,0.9399164319038391,1
1000,0.039199408143758774,5
1001,0.9634861946105957,1
1002,0.9619077444076538,5
1003,0.45828601717948914,2
1003,0.09303096681833267,5
1003,0.4202069342136383,6
1004,0.1428784281015396,0
1004,0.28049078583717346,2
1004,0.2607625126838684,4
1004,0.31095635890960693,5
1005,0.8281352519989014,1
1005,0.08860670030117035,4
1005,0.07881549000740051,6
1006,0.8604320883750916,1
1006,0.09260232746601105,5
1007,0.6481419801712036,2
1007,0.33351531624794006,5
1008,0.6207863092422485,2
1008,0.10863620042800903,5
1008,0.2521553933620453,6
1009,0.13356612622737885,0
1009,0.7954850196838379,1
1009,0.03179112449288368,3
1009,0.036261186003685,6
1010,0.9390282034873962,1
1010,0.05052631348371506,3
1011,0.08385849744081497,0
1011,0.7890320420265198,1
1011,0.028711261227726936,3
1011,0.0931742787361145,5
1012,0.23810039460659027,0
1012,0.07215774059295654,1
1012,0.6146762371063232,2
1012,0.0636737197637558,6
1013,0.08164143562316895,0
1013,0.857195258140564,1
1013,0.049338988959789276,6
1014,0.2265487015247345,0
1014,0.2297733724117279,1
1014,0.1446884572505951,3
1014,0.3861241638660431,6
1015,0.06332331895828247,0
1015,0.44227322936058044,1
1015,0.057357802987098694,2
1015,0.05505816265940666,4
1015,0.3640865981578827,6
1016,0.6040989756584167,0
1016,0.12880247831344604,5
1016,0.06951587647199631,6
1016,0.18365778028964996,7
1017,0.2410249561071396,1
1017,0.13239163160324097,2
1017,0.2362808734178543,5
1017,0.37462717294692993,6
1018,0.45638811588287354,4
1018,0.07278431206941605,5
1018,0.4467511475086212,7
1019,0.3642381727695465,1
1019,0.5472159385681152,3
1019,0.03526462987065315,4
1019,0.040102966129779816,5
1020,0.10779280960559845,0
1020,0.047035716474056244,4
1020,0.4907573461532593,5
1020,0.3457667827606201,6
1021,0.08677606284618378,0
1021,0.2487785667181015,1
1021,0.5481916069984436,3
1021,0.02553679794073105,5
1021,0.08493594825267792,7
1022,0.08903929591178894,1
1022,0.8841298222541809,2
1023,0.05141182988882065,0
1023,0.21764777600765228,4
1023,0.20604518055915833,5
1023,0.20673105120658875,6
1023,0.312000572681427,7
1024,0.0991722047328949,0
1024,0.2272237092256546,2
1024,0.07617172598838806,4
1024,0.5944836735725403,5
1025,0.079938143491745,2
1025,0.09325241297483444,4
1025,0.6805068254470825,5
1025,0.13064983487129211,6
1026,0.6291847229003906,2
1026,0.044469114392995834,3
1026,0.31554749608039856,7
1027,0.032551176846027374,0
1027,0.5818325281143188,2
1027,0.09934911876916885,4
1027,0.15572762489318848,5
1027,0.12271177023649216,6
1028,0.1336270570755005,0
1028,0.6145600080490112,2
1028,0.11681313812732697,5
1028,0.12306349724531174,6
1029,0.7183334231376648,0
1029,0.015643689781427383,1
1029,0.01563039794564247,2
1029,0.015633052214980125,3
1029,0.1878138929605484,4
1029,0.01563217304646969,5
1029,0.01564350537955761,6
1029,0.015669845044612885,7
1030,0.11948806792497635,1
1030,0.702015221118927,3
1030,0.17175540328025818,7
1031,0.09444734454154968,2
1031,0.5872884392738342,3
1031,0.30493777990341187,5
1032,0.42493411898612976,1
1032,0.41155314445495605,3
1032,0.15270990133285522,6
1033,0.5470155477523804,0
1033,0.26353737711906433,2
1033,0.09158609807491302,4
1033,0.09338623285293579,5
1034,0.05937229469418526,0
1034,0.8598715662956238,2
1034,0.052294664084911346,7
1035,0.04949373006820679,1
1035,0.4653471112251282,2
1035,0.11595994979143143,5
1035,0.23272952437400818,6
1035,0.13109932839870453,7
1036,0.020854901522397995,0
1036,0.02084435522556305,1
1036,0.020852409303188324,2
1036,0.020841462537646294,3
1036,0.6493478417396545,4
1036,0.22554707527160645,5
1036,0.02084663137793541,6
1036,0.020865317434072495,7
1037,0.07115291804075241,0
1037,0.27817827463150024,1
1037,0.12611761689186096,2
1037,0.0774698406457901,4
1037,0.1947997808456421,5
1037,0.25052857398986816,7
1038,0.9583075642585754,3
1039,0.20708519220352173,0
1039,0.724601686000824,1
1039,0.011383676901459694,2
1039,0.011389796622097492,3
1039,0.011380101554095745,4
1039,0.011398318223655224,5
1039,0.011381568387150764,6
1039,0.011379680596292019,7
1040,0.12008962035179138,3
1040,0.8540228605270386,6
1041,0.3213544189929962,2
1041,0.39034631848335266,4
1041,0.2491208016872406,6
1042,0.1384631246328354,0
1042,0.6127758622169495,1
1042,0.22031591832637787,3
1043,0.38252273201942444,2
1043,0.5886036157608032,6
1044,0.6192734837532043,2
1044,0.3656906485557556,4
1045,0.32313212752342224,0
1045,0.17951777577400208,4
1045,0.4392268657684326,5
1045,0.042467743158340454,7
1046,0.30963578820228577,5
1046,0.22543445229530334,6
1046,0.455439954996109,7
1047,0.08970960229635239,1
1047,0.8566665649414062,2
1048,0.017866291105747223,0
1048,0.01786862500011921,1
1048,0.017868369817733765,2
1048,0.6147342324256897,3
1048,0.017870379611849785,4
1048,0.017865736037492752,5
1048,0.017874686047434807,6
1048,0.2780517339706421,7
1049,0.48614320158958435,1
1049,0.4797254204750061,3
1050,0.10796091705560684,0
1050,0.6085801124572754,2
1050,0.23424257338047028,6
1050,0.04041990637779236,7
1051,0.5512790083885193,3
1051,0.05061699077486992,4
1051,0.3696621358394623,7
1052,0.8895742893218994,2
1052,0.09373500943183899,6
1053,0.2269403338432312,1
1053,0.14744465053081512,4
1053,0.07349319756031036,5
1053,0.33236628770828247,6
1053,0.21460358798503876,7
1054,0.7655920386314392,2
1054,0.18338483572006226,6
1054,0.03873594105243683,7
1055,0.3688134253025055,0
1055,0.6133037209510803,2
1056,0.06876219063997269,1
1056,0.19606167078018188,2
1056,0.5144440531730652,4
1056,0.12671653926372528,5
1056,0.0879526138305664,6
1057,0.8772221207618713,0
1057,0.11588524281978607,5
1058,0.3194916844367981,3
1058,0.6516205072402954,5
1059,0.415049284696579,2
1059,0.33674201369285583,4
1059,0.025451671332120895,5
1059,0.10005500167608261,6
1059,0.11654336005449295,7
1060,0.11872326582670212,3
1060,0.8653017282485962,6
1061,0.1864350587129593,0
1061,0.6243669390678406,2
1061,0.1731560081243515,6
1062,0.08399797230958939,1
1062,0.8252488970756531,5
1062,0.059459421783685684,7
1063,0.452316552400589,0
1063,0.1295180320739746,2
1063,0.07057666778564453,4
1063,0.1756238341331482,5
1063,0.1656971424818039,7
1064,0.33202481269836426,0
1064,0.09910880774259567,1
1064,0.2890580892562866,2
1064,0.013656539842486382,4
1064,0.26357656717300415,5
1065,0.1157357394695282,1
1065,0.3105980455875397,2
1065,0.5068628787994385,5
1065,0.05614222586154938,7
1066,0.2135116308927536,0
1066,0.703063428401947,1
1066,0.013894746080040932,2
1066,0.013910681940615177,3
1066,0.013898133300244808,4
1066,0.013913747854530811,5
1066,0.013911224901676178,6
1066,0.01389637216925621,7
1067,0.01787538453936577,0
1067,0.874906599521637,1
1067,0.01786641590297222,2
1067,0.017883503809571266,3
1067,0.01786002516746521,4
1067,0.017860172316432,5
1067,0.017884492874145508,6
1067,0.017863420769572258,7
1068,0.8309175968170166,1
1068,0.11126087605953217,5
1069,0.47496578097343445,3
1069,0.21705517172813416,5
1069,0.0889231264591217,6
1069,0.18561266362667084,7
1070,0.07692144066095352,0
1070,0.31255441904067993,3
1070,0.5956094264984131,6
1071,0.03532715141773224,0
1071,0.36390480399131775,1
1071,0.4885292053222656,3
1071,0.10085771232843399,7
1072,0.0899232029914856,0
1072,0.7391982674598694,1
1072,0.07167262583971024,4
1072,0.034075312316417694,5
1072,0.03704295679926872,6
1072,0.023837020620703697,7
1073,0.5086377263069153,2
1073,0.24713464081287384,5
1073,0.22581171989440918,6
1074,0.49792879819869995,1
1074,0.024449627846479416,2
1074,0.1533808410167694,4
1074,0.23125074803829193,5
1074,0.09037791937589645,6
1075,0.7449043393135071,0
1075,0.2155713140964508,4
1076,0.34969833493232727,1
1076,0.3405173420906067,3
1076,0.3012019395828247,7
1077,0.26382312178611755,4
1077,0.6919654607772827,7
1078,0.03463764861226082,0
1078,0.35925909876823425,2
1078,0.23553286492824554,4
1078,0.22945663332939148,5
1078,0.09235510230064392,6
1078,0.047674715518951416,7
1079,0.6607874035835266,2
1079,0.15982496738433838,5
1079,0.16944308578968048,6
1080,0.2818804085254669,0
1080,0.5448259115219116,1
1080,0.08901531994342804,4
1080,0.07142467051744461,6
1081,0.012505756691098213,0
1081,0.3720743656158447,1
1081,0.01250299159437418,2
1081,0.5528826713562012,3
1081,0.012507988139986992,4
1081,0.012507136911153793,5
1081,0.012513249181210995,6
1081,0.012505798600614071,7
1082,0.382973849773407,3
1082,0.3907846510410309,6
1082,0.2093246579170227,7
1083,0.17582932114601135,0
1083,0.1359233856201172,3
1083,0.08495231717824936,5
1083,0.5698983073234558,6
1084,0.17343534529209137,0
1084,0.221352219581604,5
1084,0.23980222642421722,6
1084,0.34535831212997437,7
1085,0.9697970747947693,2
1086,0.2826049029827118,0
1086,0.1755218356847763,1
1086,0.34893810749053955,3
1086,0.05554898828268051,4
1086,0.11091060936450958,5
1086,0.02313624508678913,7
1087,0.3233760595321655,0
1087,0.1446119248867035,5
1087,0.5163539052009583,6
1088,0.20498126745224,0
1088,0.2936817407608032,5
1088,0.4741145968437195,6
1089,0.030062302947044373,1
1089,0.09066024422645569,3
1089,0.4385879933834076,5
1089,0.33133214712142944,6
1089,0.10548365861177444,7
1090,0.1362074464559555,1
1090,0.19802148640155792,3
1090,0.6488564014434814,7
1091,0.4433509111404419,0
1091,0.5378713607788086,7
1092,0.31736740469932556,0
1092,0.21670593321323395,5
1092,0.06337863206863403,6
1092,0.3858415186405182,7
1093,0.5145223140716553,0
1093,0.1518504023551941,1
1093,0.07292993366718292,2
1093,0.2546490728855133,7
1094,0.3657515048980713,0
1094,0.1004955843091011,1
1094,0.015782583504915237,2
1094,0.25106966495513916,5
1094,0.06317415088415146,6
1094,0.20119506120681763,7
1095,0.327022910118103,0
1095,0.626071035861969,6
1096,0.3179806172847748,0
1096,0.1406879872083664,4
1096,0.16844438016414642,5
1096,0.34902429580688477,7
1097,0.25196224451065063,0
1097,0.02847367338836193,2
1097,0.08174890279769897,3
1097,0.03549431636929512,4
1097,0.5119048953056335,5
1097,0.0878777727484703,6
1098,0.25561103224754333,0
1098,0.17766061425209045,5
1098,0.1809936910867691,6
1098,0.37100517749786377,7
1099,0.17748607695102692,0
1099,0.24378716945648193,2
1099,0.11765896528959274,4
1099,0.43722599744796753,6
1100,0.08779183775186539,2
1100,0.4230932891368866,4
1100,0.024401985108852386,5
1100,0.4588194787502289,7
1101,0.32381105422973633,0
1101,0.03482184186577797,1
1101,0.19131611287593842,2
1101,0.047292083501815796,3
1101,0.2725416421890259,4
1101,0.12635838985443115,5
1102,0.4258631467819214,4
1102,0.5365913510322571,6
1103,0.5437111258506775,1
1103,0.4062442183494568,3
1104,0.3967652916908264,2
1104,0.18959620594978333,5
1104,0.3682672083377838,6
1104,0.03992326557636261,7
1105,0.4301832914352417,0
1105,0.5162491202354431,2
1105,0.04930733144283295,6
1106,0.5644075274467468,0
1106,0.061644360423088074,2
1106,0.342661052942276,4
1107,0.5965501070022583,0
1107,0.11058364063501358,2
1107,0.26780813932418823,5
1108,0.3344300389289856,0
1108,0.08011888712644577,1
1108,0.08222257345914841,4
1108,0.1576957106590271,5
1108,0.34023597836494446,6
1109,0.3012029826641083,0
1109,0.04818464070558548,3
1109,0.22823846340179443,4
1109,0.4023530185222626,6
1110,0.9862987995147705,0
1111,0.5435026288032532,0
1111,0.14721523225307465,3
1111,0.1760225147008896,4
1111,0.09745557606220245,7
1112,0.5135142803192139,1
1112,0.04372815415263176,3
1112,0.3320114314556122,6
1112,0.10755302757024765,7
1113,0.37490180134773254,0
1113,0.1346055120229721,1
1113,0.16447573900222778,5
1113,0.3143616020679474,7
1114,0.3749100863933563,0
1114,0.13461700081825256,1
1114,0.16446147859096527,5
1114,0.31435614824295044,7
1115,0.37692952156066895,1
1115,0.022045334801077843,2
1115,0.03305507451295853,4
1115,0.21463757753372192,5
1115,0.3480370044708252,7
1116,0.5443278551101685,0
1116,0.4268011748790741,7
1117,0.01565578021109104,0
1117,0.6731016635894775,1
1117,0.01572204753756523,2
1117,0.23283842206001282,3
1117,0.015704592689871788,4
1117,0.01565389335155487,5
1117,0.01564995013177395,6
1117,0.015673618763685226,7
1118,0.011378664523363113,0
1118,0.5236508250236511,1
1118,0.01137358695268631,2
1118,0.2919754683971405,3
1118,0.011373103596270084,4
1118,0.01137599628418684,5
1118,0.011379322037100792,6
1118,0.12749306857585907,7
1119,0.04720177501440048,3
1119,0.2248031497001648,4
1119,0.7219126224517822,6
1120,0.7102141976356506,1
1120,0.26949435472488403,3
1121,0.9452846050262451,3
1122,0.3173743784427643,2
1122,0.1314145028591156,3
1122,0.38638725876808167,4
1122,0.15090136229991913,5
1123,0.9923100471496582,3
1124,0.11293517053127289,0
1124,0.12438178062438965,3
1124,0.5709535479545593,6
1124,0.15834371745586395,7
1125,0.4432414472103119,0
1125,0.16361267864704132,2
1125,0.2730085551738739,3
1125,0.10222245752811432,6
1126,0.39095544815063477,0
1126,0.2880762219429016,4
1126,0.2969035506248474,6
1127,0.3989838659763336,0
1127,0.013904646039009094,1
1127,0.5176188349723816,2
1127,0.013890756294131279,3
1127,0.013914864510297775,4
1127,0.013896873220801353,5
1127,0.013899506069719791,6
1127,0.013890658505260944,7
1128,0.4509555697441101,0
1128,0.3271372616291046,4
1128,0.08657300472259521,5
1128,0.1293707937002182,6
1129,0.015635738149285316,0
1129,0.015639372169971466,1
1129,0.7827471494674683,2
1129,0.01564202271401882,3
1129,0.015654530376195908,4
1129,0.12341692298650742,5
1129,0.015629692003130913,6
1129,0.015634575858712196,7
1130,0.22331170737743378,1
1130,0.4029712975025177,3
1130,0.33894994854927063,5
1131,0.24111802875995636,0
1131,0.7438456416130066,3
1132,0.5979260802268982,1
1132,0.25558900833129883,2
1132,0.1346551924943924,3
1133,0.23381459712982178,0
1133,0.14188696444034576,1
1133,0.2088484913110733,2
1133,0.33883795142173767,4
1133,0.01954977586865425,5
1133,0.03576827421784401,6
1133,0.019554678350687027,7
1134,0.6704897880554199,0
1134,0.0658159926533699,2
1134,0.2434834986925125,7
1135,0.11179852485656738,0
1135,0.4518868923187256,1
1135,0.16737137734889984,2
1135,0.2331584393978119,7
1136,0.14106866717338562,0
1136,0.3835858702659607,1
1136,0.4467983543872833,6
1137,0.09202613681554794,5
1137,0.6320823431015015,6
1137,0.25747397541999817,7
1138,0.25721415877342224,0
1138,0.03861173987388611,3
1138,0.08588947355747223,4
1138,0.5678051114082336,6
1138,0.039434973150491714,7
1139,0.08334063738584518,0
1139,0.0731067880988121,3
1139,0.49108392000198364,4
1139,0.1849440187215805,6
1139,0.15999703109264374,7
1140,0.17140106856822968,1
1140,0.05590447038412094,3
1140,0.0703909695148468,5
1140,0.26332539319992065,6
1140,0.43633314967155457,7
1141,0.16573095321655273,4
1141,0.8115106821060181,6
1142,0.1589275300502777,0
1142,0.12230025976896286,3
1142,0.3719989061355591,5
1142,0.325875848531723,6
1143,0.2227087914943695,4
1143,0.747252881526947,6
1144,0.33282777667045593,1
1144,0.35678309202194214,3
1144,0.30236488580703735,6
1145,0.47665056586265564,3
1145,0.16887305676937103,6
1145,0.34420859813690186,7
1146,0.12017417699098587,1
1146,0.4617418050765991,3
1146,0.11873827874660492,4
1146,0.08993307501077652,5
1146,0.18410807847976685,6
1146,0.02344929240643978,7
1147,0.08418826758861542,1
1147,0.3473357856273651,3
1147,0.49932149052619934,6
1147,0.06613554060459137,7
1148,0.5277666449546814,0
1148,0.058018069714307785,3
1148,0.38702264428138733,6
1149,0.2407042235136032,1
1149,0.11928024142980576,3
1149,0.33605945110321045,5
1149,0.17806456983089447,6
1149,0.11806925386190414,7
1150,0.17610150575637817,1
1150,0.1553579717874527,5
1150,0.661426842212677,6
1151,0.057610105723142624,4
1151,0.6656222939491272,5
1151,0.07322385162115097,6
1151,0.1957089751958847,7
1152,0.09822606295347214,2
1152,0.5012927055358887,4
1152,0.3587644696235657,7
1153,0.12618303298950195,0
1153,0.2465398609638214,2
1153,0.2643030881881714,4
1153,0.3316762447357178,6
1154,0.05792916566133499,2
1154,0.1708739697933197,5
1154,0.7612610459327698,6
1155,0.38317444920539856,0
1155,0.16164477169513702,4
1155,0.04541846737265587,5
1155,0.3031917214393616,6
1155,0.10315082967281342,7
1156,0.19183190166950226,0
1156,0.01788049004971981,1
1156,0.21781596541404724,2
1156,0.01787697710096836,3
1156,0.017885757610201836,4
1156,0.017876379191875458,5
1156,0.5009555220603943,6
1156,0.01787702739238739,7
1157,0.6761800646781921,3
1157,0.30173900723457336,7
1158,0.6132734417915344,2
1158,0.22829484939575195,5
1158,0.1400177776813507,6
1159,0.2551884651184082,1
1159,0.7080526947975159,3
1159,0.025172078981995583,7
1160,0.4149569869041443,1
1160,0.09886446595191956,3
1160,0.07522064447402954,5
1160,0.07838476449251175,6
1160,0.3204374313354492,7
1161,0.12313580513000488,1
1161,0.13619275391101837,2
1161,0.07183795422315598,3
1161,0.30731937289237976,4
1161,0.35737788677215576,7
1162,0.11999953538179398,3
1162,0.8607505559921265,5
1163,0.7056990265846252,2
1163,0.2457403987646103,5
1163,0.039616163820028305,7
1164,0.06049953028559685,0
1164,0.5989174842834473,2
1164,0.25308990478515625,3
1164,0.07766248285770416,5
1165,0.9649222493171692,2
1166,0.6401481628417969,2
1166,0.34008073806762695,5
1167,0.4952104687690735,1
1167,0.22079646587371826,2
1167,0.02631670981645584,3
1167,0.25090277194976807,6
1168,0.31726446747779846,0
1168,0.10340718179941177,3
1168,0.566797137260437,6
1169,0.3629801273345947,1
1169,0.4904440939426422,3
1169,0.13597247004508972,7
1170,0.25423547625541687,0
1170,0.2825242280960083,1
1170,0.44718414545059204,3
1171,0.7547513246536255,1
1171,0.21635648608207703,7
1172,0.07718008011579514,0
1172,0.7711678743362427,2
1172,0.1300600916147232,6
1173,0.2661558985710144,0
1173,0.0877179279923439,1
1173,0.6271486878395081,3
1174,0.15368179976940155,0
1174,0.4378846287727356,4
1174,0.27533459663391113,6
1174,0.11879471689462662,7
1175,0.3433701992034912,0
1175,0.1793428212404251,2
1175,0.12024667859077454,3
1175,0.3448135256767273,4
1176,0.3794197142124176,1
1176,0.04199131950736046,2
1176,0.4317803680896759,3
1176,0.13249719142913818,5
1177,0.2862713634967804,1
1177,0.4115217924118042,3
1177,0.28942906856536865,6
1178,0.09213899821043015,0
1178,0.37388166785240173,1
1178,0.10111907124519348,2
1178,0.4270985722541809,6
1179,0.3249968886375427,1
1179,0.0803694948554039,2
1179,0.5750618577003479,3
1180,0.08081613481044769,0
1180,0.5080240368843079,1
1180,0.0773552805185318,2
1180,0.16172362864017487,3
1180,0.14853224158287048,5
1181,0.11978677660226822,1
1181,0.6855936646461487,3
1181,0.1714339703321457,4
1183,0.3501492440700531,0
1183,0.10587567090988159,1
1183,0.10482754558324814,3
1183,0.1090371161699295,4
1183,0.31563910841941833,7
1184,0.5535296201705933,1
1184,0.16573277115821838,3
1184,0.2665090262889862,5
1185,0.3233213722705841,2
1185,0.3458576500415802,3
1185,0.3057679235935211,4
1186,0.5696428418159485,1
1186,0.4161852300167084,3
1187,0.36917322874069214,0
1187,0.600795328617096,1
1188,0.13821640610694885,0
1188,0.4204597771167755,4
1188,0.41628003120422363,6
1189,0.5065728425979614,1
1189,0.1292366087436676,2
1189,0.27375471591949463,5
1189,0.07524889707565308,7
1190,0.08403603732585907,0
1190,0.4722461700439453,2
1190,0.43807727098464966,4
1191,0.053547363728284836,0
1191,0.8247015476226807,1
1191,0.014857172034680843,2
1191,0.02833336964249611,3
1191,0.050925906747579575,5
1191,0.025791902095079422,7
1192,0.043115466833114624,0
1192,0.8461671471595764,3
1192,0.09230852872133255,6
1193,0.16854000091552734,2
1193,0.6167393922805786,5
1193,0.13467510044574738,6
1193,0.06485798209905624,7
1194,0.1796305924654007,1
1194,0.7134829759597778,5
1194,0.10080814361572266,7
1195,0.47973963618278503,3
1195,0.06206023693084717,5
1195,0.4321046471595764,6
1196,0.1798137128353119,3
1196,0.6201416850090027,4
1196,0.18262290954589844,5
1197,0.18813548982143402,0
1197,0.20187801122665405,2
1197,0.25582095980644226,4
1197,0.34063324332237244,7
1198,0.010433206334710121,0
1198,0.010436954908072948,1
1198,0.010441279970109463,2
1198,0.6408944725990295,3
1198,0.01043286919593811,4
1198,0.20106488466262817,5
1198,0.01043771579861641,6
1198,0.10585862398147583,7
1199,0.4624885022640228,0
1199,0.23292949795722961,4
1199,0.2747781574726105,6
1200,0.35200634598731995,0
1200,0.058269303292036057,2
1200,0.10673131048679352,3
1200,0.09426755458116531,4
1200,0.375294029712677,6
1201,0.4547868072986603,0
1201,0.04613321274518967,1
1201,0.17757272720336914,2
1201,0.12365493178367615,4
1201,0.19508714973926544,6
1202,0.012511983513832092,0
1202,0.012528786435723305,1
1202,0.012511626817286015,2
1202,0.5445882081985474,3
1202,0.38031259179115295,4
1202,0.012514007277786732,5
1202,0.012517076916992664,6
1202,0.012515689246356487,7
1203,0.012528236024081707,0
1203,0.6181142330169678,1
1203,0.01250916626304388,2
1203,0.012520158663392067,3
1203,0.01251915842294693,4
1203,0.012510406784713268,5
1203,0.012512057088315487,6
1203,0.30678659677505493,7
1204,0.9800792932510376,2
1205,0.11042729020118713,3
1205,0.24048703908920288,5
1205,0.6258826851844788,6
1206,0.06592761725187302,0
1206,0.11688974499702454,2
1206,0.4600052535533905,3
1206,0.03158626705408096,4
1206,0.17443308234214783,6
1206,0.14862506091594696,7
1207,0.2792104482650757,2
1207,0.2953449785709381,3
1207,0.40937769412994385,5
1208,0.2756064832210541,1
1208,0.06031186133623123,2
1208,0.09925233572721481,3
1208,0.41960787773132324,6
1208,0.13131503760814667,7
1209,0.9374617338180542,6
1210,0.6365089416503906,2
1210,0.04822112247347832,5
1210,0.29570600390434265,6
1211,0.4095442593097687,0
1211,0.17843572795391083,2
1211,0.23784440755844116,5
1211,0.05114318057894707,6
1211,0.11287340521812439,7
1212,0.04047711566090584,0
1212,0.9416108131408691,2
1213,0.4713125228881836,2
1213,0.037397533655166626,4
1213,0.4823421239852905,6
1214,0.9756742715835571,2
1215,0.10804253071546555,0
1215,0.025095917284488678,1
1215,0.3845856785774231,4
1215,0.09764806181192398,5
1215,0.3784656822681427,6
1216,0.16940318048000336,0
1216,0.15409888327121735,2
1216,0.12220868468284607,5
1216,0.494099497795105,6
1216,0.05570928752422333,7
1217,0.13716435432434082,0
1217,0.8413629531860352,7
1218,0.17532409727573395,0
1218,0.4157479703426361,2
1218,0.3816891014575958,5
1219,0.6550478339195251,1
1219,0.11990390717983246,6
1219,0.19376112520694733,7
1220,0.3483366072177887,3
1220,0.08590138703584671,4
1220,0.15000225603580475,5
1220,0.4061218500137329,6
1221,0.08787361532449722,0
1221,0.27640870213508606,1
1221,0.6208101511001587,3
1222,0.22260375320911407,0
1222,0.534674346446991,2
1222,0.17472577095031738,6
1222,0.04797491058707237,7
1223,0.24154098331928253,0
1223,0.3453241288661957,1
1223,0.08344579488039017,3
1223,0.11379846185445786,5
1223,0.20734375715255737,7
1224,0.01250955555588007,0
1224,0.012509561143815517,1
1224,0.012544631958007812,2
1224,0.9122724533081055,3
1224,0.012537449598312378,4
1224,0.012546168640255928,5
1224,0.012539969757199287,6
1224,0.01254018023610115,7
1225,0.1717972457408905,0
1225,0.01954328455030918,1
1225,0.6697992086410522,2
1225,0.0329851396381855,5
1225,0.10248766839504242,6
1226,0.5826202630996704,0
1226,0.2771596312522888,2
1226,0.09848839789628983,6
1227,0.02268913947045803,0
1227,0.22982126474380493,1
1227,0.5938600301742554,3
1227,0.14499567449092865,5
1228,0.23786772787570953,0
1228,0.28394272923469543,1
1228,0.4334941804409027,3
1229,0.7092766165733337,1
1229,0.147878035902977,4
1229,0.13005906343460083,6
1230,0.4385981559753418,4
1230,0.5313273072242737,6
1231,0.6537394523620605,4
1231,0.32793542742729187,6
1232,0.20663557946681976,0
1232,0.09660684317350388,2
1232,0.6324521899223328,4
1232,0.0569378025829792,5
1233,0.0296022966504097,0
1233,0.7902355194091797,2
1233,0.16955433785915375,6
1234,0.2148076444864273,0
1234,0.5136798024177551,2
1234,0.24993154406547546,4
1235,0.1655568778514862,0
1235,0.6162049770355225,2
1235,0.1699548214673996,4
1235,0.03543005511164665,7
1236,0.3110330402851105,1
1236,0.23258918523788452,2
1236,0.43318483233451843,6
1237,0.19691476225852966,0
1237,0.36858049035072327,1
1237,0.11625731736421585,4
1237,0.29739058017730713,6
1238,0.015628298744559288,0
1238,0.2500687539577484,1
1238,0.015627529472112656,2
1238,0.656138002872467,3
1238,0.015628572553396225,4
1238,0.01562909036874771,5
