,group_id,h_cat_pmi,h_cat_tfidf,key_phrases_pmi,key_phrases_tfidf,key_words_pmi,key_words_tfidf,label,lda_pmi,lda_prob,lda_tfidf,links_pmi,links_tfidf,score
62,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.02985980677818028,0.007815095573937409,cultivation,0.0,0.0,0.0,0.0,0.0,0.12
63,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.025654960283221395,0.007734566812653358,plants,0.0,0.0,0.0,0.0,0.0,0.2
64,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.024000880812052157,0.006799097662301534,growing,0.0,0.0,0.0,0.0,0.0,
65,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.01660742062381937,0.00604941008932544,uses,0.0,0.0,0.0,0.0,0.0,
66,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.01907609125708981,0.005387979968586221,fruits,0.0,0.0,0.0,0.0,0.0,
67,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.015552536683127074,0.004968366289302401,varieties,0.0,0.0,0.0,0.0,0.0,
68,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,range,0.029166369182348925,0.0,0.011746938207468341,0.0,0.0,
69,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,occur,0.02892178747012797,0.0,0.01165180301387364,0.0,0.0,
70,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,shell,0.028801028441025143,0.0,0.011604565495680688,0.0,0.0,
71,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,female,0.02854281232396768,0.0,0.01150296052064435,0.0,0.0,
72,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,male,0.028425190844610662,0.0,0.011456404487624606,0.0,0.0,
73,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,catch,0.02828918514678956,0.0,0.011402355838011032,0.0,0.0,
74,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,aquaculture,0.028154474741328664,0.0,0.011348591549387568,0.0,0.0,
75,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,body,0.02801435693256805,0.0,0.011292474016752927,0.0,0.0,
76,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,breed,0.02782634111422867,0.0,0.01121658526857475,0.0,0.0,
77,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,land,0.027696224622712567,0.0,0.011163795894331136,0.0,0.0,
78,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,flowering plant,0.0,0.0,0.0,0.17170627534583696,0.0364335289016769,0.16
79,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,genus,0.0,0.0,0.0,0.15900113201230387,0.03461400199177888,0.04
80,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,cultivar,0.0,0.0,0.0,0.1331729311868452,0.027863023812511267,0.04
81,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,seed,0.0,0.0,0.0,0.1060250430989226,0.02183397394074685,
82,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,perennial plant,0.0,0.0,0.0,0.10126886750354566,0.02064505203652187,
83,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,carl linnaeus,0.0,0.0,0.0,0.09939711375951968,0.020513895010134457,
84,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,india,0.0,0.0,0.0,0.09257751821924907,0.02012275865571572,
85,food_kmeans_plain_6,0.0,0.0,0.0,0.0,0.0,0.0,asia,0.0,0.0,0.0,0.0925621908155704,0.019041533272936284,
86,food_kmeans_plain_3,0.0939387476190363,0.021283537585553132,0.0,0.0,0.0,0.0,alcoholic drinks by country,0.0,0.0,0.0,0.0,0.0,0.4166666666666667
87,food_kmeans_plain_3,0.08782255591771182,0.02058959858913212,0.0,0.0,0.0,0.0,alcoholic drinks,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
88,food_kmeans_plain_3,0.08373093884625524,0.019332802272801184,0.0,0.0,0.0,0.0,fermented drinks,0.0,0.0,0.0,0.0,0.0,0.4166666666666667
89,food_kmeans_plain_3,0.07305147446342633,0.015662085690639243,0.03659026485995512,0.009706710180928313,0.0,0.0,wine,0.0,0.0,0.0,0.22838253589052315,0.046043651902168664,0.041666666666666664
90,food_kmeans_plain_3,0.06959597285631568,0.01479111800394657,0.02951225431396305,0.006610650310846243,0.02301415663637446,0.005370041157228254,alcohol,0.0,0.0,0.0,0.0,0.0,0.375
91,food_kmeans_plain_3,0.06784904704132001,0.014647949027834837,0.0,0.0,0.0,0.0,drinking culture,0.0,0.0,0.0,0.0,0.0,
92,food_kmeans_plain_3,0.07142232888046142,0.01448445325093808,0.0,0.0,0.0,0.0,alcohol by country,0.0,0.0,0.0,0.0,0.0,
93,food_kmeans_plain_3,0.06613603427712374,0.01326542873796896,0.03584132413312311,0.009137705038899845,0.0,0.0,beer,0.0,0.0,0.0,0.178085433676488,0.033984809777423644,0.25
94,food_kmeans_plain_3,0.05681030764426755,0.012412633113109372,0.0,0.0,0.0,0.0,drug culture,0.0,0.0,0.0,0.0,0.0,
95,food_kmeans_plain_3,0.06317316509053086,0.012395188311631129,0.0,0.0,0.0,0.0,distilled drinks,0.0,0.0,0.0,0.0,0.0,
96,food_kmeans_plain_3,0.0,0.0,0.03309092427281148,0.007070285747090901,0.0,0.0,brewery,0.0,0.0,0.0,0.11731979583417285,0.02056475622330505,0.16666666666666666
97,food_kmeans_plain_3,0.0,0.0,0.030561029985072114,0.006301614831824051,0.0,0.0,grapes,0.0,0.0,0.0,0.0,0.0,
98,food_kmeans_plain_3,0.0,0.0,0.021086036698017348,0.005195970665022981,0.01778275993147202,0.00496249348358148,drink,0.0,0.0,0.0,0.0,0.0,
99,food_kmeans_plain_3,0.0,0.0,0.025054212625607118,0.005119486668821021,0.022558402020845855,0.004777820125590869,brewing,0.0,0.0,0.0,0.0,0.0,
100,food_kmeans_plain_3,0.0,0.0,0.02621828614585324,0.00509101246041435,0.0,0.0,vineyards,0.0,0.0,0.0,0.0,0.0,
