,Unnamed: 0.1,alg,country,h_cat,key_phrases,key_words,kmeans_augmented,kmeans_plain,label,lda,links,pmi,tfidf,h_cat_tfidf,h_cat_pmi,links_tfidf,links_pmi,key_words_tfidf,key_words_pmi,key_phrases_tfidf,key_phrases_pmi,lda_tfidf,lda_pmi,share,avg_borda,cluster_num
215,3,kmeans_plain,0,0.0,1.0,0.0,,1.0,diet,0.0,0.0,0.018584144255909447,0.0037034460600859297,0.0,0.0,0.0,0.0,0.0,0.0,0.007019778464243051,0.08520464695986231,0.0,0.0,0.2,0.6,0
216,4,kmeans_plain,0,0.0,1.0,0.0,,1.0,intake,0.0,0.0,0.019663223599800963,0.0035148520515338386,0.0,0.0,0.0,0.0,0.0,0.0,0.006057763547651802,0.03866174317413492,0.0,0.0,0.1,0.15,0
217,10,kmeans_plain,1,0.0,1.0,0.0,,1.0,company,0.0,0.0,0.02738426830703173,0.009737606668058807,0.0,0.0,0.0,0.0,0.0,0.0,0.006886343680533738,0.02607521386964677,0.0,0.0,0.2352941176470588,0.5882352941176471,1
218,10,kmeans_plain,1,0.0,0.0,1.0,,1.0,company,0.0,0.0,0.02019636030306781,0.007778182599944992,0.0,0.0,0.0,0.0,0.004957365003873096,0.04882929784064306,0.0,0.0,0.0,0.0,0.2352941176470588,0.5882352941176471,1
219,11,kmeans_plain,1,0.0,1.0,0.0,,1.0,chain,0.0,0.0,0.02064583089434184,0.006015120991757682,0.0,0.0,0.0,0.0,0.0,0.0,0.006500102760820847,0.0266673749816852,0.0,0.0,0.4117647058823529,1.1764705882352942,1
220,12,kmeans_plain,1,0.0,1.0,0.0,,1.0,locations,0.0,0.0,0.020317756565390248,0.005765926783587397,0.0,0.0,0.0,0.0,0.0,0.0,0.006399159314559135,0.027224539469735114,0.0,0.0,0.17647058823529413,0.35294117647058826,1
221,13,kmeans_plain,1,0.0,1.0,0.0,,1.0,brand,0.0,0.0,0.01826452417664431,0.005601261150685704,0.0,0.0,0.0,0.0,0.0,0.0,0.005942884504447118,0.026069729019962736,0.0,0.0,0.2352941176470588,0.5294117647058824,1
222,14,kmeans_plain,1,0.0,1.0,0.0,,1.0,stores,0.0,0.0,0.01901499109388112,0.005346891914715563,0.0,0.0,0.0,0.0,0.0,0.0,0.0052704248105013155,0.02361762930423241,0.0,0.0,0.17647058823529413,0.5882352941176471,1
223,20,kmeans_plain,2,0.0,1.0,0.0,,1.0,restaurant,0.0,0.0,0.03797963363604773,0.010430936192389807,0.0,0.0,0.0,0.0,0.0,0.0,0.005281020066337031,0.01761928846304877,0.0,0.0,0.5,1.6666666666666667,2
224,20,kmeans_plain,2,0.0,0.0,1.0,,1.0,restaurant,0.0,0.0,0.028510970041207263,0.007773941595585037,0.0,0.0,0.0,0.0,0.0050655611811345575,0.01634364519883677,0.0,0.0,0.0,0.0,0.5,1.6666666666666667,2
225,23,kmeans_plain,2,0.0,0.0,0.0,,1.0,restaurant,0.0,1.0,0.17112262715808746,0.029901250779616008,0.0,0.0,0.01770201695800279,0.08563803644347677,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.6666666666666667,2
226,21,kmeans_plain,2,0.0,1.0,0.0,,1.0,chef,0.0,0.0,0.03545041878888816,0.006630913123208514,0.0,0.0,0.0,0.0,0.0,0.0,0.004998705005515339,0.016440307632615458,0.0,0.0,0.6666666666666666,3.0,2
227,21,kmeans_plain,2,0.0,0.0,1.0,,1.0,chef,0.0,0.0,0.03321481682783402,0.006962759454307109,0.0,0.0,0.0,0.0,0.004822523332148479,0.020767220414239004,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,2
228,21,kmeans_plain,2,0.0,0.0,0.0,,1.0,chef,0.0,1.0,0.2126625989494169,0.033311355957214316,0.0,0.0,0.020324824054235496,0.09873561848777324,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,2
229,22,kmeans_plain,2,0.0,1.0,0.0,,1.0,kitchen,0.0,0.0,0.02448571333311106,0.004433617669054476,0.0,0.0,0.0,0.0,0.0,0.0,0.0048273154923417355,0.016021856012423445,0.0,0.0,0.5,1.1666666666666667,2
230,27,kmeans_plain,2,0.0,0.0,1.0,,1.0,kitchen,0.0,0.0,0.029487341505539406,0.005848682355655946,0.0,0.0,0.0,0.0,0.0058054760577451936,0.016420968268733974,0.0,0.0,0.0,0.0,0.5,1.1666666666666667,2
231,23,kmeans_plain,2,0.0,1.0,0.0,,1.0,london,0.0,0.0,0.02282440744199029,0.004356109410160847,0.0,0.0,0.0,0.0,0.0,0.0,0.004620208332081578,0.015474918666780546,0.0,0.0,0.0,0.0,2
232,24,kmeans_plain,2,0.0,1.0,0.0,,1.0,street,0.0,0.0,0.02226226603839042,0.004220669918558408,0.0,0.0,0.0,0.0,0.0,0.0,0.004551768078700933,0.015454075256238988,0.0,0.0,0.0,0.0,2
233,77,kmeans_plain,2,0.0,0.0,1.0,,1.0,street,0.0,0.0,0.026975384961222884,0.00567603647005794,0.0,0.0,0.0,0.0,0.003541786952397003,0.04670628489104988,0.0,0.0,0.0,0.0,0.0,0.0,2
234,26,kmeans_plain,2,0.0,1.0,0.0,,1.0,new_york_city,0.0,0.0,0.024002995542922026,0.004181370347741944,0.0,0.0,0.0,0.0,0.0,0.0,0.004352356951660859,0.014502045128929518,0.0,0.0,0.0,0.0,2
235,20,kmeans_plain,2,0.0,0.0,0.0,,1.0,new_york_city,0.0,1.0,0.2447664720600501,0.04085809721618668,0.0,0.0,0.021720443458964456,0.1051455618292346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
236,28,kmeans_plain,2,0.0,1.0,0.0,,1.0,building,0.0,0.0,0.02324600225378913,0.004109345029797192,0.0,0.0,0.0,0.0,0.0,0.0,0.008688965544255838,0.023999425470327185,0.0,0.0,0.04,0.04,2
237,29,kmeans_plain,2,0.0,1.0,0.0,,1.0,series,0.0,0.0,0.023866104723918414,0.0040861486584887466,0.0,0.0,0.0,0.0,0.0,0.0,0.004115033057934774,0.013071313946301844,0.0,0.0,0.13333333333333333,0.4,2
238,32,kmeans_plain,3,0.0,1.0,0.0,,1.0,brewery,0.0,0.0,0.03309092427281148,0.007070285747090901,0.0,0.0,0.0,0.0,0.0,0.0,0.0037546142750203115,0.01180635665572748,0.0,0.0,0.15384615384615385,0.2307692307692308,3
239,34,kmeans_plain,3,0.0,0.0,0.0,,1.0,brewery,0.0,1.0,0.11731979583417285,0.02056475622330505,0.0,0.0,0.03146462056904936,0.10355024989227714,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.2307692307692308,3
240,34,kmeans_plain,3,0.0,1.0,0.0,,1.0,grapes,0.0,0.0,0.030561029985072118,0.006301614831824051,0.0,0.0,0.0,0.0,0.0,0.0,0.003430841074054659,0.011157401106370856,0.0,0.0,0.0,0.0,3
241,81,kmeans_plain,3,0.0,0.0,1.0,,1.0,grapes,0.0,0.0,0.01949792227600268,0.003919222709862017,0.0,0.0,0.0,0.0,0.004563551241330619,0.01977282073166893,0.0,0.0,0.0,0.0,0.0,0.0,3
242,40,kmeans_plain,4,0.0,1.0,0.0,,1.0,species,0.0,0.0,0.0690195138269201,0.015885895343903958,0.0,0.0,0.0,0.0,0.0,0.0,0.007471580641426605,0.03980167512495,0.0,0.0,0.25,0.375,4
243,45,kmeans_plain,4,0.0,0.0,1.0,,1.0,species,0.0,0.0,0.03751144604308975,0.007681421405911375,0.0,0.0,0.0,0.0,0.0061838404333892216,0.03554674448462273,0.0,0.0,0.0,0.0,0.25,0.375,4
244,40,kmeans_plain,4,0.0,0.0,0.0,,1.0,species,0.0,1.0,0.3824871483856062,0.04729589378218207,0.0,0.0,0.016807894824409073,0.05529084877265463,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,4
245,41,kmeans_plain,4,0.0,1.0,0.0,,1.0,fish,0.0,0.0,0.06960074627466839,0.01347296800451356,0.0,0.0,0.0,0.0,0.0,0.0,0.006648782568379126,0.031306411854735615,0.0,0.0,0.75,2.5,4
246,41,kmeans_plain,4,0.0,0.0,0.0,,1.0,fish,0.0,1.0,0.41170348785346855,0.038763371544643266,0.0,0.0,0.016643465739924,0.05391584702976583,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.5,4
247,42,kmeans_plain,4,0.0,1.0,0.0,,1.0,fisheries,0.0,0.0,0.10370554532874704,0.010045263050553107,0.0,0.0,0.0,0.0,0.0,0.0,0.006415035609944376,0.0383199328330643,0.0,0.0,0.0,0.0,4
248,41,kmeans_plain,4,0.0,0.0,1.0,,1.0,fisheries,0.0,0.0,0.08680794774988287,0.008801252835556092,0.0,0.0,0.0,0.0,0.00460819918043953,0.014125849074284413,0.0,0.0,0.0,0.0,0.0,0.0,4
249,43,kmeans_plain,4,0.0,1.0,0.0,,1.0,females,0.0,0.0,0.09935045681100436,0.00988122549564632,0.0,0.0,0.0,0.0,0.0,0.0,0.00586469785223722,0.040281677830552864,0.0,0.0,0.0,0.0,4
250,44,kmeans_plain,4,0.0,0.0,1.0,,1.0,females,0.0,0.0,0.07857772291098993,0.007815205122759981,0.0,0.0,0.0,0.0,0.006220097922713697,0.03768344900917685,0.0,0.0,0.0,0.0,0.0,0.0,4
251,44,kmeans_plain,4,0.0,1.0,0.0,,1.0,sea,0.0,0.0,0.08120087065377979,0.00929499474549668,0.0,0.0,0.0,0.0,0.0,0.0,0.005634038396300092,0.02374364333751284,0.0,0.0,0.375,1.0,4
252,42,kmeans_plain,4,0.0,0.0,1.0,,1.0,sea,0.0,0.0,0.06360386570161541,0.008530200301571188,0.0,0.0,0.0,0.0,0.007260768839885924,0.040088343288554866,0.0,0.0,0.0,0.0,0.375,1.0,4
253,49,kmeans_plain,4,0.0,1.0,0.0,,1.0,waters,0.0,0.0,0.07062508651028153,0.006655985587487652,0.0,0.0,0.0,0.0,0.0,0.0,0.007333470932899231,0.02676921860683773,0.0,0.0,0.0,0.0,4
254,40,kmeans_plain,4,0.0,0.0,1.0,,1.0,waters,0.0,0.0,0.07232210321791381,0.010015326385056086,0.0,0.0,0.0,0.0,0.0046432467192830465,0.014357372153701082,0.0,0.0,0.0,0.0,0.0,0.0,4
255,50,kmeans_plain,5,0.0,1.0,0.0,,1.0,dish,0.0,0.0,0.01840596337173189,0.006512067310972885,0.0,0.0,0.0,0.0,0.0,0.0,0.006151105071319552,0.022719331890424986,0.0,0.0,0.3125,1.0,5
256,87,kmeans_plain,5,0.0,0.0,1.0,,1.0,dish,0.0,0.0,0.017532964762406362,0.0065493630228550285,0.0,0.0,0.0,0.0,0.004166027893445246,0.03020522149611858,0.0,0.0,0.0,0.0,0.3125,1.0,5
257,51,kmeans_plain,5,0.0,1.0,0.0,,1.0,meat,0.0,0.0,0.015225611921111304,0.0054098796396892255,0.0,0.0,0.0,0.0,0.0,0.0,0.004043055364468609,0.016630322726242826,0.0,0.0,0.125,0.34375,5
258,57,kmeans_plain,5,0.0,0.0,0.0,,1.0,meat,0.0,1.0,0.03998517772743799,0.012955960583250013,0.0,0.0,0.019119178978359158,0.08790782765044751,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.34375,5
259,52,kmeans_plain,5,0.0,1.0,0.0,,1.0,bread,0.0,0.0,0.01348940395640087,0.004521311708913611,0.0,0.0,0.0,0.0,0.0,0.0,0.0040428440694908335,0.015798688794756252,0.0,0.0,0.0625,0.15625,5
260,88,kmeans_plain,5,0.0,0.0,1.0,,1.0,bread,0.0,0.0,0.012244068446505385,0.004092437561106733,0.0,0.0,0.0,0.0,0.0038170730131318756,0.02804037398697446,0.0,0.0,0.0,0.0,0.0625,0.15625,5
261,51,kmeans_plain,5,0.0,0.0,0.0,,1.0,bread,0.0,1.0,0.050414968962782684,0.016284781789894374,0.0,0.0,0.01575274749348138,0.12987537703844573,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.15625,5
262,53,kmeans_plain,5,0.0,1.0,0.0,,1.0,cooked,0.0,0.0,0.013195795179315696,0.00439584962338404,0.0,0.0,0.0,0.0,0.0,0.0,0.004025582887344337,0.017789188717038783,0.0,0.0,0.21875,0.53125,5
263,51,kmeans_plain,5,0.0,0.0,1.0,,1.0,cooked,0.0,0.0,0.015239162636233813,0.005801416526516018,0.0,0.0,0.0,0.0,0.0046617016643910655,0.03133600279498072,0.0,0.0,0.0,0.0,0.21875,0.53125,5
264,55,kmeans_plain,5,0.0,1.0,0.0,,1.0,served,0.0,0.0,0.012961853104114532,0.004337193583106732,0.0,0.0,0.0,0.0,0.0,0.0,0.003462560421997189,0.014947137302245473,0.0,0.0,0.0625,0.15625,5
265,52,kmeans_plain,5,0.0,0.0,1.0,,1.0,served,0.0,0.0,0.013967048628496794,0.005595791651573268,0.0,0.0,0.0,0.0,0.008646134849739931,0.023729577968146127,0.0,0.0,0.0,0.0,0.0625,0.15625,5
266,56,kmeans_plain,5,0.0,1.0,0.0,,1.0,cheese,0.0,0.0,0.012228944494694142,0.004064781940350611,0.0,0.0,0.0,0.0,0.0,0.0,0.003448386147407604,0.014735389381841513,0.0,0.0,0.03125,0.0625,5
267,53,kmeans_plain,5,0.0,0.0,0.0,,1.0,cheese,0.0,1.0,0.0461530598337195,0.014903241681345,0.0,0.0,0.014239700339003297,0.11692173671115855,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0625,5
268,60,kmeans_plain,6,0.0,1.0,0.0,,1.0,plant,0.0,0.0,0.03196898701287311,0.0085732883719416,0.0,0.0,0.0,0.0,0.0,0.0,0.003695819567656204,0.01811585680033649,0.0,0.0,0.2307692307692308,0.6923076923076923,6
269,61,kmeans_plain,6,0.0,1.0,0.0,,1.0,leaves,0.0,0.0,0.03319795352750489,0.008285061704050843,0.0,0.0,0.0,0.0,0.0,0.0,0.0036828752114147975,0.014059427850613706,0.0,0.0,0.0,0.0,6
270,61,kmeans_plain,6,0.0,0.0,1.0,,1.0,leaves,0.0,0.0,0.02752697434752342,0.007813315988465372,0.0,0.0,0.0,0.0,0.004960532556670839,0.02114911770960352,0.0,0.0,0.0,0.0,0.0,0.0,6
271,62,kmeans_plain,6,0.0,1.0,0.0,,1.0,fruit,0.0,0.0,0.0295300093861158,0.00822351503706746,0.0,0.0,0.0,0.0,0.0,0.0,0.003636181893907981,0.019206876857977825,0.0,0.0,0.3076923076923077,0.8461538461538461,6
272,61,kmeans_plain,6,0.0,0.0,0.0,,1.0,fruit,0.0,1.0,0.15318728637891876,0.03472261598340002,0.0,0.0,0.016135437029338867,0.0739881306708516,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.8461538461538461,6
273,63,kmeans_plain,6,0.0,1.0,0.0,,1.0,seeds,0.0,0.0,0.0309771641834694,0.0074419013498536295,0.0,0.0,0.0,0.0,0.0,0.0,0.0033399272638418988,0.01719891852131714,0.0,0.0,0.1153846153846154,0.2307692307692308,6
274,64,kmeans_plain,6,0.0,0.0,1.0,,1.0,seeds,0.0,0.0,0.0262667885303549,0.006882892374987137,0.0,0.0,0.0,0.0,0.0043034835473024675,0.0154669978173604,0.0,0.0,0.0,0.0,0.1153846153846154,0.2307692307692308,6
275,64,kmeans_plain,6,0.0,1.0,0.0,,1.0,cultivars,0.0,0.0,0.030805703865110712,0.0070109559746716855,0.0,0.0,0.0,0.0,0.0,0.0,0.003249726420154234,0.017649350984001624,0.0,0.0,0.19230769230769232,0.5,6
276,67,kmeans_plain,6,0.0,0.0,1.0,,1.0,cultivars,0.0,0.0,0.025819571038228576,0.005778544662696136,0.0,0.0,0.0,0.0,0.0038169446722005436,0.015405290507087119,0.0,0.0,0.0,0.0,0.19230769230769232,0.5,6
277,65,kmeans_plain,6,0.0,1.0,0.0,,1.0,tree,0.0,0.0,0.028916591697725227,0.006660612609244378,0.0,0.0,0.0,0.0,0.0,0.0,0.0031391167982775976,0.01614011604245387,0.0,0.0,0.07692307692307693,0.15384615384615385,6
278,93,kmeans_plain,6,0.0,0.0,1.0,,1.0,tree,0.0,0.0,0.02084215650416804,0.004915056773074444,0.0,0.0,0.0,0.0,0.004662155941484878,0.01898818679896808,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,6
279,64,kmeans_plain,6,0.0,0.0,0.0,,1.0,tree,0.0,1.0,0.11524956349743253,0.02359646389815866,0.0,0.0,0.02607890583404137,0.13114376778704895,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,6
280,66,kmeans_plain,6,0.0,1.0,0.0,,1.0,flowers,0.0,0.0,0.02746345255983145,0.006127621040223456,0.0,0.0,0.0,0.0,0.0,0.0,0.0031177088338897145,0.013107676230141802,0.0,0.0,0.038461538461538464,0.1153846153846154,6
281,63,kmeans_plain,6,0.0,0.0,1.0,,1.0,flowers,0.0,0.0,0.029654836826669962,0.007154243325144136,0.0,0.0,0.0,0.0,0.0043134723916085135,0.0175672533104546,0.0,0.0,0.0,0.0,0.038461538461538464,0.1153846153846154,6
282,0,kmeans_plain,0,0.0,0.0,1.0,,1.0,effects,0.0,0.0,0.017935857909091697,0.004627079725952126,0.0,0.0,0.0,0.0,0.0,0.0,0.002978505300454373,0.01607958372862264,0.0,0.0,0.0,0.0,0
283,1,kmeans_plain,0,0.0,0.0,1.0,,1.0,studies,0.0,0.0,0.017655265405627164,0.004424230943179711,0.0,0.0,0.0,0.0,0.0,0.0,0.002968281338582301,0.015856916258270067,0.0,0.0,0.0,0.0,0
284,2,kmeans_plain,0,0.0,0.0,1.0,,1.0,increase,0.0,0.0,0.014899596315718612,0.004128573000019993,0.0,0.0,0.0,0.0,0.00881642879488395,0.04346059390709557,0.0,0.0,0.0,0.0,0.0,0.0,0
285,4,kmeans_plain,0,0.0,0.0,1.0,,1.0,processing,0.0,0.0,0.01579080116779285,0.0038411752923389374,0.0,0.0,0.0,0.0,0.00636655342024497,0.033667001694921546,0.0,0.0,0.0,0.0,0.25,0.75,0
286,12,kmeans_plain,1,0.0,0.0,1.0,,1.0,operations,0.0,0.0,0.018447461306099533,0.00559728570924196,0.0,0.0,0.0,0.0,0.006967915889344463,0.026513376271443158,0.0,0.0,0.0,0.0,0.17647058823529413,0.2352941176470588,1
287,13,kmeans_plain,1,0.0,0.0,1.0,,1.0,marketing,0.0,0.0,0.016682544141147254,0.005447696851578634,0.0,0.0,0.0,0.0,0.006726247002006245,0.0245813684355539,0.0,0.0,0.0,0.0,0.1176470588235294,0.4117647058823529,1
288,14,kmeans_plain,1,0.0,0.0,1.0,,1.0,united,0.0,0.0,0.012974367099858093,0.005311022788105279,0.0,0.0,0.0,0.0,0.006389009939298054,0.023780292567115568,0.0,0.0,0.0,0.0,0.05882352941176471,0.29411764705882354,1
289,22,kmeans_plain,2,0.0,0.0,1.0,,1.0,opened,0.0,0.0,0.024630005013186858,0.0067852432614233064,0.0,0.0,0.0,0.0,0.008409004761168914,0.023509703527832968,0.0,0.0,0.0,0.0,0.0,0.0,2
290,23,kmeans_plain,2,0.0,0.0,1.0,,1.0,work,0.0,0.0,0.024139737195691284,0.0065127254490468574,0.0,0.0,0.0,0.0,0.007155399386986544,0.020185981911543287,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,2
291,24,kmeans_plain,2,0.0,0.0,1.0,,1.0,award,0.0,0.0,0.03075646070954785,0.006507807754042596,0.0,0.0,0.0,0.0,0.006787266496061837,0.020416368467746457,0.0,0.0,0.0,0.0,0.0,0.0,2
292,30,kmeans_plain,3,0.0,0.0,1.0,,1.0,beers,0.0,0.0,0.026766227670930298,0.00582830814657924,0.0,0.0,0.0,0.0,0.0053914224942692044,0.012800021618516191,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,3
293,32,kmeans_plain,3,0.0,0.0,1.0,,1.0,wines,0.0,0.0,0.02315179826290208,0.0053611075505556535,0.0,0.0,0.0,0.0,0.007815919186172386,0.021035062352496768,0.0,0.0,0.0,0.0,0.2307692307692308,0.38461538461538464,3
294,33,kmeans_plain,3,0.0,0.0,1.0,,1.0,bottle,0.0,0.0,0.023658151971205986,0.0052907200531871965,0.0,0.0,0.0,0.0,0.006619670623040778,0.01864123997791458,0.0,0.0,0.0,0.0,0.15384615384615385,0.4615384615384616,3
295,34,kmeans_plain,3,0.0,0.0,1.0,,1.0,produced,0.0,0.0,0.013871246473730984,0.005125848604974422,0.0,0.0,0.0,0.0,0.006336080876713626,0.014730183602985381,0.0,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,3
296,50,kmeans_plain,5,0.0,0.0,1.0,,1.0,dishes,0.0,0.0,0.017241259180957626,0.0065743965853313074,0.0,0.0,0.0,0.0,0.004737951674927575,0.03289789441298868,0.0,0.0,0.0,0.0,0.5625,1.6875,5
297,53,kmeans_plain,5,0.0,0.0,1.0,,1.0,preparation,0.0,0.0,0.015039799373103712,0.0054551825261430435,0.0,0.0,0.0,0.0,0.007675080348358231,0.0254379307055067,0.0,0.0,0.0,0.0,0.21875,0.5,5
298,54,kmeans_plain,5,0.0,0.0,1.0,,1.0,traditional,0.0,0.0,0.013783786472240073,0.005268850534932323,0.0,0.0,0.0,0.0,0.006704317065994793,0.01786638659285746,0.0,0.0,0.0,0.0,0.25,0.625,5
299,60,kmeans_plain,6,0.0,0.0,1.0,,1.0,cultivation,0.0,0.0,0.02985980677818028,0.007815095573937409,0.0,0.0,0.0,0.0,0.00505543929550197,0.016837998407609404,0.0,0.0,0.0,0.0,0.1153846153846154,0.3461538461538461,6
300,62,kmeans_plain,6,0.0,0.0,1.0,,1.0,plants,0.0,0.0,0.025654960283221395,0.007734566812653358,0.0,0.0,0.0,0.0,0.0044977931218771645,0.017818214072032525,0.0,0.0,0.0,0.0,0.19230769230769232,0.6923076923076923,6
301,0,kmeans_plain,0,0.0,0.0,0.0,,1.0,organic_compound,0.0,1.0,0.10954635897893183,0.01882925510325697,0.0,0.0,0.0,0.0,0.0035737717311333634,0.01616107332240228,0.0,0.0,0.0,0.0,0.15,0.35,0
302,2,kmeans_plain,0,0.0,0.0,0.0,,1.0,carbohydrate,0.0,1.0,0.09542379925154218,0.01647301097936768,0.0,0.0,0.0,0.0,0.0035490825776080506,0.015278477469870131,0.0,0.0,0.0,0.0,0.1,0.3,0
303,4,kmeans_plain,0,0.0,0.0,0.0,,1.0,chemical_formula,0.0,1.0,0.07511599781837151,0.012778079261198805,0.0,0.0,0.03949764731534156,0.4609899266629413,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.5,0
304,10,kmeans_plain,1,0.0,0.0,0.0,,1.0,united_states,0.0,1.0,0.12600001840020714,0.03777132005732272,0.0,0.0,0.020376667703508256,0.3470426729954861,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.05882352941176471,1
305,11,kmeans_plain,1,0.0,0.0,0.0,,1.0,the_coca-cola_company,0.0,1.0,0.11062307983796564,0.02895426831193157,0.0,0.0,0.01997294489004102,0.333366114453792,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.29411764705882354,1
306,12,kmeans_plain,1,0.0,0.0,0.0,,1.0,soft_drink,0.0,1.0,0.105149293043909,0.02773291456235907,0.0,0.0,0.019733998518599968,0.20368192997477733,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.2352941176470588,1
307,13,kmeans_plain,1,0.0,0.0,0.0,,1.0,fast_food,0.0,1.0,0.07855933350618241,0.02056426013699919,0.0,0.0,0.01960966554863636,0.320726640919999,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,1.8823529411764703,1
308,14,kmeans_plain,1,0.0,0.0,0.0,,1.0,united_kingdom,0.0,1.0,0.07594471155129154,0.02019095622006448,0.0,0.0,0.034750479513796034,0.1606320258242719,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.4,1
309,14,kmeans_plain,1,0.0,0.0,0.0,,1.0,united_kingdom,0.0,1.0,0.07594471155129154,0.02019095622006448,0.0,0.0,0.034750479513796034,0.1606320258242719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310,22,kmeans_plain,2,0.0,0.0,0.0,,1.0,food_network,0.0,1.0,0.19630393749176947,0.03074894396050553,0.0,0.0,0.01786221924184794,0.08680214686794484,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,3.0,2
311,24,kmeans_plain,2,0.0,0.0,0.0,,1.0,celebrity_chef,0.0,1.0,0.18994223581379546,0.029396475348077582,0.0,0.0,0.017631484810534063,0.062190040233188276,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.1666666666666665,2
312,27,kmeans_plain,2,0.0,0.0,0.0,,1.0,the_new_york_times,0.0,1.0,0.15448771412074164,0.02638579822301319,0.0,0.0,0.015591797709836515,0.055006951605925176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
313,32,kmeans_plain,3,0.0,0.0,0.0,,1.0,cocktail,0.0,1.0,0.15765477349397067,0.02825087064614071,0.0,0.0,0.012975662059914158,0.04525262802830747,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923,3
314,33,kmeans_plain,3,0.0,0.0,0.0,,1.0,alcoholic_beverage,0.0,1.0,0.15529934713154606,0.02773312453345742,0.0,0.0,0.012287852500301472,0.04281139666639298,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,3.2307692307692313,3
315,42,kmeans_plain,4,0.0,0.0,0.0,,1.0,mollusc,0.0,1.0,0.4525778498793179,0.036022617724103145,0.0,0.0,0.015360038418099747,0.049093919110895536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
316,43,kmeans_plain,4,0.0,0.0,0.0,,1.0,atlantic_ocean,0.0,1.0,0.4387586788906364,0.035532808634240465,0.0,0.0,0.015151539412046262,0.048072288567454234,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,4
317,44,kmeans_plain,4,0.0,0.0,0.0,,1.0,crustacean,0.0,1.0,0.4356180904522613,0.03437085118540153,0.0,0.0,0.04749403186428018,0.3189666602510639,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.75,4
318,50,kmeans_plain,5,0.0,0.0,0.0,,1.0,pork,0.0,1.0,0.05743491890418428,0.018546256314562658,0.0,0.0,0.016112940263072768,0.13352527053835522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
319,52,kmeans_plain,5,0.0,0.0,0.0,,1.0,sugar,0.0,1.0,0.04707991433452848,0.015240780921620331,0.0,0.0,0.0152437238457389,0.1125513349236164,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.125,5
320,54,kmeans_plain,5,0.0,0.0,0.0,,1.0,beef,0.0,1.0,0.043355515224843724,0.014140339645152326,0.0,0.0,0.03651930526121926,0.1639750853560504,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0625,5
321,60,kmeans_plain,6,0.0,0.0,0.0,,1.0,flowering_plant,0.0,1.0,0.17170627534583696,0.0364335289016769,0.0,0.0,0.01705451545933086,0.07808615604702811,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.5,6
322,62,kmeans_plain,6,0.0,0.0,0.0,,1.0,genus,0.0,1.0,0.15900113201230387,0.03461400199177888,0.0,0.0,0.0158632856558341,0.07029423741083142,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,6
323,63,kmeans_plain,6,0.0,0.0,0.0,,1.0,cultivar,0.0,1.0,0.1331729311868452,0.027863023812511267,0.0,0.0,0.014603950283021206,0.06639855025195895,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,6
324,38,kmeans_plain,3,0.0,0.0,0.0,,1.0,style,1.0,0.0,0.0308964913324713,0.010245855238672372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008964780362459521,0.02125841918917686,0.047619047619047616,0.09523809523809523,3
