,Unnamed: 0,label,tfidf,pmi,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
135,65,internet country code,0.013834479252418385,0.09200710292018717,0,1,0,0,0,kmeans_augmented,1,0,0
136,66,level domain cctld,0.0137117010669242,0.09216474748905354,0,1,0,0,0,kmeans_augmented,1,0,0
137,67,icann,0.012493892127599356,0.0757381386277895,0,1,0,0,0,kmeans_augmented,1,0,0
138,68,second level domains,0.012440573596472406,0.08691604322527016,0,1,0,0,0,kmeans_augmented,1,0,0
139,69,domain names,0.012311818900413609,0.07146107232846906,0,1,0,0,0,kmeans_augmented,1,0,0
140,0,protocol,0.00908992195357803,0.036058015969475256,0,0,1,0,0,kmeans_augmented,1,0,0
141,1,rfc,0.007357214107650076,0.034424953652017136,0,0,1,0,0,kmeans_augmented,1,0,0
142,2,network,0.007173976817609881,0.0201875751315151,0,0,1,0,0,kmeans_augmented,1,0,0
143,3,internet,0.006186095718277926,0.015846883634058454,0,0,1,0,0,kmeans_augmented,1,0,0
144,4,provide,0.0059059364715616045,0.016844831689919064,0,0,1,0,0,kmeans_augmented,1,0,0
145,5,connections,0.005794686369550307,0.023220043498910083,0,0,1,0,0,kmeans_augmented,1,0,0
146,6,secure,0.0051797853013895,0.020345133898683164,0,0,1,0,0,kmeans_augmented,1,0,0
147,7,tcp,0.005172306587349726,0.02739189860483084,0,0,1,0,0,kmeans_augmented,1,0,0
148,8,address,0.005124818317760454,0.01928732547566325,0,0,1,0,0,kmeans_augmented,1,0,0
149,9,standard,0.0048452827731553395,0.018235289540627076,0,0,1,0,0,kmeans_augmented,1,0,0
150,10,post,0.004619398727828554,0.01735458539199591,0,0,1,0,0,kmeans_augmented,1,0,0
151,11,times,0.004527322021512893,0.013395427201563843,0,0,1,0,0,kmeans_augmented,1,0,0
152,12,youtube,0.004111668702832264,0.01945365059834488,0,0,1,0,0,kmeans_augmented,1,0,0
153,13,people,0.0040311622970618894,0.013341745533790009,0,0,1,0,0,kmeans_augmented,1,0,0
154,14,media,0.003977777930577562,0.013365725589143528,0,0,1,0,0,kmeans_augmented,1,0,0
155,15,awards,0.003817759466183397,0.016224866241060638,0,0,1,0,0,kmeans_augmented,1,0,0
156,16,video,0.003693987310155772,0.014077876218989784,0,0,1,0,0,kmeans_augmented,1,0,0
157,17,years,0.0036403215521339095,0.012216090810155305,0,0,1,0,0,kmeans_augmented,1,0,0
158,18,film,0.003576799261088675,0.017935442416728016,0,0,1,0,0,kmeans_augmented,1,0,0
159,19,work,0.0035229526762049898,0.011373970403310374,0,0,1,0,0,kmeans_augmented,1,0,0
160,20,company,0.008484315621803509,0.021882453454762647,0,0,1,0,0,kmeans_augmented,1,0,0
161,21,launched,0.008103606221105956,0.024698465254538414,0,0,1,0,0,kmeans_augmented,1,0,0
162,22,announced,0.0071150330063160265,0.02164111368565834,0,0,1,0,0,kmeans_augmented,1,0,0
