,label,tfidf,pmi,h_cat,key_phrases,key_words,lda_label,links,augmented,LDA,plain,h_cat_tfidf,h_cat_pmi,links_tfidf,links_pmi,key_words_tfidf,key_words_pmi,key_phrases_tfidf,key_phrases_pmi,lda_tfidf,lda_pmi,share,avg_borda
1281,online_services,0.008413429428525106,0.020820624294888183,1,0,0,0,0,0,0,1,0.018314163664127442,0.09036359600710277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.875
1282,internet_companies,0.008082442184841863,0.0226374729625142,1,0,0,0,0,0,0,1,0.017700359163445718,0.06820522388059701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,3.75
1283,economics_by_year,0.008046701742497223,0.02636064682803824,1,0,0,0,0,0,0,1,0.015299069967342776,0.0736139089826939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,human–computer_interaction,0.013116745280166632,0.036347236045908914,1,0,0,0,0,0,0,1,0.03927787857026761,0.17951003768991086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.8823529411764706
1285,digital_marketing,0.012769029040617448,0.039592252074114084,1,0,0,0,0,0,0,1,0.03326343081103788,0.16848409787490554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,1.1764705882352942
1286,world_wide_web,0.012228264302407792,0.030151410489553436,1,0,0,0,0,0,0,1,0.029690486402055818,0.10295428632215474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,1.375
1287,world_wide_web,0.012228264302407792,0.030151410489553436,1,0,0,0,0,0,0,1,0.029690486402055818,0.10295428632215474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,1.4705882352941178
1288,world_wide_web,0.012228264302407792,0.030151410489553436,1,0,0,0,0,0,0,1,0.029690486402055818,0.10295428632215474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,2.24
1289,world_wide_web,0.03370575557742697,0.13297404406903768,0,0,0,0,1,0,0,1,0.0,0.0,0.014159357034121231,0.06134282100004746,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,1.375
1290,world_wide_web,0.03370575557742697,0.13297404406903768,0,0,0,0,1,0,0,1,0.0,0.0,0.014159357034121231,0.06134282100004746,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,1.4705882352941178
1291,world_wide_web,0.03370575557742697,0.13297404406903768,0,0,0,0,1,0,0,1,0.0,0.0,0.014159357034121231,0.06134282100004746,0.0,0.0,0.0,0.0,0.0,0.0,0.72,2.24
1292,world_wide_web,0.0093043099578836,0.022904258964568484,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014808426463633175,0.0399906802341449,0.4375,1.375
1293,world_wide_web,0.0093043099578836,0.022904258964568484,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014808426463633175,0.0399906802341449,0.4705882352941176,1.4705882352941178
1294,world_wide_web,0.0093043099578836,0.022904258964568484,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014808426463633175,0.0399906802341449,0.72,2.24
1295,information_economy,0.011864955791331169,0.033155584289687665,1,0,0,0,0,0,0,1,0.028275294603953637,0.14723360234172492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,2.0588235294117645
1296,information,0.011293538321789398,0.03471796309361113,1,0,0,0,0,0,0,1,0.02499976934725401,0.1438760793153511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
1297,information,0.011293538321789398,0.03471796309361113,1,0,0,0,0,0,0,1,0.02499976934725401,0.1438760793153511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.4117647058823529
1298,information,0.011293538321789398,0.03471796309361113,1,0,0,0,0,0,0,1,0.02499976934725401,0.1438760793153511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.6666666666666666
1299,information,0.0056194978694858256,0.016850263692423,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012648871215130437,0.05415096934920914,0.0,0.0,0.1,0.2
1300,information,0.0056194978694858256,0.016850263692423,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012648871215130437,0.05415096934920914,0.0,0.0,0.1176470588235294,0.4117647058823529
1301,information,0.0056194978694858256,0.016850263692423,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012648871215130437,0.05415096934920914,0.0,0.0,0.19047619047619047,0.6666666666666666
1302,information,0.0048640584359553925,0.012518116039138568,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.008160060043447744,0.03378196510299775,0.0,0.0,0.0,0.0,0.1,0.2
1303,information,0.0048640584359553925,0.012518116039138568,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.008160060043447744,0.03378196510299775,0.0,0.0,0.0,0.0,0.1176470588235294,0.4117647058823529
1304,information,0.0048640584359553925,0.012518116039138568,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.008160060043447744,0.03378196510299775,0.0,0.0,0.0,0.0,0.19047619047619047,0.6666666666666666
1305,information,0.004663356868736107,0.01783438772299751,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0034005517126085927,0.01597025951729176,0.0,0.0,0.1,0.2
1306,information,0.004663356868736107,0.01783438772299751,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0034005517126085927,0.01597025951729176,0.0,0.0,0.1176470588235294,0.4117647058823529
1307,information,0.004663356868736107,0.01783438772299751,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0034005517126085927,0.01597025951729176,0.0,0.0,0.19047619047619047,0.6666666666666666
1308,digital_media,0.011205236469289451,0.02748880146733628,1,0,0,0,0,0,0,1,0.0244458891252309,0.08541584849868768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.75
1309,computer_law,0.012104684395991092,0.036775227514936434,1,0,0,0,0,0,0,1,0.01587425571303066,0.07730040904991038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.6363636363636365
1310,digital_rights,0.010362009426099857,0.032970646283765864,1,0,0,0,0,0,0,1,0.01579246108042346,0.06784872703475976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2.4545454545454546
1311,file_sharing,0.009688456648088649,0.037041063316308125,1,0,0,0,0,0,0,1,0.014465812319099047,0.06614419406391099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,1.2727272727272727
1312,law_by_issue,0.009341466201309332,0.032872990990977666,1,0,0,0,0,0,0,1,0.01320674453100204,0.08002230103928372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.18181818181818185
1313,cyberpunk_themes,0.00929746484728565,0.03361189827312973,1,0,0,0,0,0,0,1,0.012264683320788316,0.07413964609361454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.9090909090909092
1314,domain_names,0.04401278984538277,0.20723389755484534,1,0,0,0,0,0,0,1,0.010862144712395612,0.03341715296666789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5
1315,domain_names,0.012886344356154295,0.07534172545233138,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0029953097329560715,0.01461301691607364,0.0,0.0,0.5,1.5
1316,domain_name_system,0.043090105724007205,0.183880863533344,1,0,0,0,0,0,0,1,0.010653134400312757,0.03469098886374604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.25
1317,domain_name_system,0.0686306752057329,0.4723422560272178,0,0,0,0,1,0,0,1,0.0,0.0,0.010012878809385716,0.050599468254100964,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.25
1318,top-level_domains,0.04297504577433529,0.20706252518783128,1,0,0,0,0,0,0,1,0.010382776313294649,0.029795682790503163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.75
1319,1_(number),0.04149910362909838,0.20421329970500146,1,0,0,0,0,0,0,1,0.00932415592037843,0.037593066439220287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,internet_assigned_numbers_authority,0.040945235452793036,0.19612931652949053,1,0,0,0,0,0,0,1,0.00874717990886107,0.031044245300098142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75
1321,internet_assigned_numbers_authority,0.04674588772402096,0.3907884206750008,0,0,0,0,1,0,0,1,0.0,0.0,0.009178472241936906,0.04638284589959255,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75
1322,network,0.008028655338096921,0.02629949500262789,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004758892339385433,0.011814373093880495,0.0,0.0,0.42857142857142855,1.1428571428571428
1323,network,0.008028655338096921,0.02629949500262789,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004758892339385433,0.011814373093880495,0.0,0.0,0.17647058823529413,0.4705882352941176
1324,network,0.0070752832099153715,0.019965725491173487,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0052532693249531005,0.011954663062699844,0.0,0.0,0.0,0.0,0.42857142857142855,1.1428571428571428
1325,network,0.0070752832099153715,0.019965725491173487,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0052532693249531005,0.011954663062699844,0.0,0.0,0.0,0.0,0.17647058823529413,0.4705882352941176
1326,protocol,0.00792574890484209,0.03132407401006128,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004048590525224343,0.010175192102164634,0.0,0.0,0.1176470588235294,0.4117647058823529
1327,protocol,0.009122148793336095,0.03641536238651998,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005526349685677843,0.012245395809025523,0.0,0.0,0.0,0.0,0.1176470588235294,0.4117647058823529
1328,rfc,0.007534838669594133,0.033976542234765685,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0034381772653836076,0.008882249923489922,0.0,0.0,0.0,0.0
1330,rfc,0.007502383363794306,0.03542046558806335,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005341932314314063,0.011832758358255974,0.0,0.0,0.0,0.0,0.0,0.0
1332,rfc,0.007713076266937412,0.0204135903238761,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015492442850266524,0.04247800564598463,0.0,0.0
1334,packet,0.006421802924471289,0.032440692032934,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0033536004165888172,0.00868643532533069,0.0,0.0,0.05882352941176471,0.17647058823529413
1335,packet,0.006421802924471289,0.032440692032934,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0033536004165888172,0.00868643532533069,0.0,0.0,0.0,0.0
1336,packet,0.00592131036339525,0.015220707257612045,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018675352639735583,0.05503293132942135,0.05882352941176471,0.17647058823529413
1337,packet,0.00592131036339525,0.015220707257612045,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018675352639735583,0.05503293132942135,0.0,0.0
1338,browser,0.010145219886740626,0.03570543602056206,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006388661010663902,0.023118142862929663,0.0,0.0,0.2,0.76
1339,version,0.007745451213213524,0.027342248806793527,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005339725720187588,0.01769915188989618,0.0,0.0,0.038461538461538464,0.07692307692307693
1340,version,0.007745451213213524,0.027342248806793527,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005339725720187588,0.01769915188989618,0.0,0.0,0.04,0.04
1341,version,0.00940677571854396,0.03073095293314195,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0072457554731437295,0.021336854569485808,0.0,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693
1342,version,0.00940677571854396,0.03073095293314195,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0072457554731437295,0.021336854569485808,0.0,0.0,0.0,0.0,0.04,0.04
1343,web_browser,0.0070390428234044546,0.0290677305276106,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0051584840148955185,0.01817575137291309,0.0,0.0,0.32,0.8
1344,web_browser,0.07168778902831026,0.2733884941045116,0,0,0,0,1,0,0,1,0.0,0.0,0.01814051529106361,0.07898717524268023,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.8
1345,support,0.006830633950812215,0.025713161518788115,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004878128470496138,0.01810617416654394,0.0,0.0,0.16,0.32
1346,support,0.006830633950812215,0.025713161518788115,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004878128470496138,0.01810617416654394,0.0,0.0,0.12,0.36
1347,support,0.008362240262419192,0.024170399230188155,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006048644507989752,0.021859496772624443,0.0,0.0,0.0,0.0,0.16,0.32
1348,support,0.008362240262419192,0.024170399230188155,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006048644507989752,0.021859496772624443,0.0,0.0,0.0,0.0,0.12,0.36
1349,javascript,0.006236132963864114,0.026267887084548767,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004829738432769987,0.01848185752625734,0.0,0.0,0.24,0.76
1350,javascript,0.0069339809341611896,0.030819260269156726,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0052244452772118215,0.01743583982307743,0.0,0.0,0.0,0.0,0.24,0.76
1351,javascript,0.038048339358007034,0.17306331095494284,0,0,0,0,1,0,0,1,0.0,0.0,0.014806557754775794,0.06444126836430628,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.76
1352,html,0.006236132963864114,0.026267887084548767,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004441101255402052,0.01731669520460285,0.0,0.0,0.0625,0.3125
1353,html,0.006236132963864114,0.026267887084548767,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004441101255402052,0.01731669520460285,0.0,0.0,0.28,0.48
1354,html,0.009243726320127457,0.037292983393980864,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006215624198025268,0.02167618862358776,0.0,0.0,0.0,0.0,0.0625,0.3125
1355,html,0.009243726320127457,0.037292983393980864,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006215624198025268,0.02167618862358776,0.0,0.0,0.0,0.0,0.28,0.48
1356,html,0.030549682196610417,0.14292659212445308,0,0,0,0,1,0,0,1,0.0,0.0,0.012144032791703929,0.05208129646743508,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.3125
1357,html,0.030549682196610417,0.14292659212445308,0,0,0,0,1,0,0,1,0.0,0.0,0.012144032791703929,0.05208129646743508,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.48
1358,html,0.009195266283964531,0.022453513603149386,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014452416225142787,0.03873385272727727,0.0625,0.3125
1359,html,0.009195266283964531,0.022453513603149386,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014452416225142787,0.03873385272727727,0.28,0.48
1360,web,0.0058874661811570035,0.01905078773590884,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0038650750690583852,0.014675989352519975,0.0,0.0,0.2352941176470588,0.6470588235294118
1361,web,0.004077740743428449,0.011013927850217469,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006387053304555972,0.019727368679493325,0.0,0.0,0.0,0.0,0.2352941176470588,0.6470588235294118
1362,features,0.0053410158208320214,0.0205518578321849,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003813818026184066,0.01606551929121624,0.0,0.0,0.08,0.08
1363,features,0.0053410158208320214,0.0205518578321849,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003813818026184066,0.01606551929121624,0.0,0.0,0.1111111111111111,0.2777777777777778
1364,features,0.007621012464256669,0.02471854626453236,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005668611421399532,0.016141842592033436,0.0,0.0,0.0,0.0,0.08,0.08
1365,features,0.007621012464256669,0.02471854626453236,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005668611421399532,0.016141842592033436,0.0,0.0,0.0,0.0,0.1111111111111111,0.2777777777777778
1366,youtube,0.004427183761629813,0.02058743855244309,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007283634428491939,0.042742095140804966,0.0,0.0,0.4,1.4
1367,youtube,0.004427183761629813,0.02058743855244309,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007283634428491939,0.042742095140804966,0.0,0.0,0.16666666666666666,0.6666666666666666
1368,youtube,0.003997817116915232,0.01874354659834028,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005162951124627327,0.026028487611087458,0.0,0.0,0.0,0.0,0.4,1.4
1369,youtube,0.003997817116915232,0.01874354659834028,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005162951124627327,0.026028487611087458,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666
1370,youtube,0.03433542041218203,0.17026698326287135,0,0,0,0,1,0,0,1,0.0,0.0,0.023743293692844083,0.17686031608639566,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4
1371,youtube,0.03433542041218203,0.17026698326287135,0,0,0,0,1,0,0,1,0.0,0.0,0.023743293692844083,0.17686031608639566,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666
1372,site,0.003960663379887978,0.012943551543827488,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006447126909858227,0.03987406931109147,0.0,0.0,0.26666666666666666,0.5333333333333333
1373,site,0.0038068760551668228,0.010059234075460466,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0059574243776875715,0.023606355460880083,0.0,0.0,0.0,0.0,0.26666666666666666,0.5333333333333333
1374,video,0.0038106060946257094,0.015521178505980587,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006058438859397384,0.0379412718493407,0.0,0.0,0.2,0.6
1375,video,0.0038106060946257094,0.015521178505980587,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006058438859397384,0.0379412718493407,0.0,0.0,0.375,0.875
1376,video,0.003666528378904449,0.013892769503632257,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0049029661141814064,0.016182797106908054,0.0,0.0,0.0,0.0,0.2,0.6
1377,video,0.003666528378904449,0.013892769503632257,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0049029661141814064,0.016182797106908054,0.0,0.0,0.0,0.0,0.375,0.875
1378,book,0.0036632153197243577,0.0172696705587132,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005991799055938885,0.030166573883161307,0.0,0.0,0.06666666666666668,0.2
1379,twitter,0.003005232523990871,0.014051332982263172,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003852324215136342,0.02675688750774685,0.0,0.0,0.0,0.0
1380,twitter,0.003005232523990871,0.014051332982263172,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003852324215136342,0.02675688750774685,0.0,0.0,0.09090909090909093,0.4545454545454545
1381,twitter,0.022533020800703484,0.10621935483870967,0,0,0,0,1,0,0,1,0.0,0.0,0.022354376434172627,0.1657910344452881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,twitter,0.022533020800703484,0.10621935483870967,0,0,0,0,1,0,0,1,0.0,0.0,0.022354376434172627,0.1657910344452881,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.4545454545454545
1383,twitter,0.008028727892483347,0.019874879120304702,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01777675223755851,0.052203242873254216,0.0,0.0
1384,twitter,0.008028727892483347,0.019874879120304702,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01777675223755851,0.052203242873254216,0.09090909090909093,0.4545454545454545
1385,film,0.0029382398336813683,0.015107496716691319,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003777361547678828,0.02580834201264209,0.0,0.0,0.2777777777777778,0.8888888888888888
1386,film,0.0034777581423085296,0.01725903071655388,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004842752591373578,0.030701312345859606,0.0,0.0,0.0,0.0,0.2777777777777778,0.8888888888888888
1387,service,0.0056756487146817644,0.016996821883629085,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005522402187904374,0.026288299035731384,0.0,0.0,0.25,0.375
1388,service,0.0056756487146817644,0.016996821883629085,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005522402187904374,0.026288299035731384,0.0,0.0,0.0,0.0
1389,service,0.005744656241773632,0.014873238138891876,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004629181471719771,0.02504516346736723,0.0,0.0,0.0,0.0,0.25,0.375
1390,service,0.005744656241773632,0.014873238138891876,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004629181471719771,0.02504516346736723,0.0,0.0,0.0,0.0,0.0,0.0
1391,launched,0.005216485056668996,0.01841240235633466,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0050460447004742025,0.027149350908600482,0.0,0.0,0.0,0.0
1393,launched,0.008052464830758421,0.024575827700996755,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005023393886359577,0.013761373940358177,0.0,0.0,0.0,0.0,0.0,0.0
1395,inc,0.005130361101911107,0.01862156217656153,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004897119399200529,0.02376747471675213,0.0,0.0,0.0,0.0
1396,acquired,0.00490876035460901,0.017621954245666968,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0046041204829685356,0.020506572779299632,0.0,0.0,0.0,0.0
1397,acquired,0.006434290157922963,0.023170854371868683,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0047433223825282785,0.016526697244025106,0.0,0.0,0.0,0.0,0.0,0.0
1398,platform,0.004284115916342465,0.015144424854656691,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004313335452750143,0.018776630162687217,0.0,0.0,0.21428571428571427,0.9285714285714286
1399,platform,0.006061637013125035,0.01596654958068082,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007924547499072928,0.0195910047724812,0.21428571428571427,0.9285714285714286
1400,platform,0.009918488932244618,0.024791563409008642,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01337288437326957,0.033537319365982296,0.21428571428571427,0.9285714285714286
1401,app,0.0041344710137613035,0.015274196073705703,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0043067979263384905,0.02043705822756384,0.0,0.0,0.0,0.0
1402,app,0.009999951551943156,0.025071659487381263,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013558680349271109,0.03408030453666963,0.0,0.0
1403,users,0.0041319791095709175,0.011511792018468772,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00385735536554008,0.02329326985484239,0.0,0.0,0.12,0.4
1404,users,0.005577900199622088,0.013750696855165005,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004402593551861436,0.019655382361811958,0.0,0.0,0.0,0.0,0.12,0.4
1405,users,0.004436214016714244,0.01753436709914724,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004730153541952906,0.028280015872823663,0.0,0.0,0.12,0.4
1406,music,0.003919983466182782,0.01402859394740962,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003752477680348576,0.02255285647880756,0.0,0.0,0.08,0.16
1407,music,0.003919983466182782,0.01402859394740962,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003752477680348576,0.02255285647880756,0.0,0.0,0.16666666666666666,0.2777777777777778
1408,music,0.009254498824704723,0.023341977586401625,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013519793351366004,0.03331340229735951,0.08,0.16
1409,music,0.009254498824704723,0.023341977586401625,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013519793351366004,0.03331340229735951,0.16666666666666666,0.2777777777777778
1410,online,0.00507096066802864,0.01535534668241656,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007411553320307665,0.03611196594117565,0.0,0.0,0.1176470588235294,0.35294117647058826
1411,content,0.0048235433469215215,0.014340624792234918,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0070686251160728426,0.03760166508208064,0.0,0.0,0.2352941176470588,0.5882352941176471
1412,social,0.004043277343587715,0.014825174253023347,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006147975803805532,0.028479987638068808,0.0,0.0,0.0,0.0
1413,social,0.0036728498357676783,0.015893469040071873,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003063493255787841,0.014424618453895362,0.0,0.0,0.0,0.0
1414,google,0.0037860945797006866,0.011742244155344651,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004882196714464193,0.030387768611830908,0.0,0.0,0.1176470588235294,0.35294117647058826
1415,google,0.0037860945797006866,0.011742244155344651,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004882196714464193,0.030387768611830908,0.0,0.0,0.0,0.0
1416,google,0.003656359528769532,0.010335694495250822,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005652249030477247,0.02146545253546371,0.0,0.0,0.0,0.0,0.1176470588235294,0.35294117647058826
1417,google,0.003656359528769532,0.010335694495250822,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005652249030477247,0.02146545253546371,0.0,0.0,0.0,0.0,0.0,0.0
1418,google,0.026187373211813983,0.0957786627541396,0,0,0,0,1,0,0,1,0.0,0.0,0.029369485516240825,0.1953882798599552,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.35294117647058826
1419,google,0.026187373211813983,0.0957786627541396,0,0,0,0,1,0,0,1,0.0,0.0,0.029369485516240825,0.1953882798599552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
