article_id,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49,vector_50,vector_51,vector_52,vector_53,vector_54,vector_55,vector_56,vector_57,vector_58,vector_59,vector_60,vector_61,vector_62,vector_63,vector_64,vector_65,vector_66,vector_67,vector_68,vector_69,vector_70,vector_71,vector_72,vector_73,vector_74,vector_75,vector_76,vector_77,vector_78,vector_79,vector_80,vector_81,vector_82,vector_83,vector_84,vector_85,vector_86,vector_87,vector_88,vector_89,vector_90,vector_91,vector_92,vector_93,vector_94,vector_95,vector_96,vector_97,vector_98,vector_99
1995,0.875169,-0.242233,-0.34182,-0.513644,-0.309187,0.326982,-0.280541,-0.017086,-0.219028,0.500859,0.788228,0.110468,-0.259456,-0.248009,0.485075,0.565906,0.254421,-0.555188,0.061587,0.66271,-0.0157,-0.15813,-0.309215,-0.22798,-0.304508,-0.542762,0.476958,0.505957,0.394103,0.112729,-0.237229,0.859515,-0.398984,-0.124811,-0.070738,0.975808,0.109804,-0.144317,-0.026788,0.49351,-0.248834,-0.353495,0.028026,0.073247,-0.373271,0.291345,-0.111317,-0.063234,0.142448,0.125594,0.305707,-0.543603,0.062912,0.316907,-0.300231,-0.288436,0.676759,-0.543064,-0.170578,0.023652,0.263715,-0.210884,0.228296,0.067983,-0.018153,-0.027302,0.635256,-0.051443,0.40151,0.101027,0.432914,0.09333,0.048387,-0.078614,-0.614787,-0.083902,-0.503639,0.315825,-0.166423,-0.517843,-0.785592,0.237667,-0.193519,-0.378021,-0.347886,1.226217,-0.007772,0.040009,0.409755,-0.118701,0.687924,0.956323,-0.621301,-0.417055,0.100044,0.605541,0.521199,1.056409,-0.217562,-0.191266
1996,-0.10202,-0.025346,-0.128953,-0.001586,-0.014256,0.207944,0.084151,-0.161585,0.045135,0.464101,0.004839,-0.424995,-0.629255,-0.151387,0.49254,0.480506,0.107807,-0.064392,0.334708,0.064525,-0.557004,-0.244015,0.120177,-0.473204,-0.141847,0.350453,0.708064,0.028141,0.735963,0.580324,-0.291654,-0.400468,0.069356,0.332395,0.380906,0.7303,0.035657,0.290123,-0.192333,0.804331,-0.275424,0.033773,-0.099812,-0.404591,0.366414,0.560249,0.138794,-0.128953,0.536337,0.28199,0.103074,-1.302234,0.046989,0.770518,-0.319193,-0.166233,0.00554,0.100609,0.037921,-0.427726,-0.194151,0.382119,0.504878,-0.105412,-0.254228,-0.167711,0.98957,-0.385563,-0.437423,0.584002,0.237302,0.170921,-0.062699,0.132273,-0.599119,0.055442,-0.221255,0.226549,-0.466761,0.033446,-0.469429,0.244428,-0.096233,-0.451108,-0.42599,0.8026,-0.153697,-0.51697,0.261463,0.153636,0.014686,0.687833,-0.32708,0.31358,-0.465225,0.203724,0.069803,0.465929,-0.469096,-0.622921
1997,0.270664,-0.174182,0.050981,0.201714,0.003332,0.251784,0.16341,-0.39706,0.045393,0.048302,0.385894,0.22584,-0.235358,-0.149221,0.364135,0.693383,0.141419,0.217463,0.634686,0.089789,0.568861,-0.213436,0.253102,-0.249608,-0.274644,-0.33681,-0.246899,0.197152,0.851144,0.185569,0.001199,0.245411,0.040432,0.400349,-0.332837,0.648048,-0.028697,0.249474,-0.14528,0.359437,-0.165222,-0.093278,0.298136,-0.333582,-0.289406,-0.203865,-0.369554,-0.241598,-0.263,-0.147927,0.114832,-0.362065,-0.328175,0.124272,-0.48107,0.38965,0.223773,-0.177223,0.254463,0.136974,-0.099906,0.189125,0.135706,0.167286,0.023282,0.375886,0.485411,-0.163324,-0.311358,0.391012,0.120883,0.551854,-0.217706,-0.203215,-0.648317,-0.004048,-0.340805,-0.009549,0.211078,-0.773542,0.173443,-0.222574,0.026061,-0.847824,0.235557,0.635108,-0.348887,0.103815,0.141773,-0.16294,0.152715,0.274607,0.135859,0.744934,0.077433,0.067346,0.146716,0.511667,-0.236191,-0.064608
1998,0.783696,-0.52448,-0.124077,-0.074221,0.293983,-0.119633,0.023507,0.422311,-0.309203,0.747307,0.292673,0.695995,-0.357841,-0.607143,0.187167,0.003703,0.524362,-0.393714,0.803846,0.592698,-0.364576,-0.010371,0.113838,-0.347779,0.110188,0.141985,0.161956,0.164342,0.525079,-0.195567,0.081251,0.405487,-0.339579,0.103238,-0.347875,0.765636,0.619277,-0.292257,0.08664,0.098789,0.144218,-0.560552,-0.275155,-0.18735,-0.033783,0.499971,-0.185159,0.261678,0.519118,-0.35783,0.466692,-0.4576,0.35522,0.058503,-0.247591,0.166223,0.749477,-0.012012,-0.486883,-0.154366,-0.383528,0.460323,-0.129993,-0.203633,-0.503529,-0.027423,0.505207,-0.367744,0.583865,-0.063532,-0.008639,-0.027621,-0.25531,-0.730151,-0.626534,0.589577,-0.41119,0.19014,-0.45356,-0.378686,-0.46127,0.413477,0.237508,-0.235439,0.306497,0.930313,-0.204878,0.356574,0.428813,0.326479,-0.124601,0.071217,-0.638783,0.838381,-0.016227,0.684266,0.028564,0.517152,-0.285342,0.300283
1999,0.447231,-0.769353,-0.041067,0.054328,-0.504845,-0.45016,-0.129993,-0.669333,-0.541967,0.077326,0.02648,0.506077,0.036762,-0.157937,0.275703,0.19155,0.511511,-0.285755,0.86823,0.216807,0.117233,-0.417867,0.592306,-0.369373,0.004064,-0.387894,-0.092602,0.195511,0.582399,0.196012,-0.047528,0.214392,-0.103604,0.147454,-0.152892,0.479331,-0.246182,0.115968,-0.20794,-0.002648,0.617582,-0.334321,-0.606123,-0.417009,-0.335678,0.080707,-0.211533,-0.277335,-0.127577,-0.084771,0.070936,-0.451226,0.020554,0.007096,-0.785575,0.291419,-0.122079,-0.411285,-0.238325,-0.051009,-0.021542,0.054167,-0.152243,0.100041,0.075762,-0.203765,0.038426,-0.126123,-0.175219,-0.246343,0.108491,0.692369,-0.088043,-0.038565,-0.38603,-0.090322,-0.160564,0.258205,-0.903303,-0.256729,-0.35882,-0.053593,0.485253,-0.816393,0.692587,0.765807,0.0632,0.026868,0.679901,0.1383,0.22888,0.385652,0.211043,0.009299,-0.115892,-0.088445,-0.366255,0.658181,0.154344,0.203987
2000,0.798459,-0.801061,0.681964,-0.122162,0.680854,-0.099897,-0.110522,0.105414,0.074488,0.428715,0.112079,0.17199,-0.223147,-0.013048,0.536384,-0.20736,0.638417,0.082971,1.023763,0.378266,-0.019093,-0.122604,0.404728,-0.493766,-0.184083,-0.259222,-0.218039,0.189984,-0.366701,0.349314,0.072916,-0.049856,-0.071197,0.228758,-0.148087,0.32023,0.023095,0.610256,-0.240258,0.306237,0.155263,-0.485473,0.020526,-0.591589,-0.30646,0.063458,0.182985,-0.02572,-0.126673,0.243429,0.834772,-0.603789,0.685752,0.589687,-0.34897,-0.288847,-0.486268,-0.378214,-0.054358,0.231393,-0.137609,-0.251835,-0.148922,0.400179,-0.506427,-0.160966,-0.184608,-0.594149,-0.25674,-0.287203,0.61236,-0.090264,-0.252051,-0.272348,-0.402629,0.005625,-0.275283,0.112308,-0.558735,0.145042,-0.148592,0.507126,0.211642,-0.713296,0.176805,0.250883,-0.111951,0.32503,-0.027139,-0.040903,0.045691,0.277059,0.214854,-0.017114,-0.375005,0.009898,-0.000989,0.624768,0.104379,-0.108717
2001,0.247767,-0.739377,0.373951,-0.348249,-0.452383,0.096614,-0.356041,-0.06976,-0.238539,-0.044695,0.810137,0.057025,-0.696883,-0.581059,0.560855,0.848726,0.553997,-0.392656,0.095522,0.661686,-0.587695,-0.726599,-0.044387,-0.235113,0.373948,-0.385818,0.301386,-0.231882,0.125822,0.099311,-0.13332,0.222137,-0.453977,0.042018,-0.698593,0.276114,0.207264,0.014936,0.165823,0.495516,0.209591,-0.176671,0.54739,-0.049432,0.034347,0.344579,0.23856,-0.079228,-0.146676,-0.108453,0.317684,-0.62378,0.15169,0.381323,-0.237793,0.033404,0.582127,-0.285484,-0.386722,0.073255,0.328825,-0.171047,0.342887,-0.127552,-0.248482,-0.246651,0.631548,-0.127018,0.281574,0.322593,0.416579,0.497154,-0.262019,0.031466,-0.256699,0.005323,-0.090513,0.503954,-0.331949,0.491128,-0.474199,-0.281646,0.288472,-0.024966,-0.365261,0.876699,-0.289342,0.075053,-0.259675,-0.228975,0.133151,0.719583,-0.488282,0.244271,-0.145114,0.087829,-0.011085,0.855664,-0.019131,-0.054649
2002,0.586924,0.00708,0.341894,0.213,0.156896,-0.544152,-0.207382,-0.484961,-0.63125,-0.090513,0.034281,0.58871,-0.453392,0.162935,0.082329,0.181844,0.886593,0.084622,0.802341,-0.304867,-0.019917,-0.208536,0.054819,-0.119044,-0.007238,-0.264951,-0.52739,0.224296,0.594195,0.302753,0.42226,-0.087288,0.006796,0.39446,0.308381,0.040248,-0.323941,-0.196528,-0.053545,0.255182,0.68453,-0.309842,-0.54966,-0.768557,-0.215503,-0.056196,-0.708401,0.496615,0.170146,0.519943,-0.078765,-0.779842,0.142574,0.636706,-0.539723,0.371645,-0.04678,-0.073748,0.388629,0.069302,-0.281587,0.148378,0.269647,0.113482,0.399325,0.044015,0.784512,0.275612,0.279784,0.058184,1.084849,-0.02559,0.225516,-0.00118,-0.196185,-0.603289,-0.050814,-0.277873,-0.543128,0.105783,-0.174596,0.658786,-0.166387,0.114664,0.232439,0.341518,-0.360407,0.095948,-0.432997,0.083133,0.038121,0.762843,0.021107,-0.000664,-0.26263,-0.472783,-0.601116,0.409686,0.302057,0.352591
2005,0.674553,-0.869389,0.047472,-0.544305,0.313372,0.131969,-0.401675,-0.564357,-0.423158,0.295216,0.452484,0.160496,-0.685133,-0.149917,0.710317,0.686695,0.684247,0.385163,0.392436,1.179742,0.612393,0.320394,0.30291,-0.907426,0.038333,-0.659928,-0.190705,0.096799,0.43333,0.639277,-0.2432,0.062262,-0.498217,-0.043357,0.14632,-0.108095,0.194219,0.098626,-0.305301,0.135119,0.024633,-0.363109,-0.229623,-0.257618,-0.258265,-0.21575,-0.129451,-0.231114,0.297118,0.327297,0.469695,-0.102833,0.465248,-0.072224,0.354676,-0.352634,-0.152759,-0.503366,-0.413792,-0.255243,0.011717,0.470821,-0.013984,-0.074241,0.0572,-0.150911,0.100663,-0.407378,0.589187,0.361488,-0.169124,0.150635,0.395592,-0.601582,-0.298287,0.067215,-0.391924,0.545133,-0.794429,-0.049945,0.118486,-0.276245,0.370498,-0.241573,0.434223,0.542717,-0.235214,0.372256,0.077657,0.116756,0.222973,0.31189,0.084676,0.110373,-0.0537,0.202127,0.089266,0.564389,-0.048238,-0.022176
2006,0.792597,-0.758784,0.137931,-0.37006,0.027429,-0.602357,-0.183098,-0.867399,-0.163113,0.26778,-0.198972,0.523546,-0.235391,-0.069145,0.231789,0.832,0.206905,-0.023748,0.637663,0.400316,0.249547,0.123564,0.554575,-0.501976,0.13538,-0.584348,-0.237628,0.113421,0.737079,0.813595,-0.136078,0.393899,-0.009812,0.189524,0.421638,0.304635,-0.115065,-0.012479,-0.354805,0.051581,0.737522,-0.246686,-1.097667,-0.097716,0.068477,0.331216,0.034252,-0.203303,-0.085536,0.143755,0.26235,-0.473886,0.233356,0.225898,-0.78257,-0.036012,0.325967,-1.030468,0.300849,0.106788,0.006901,0.365173,-0.037794,0.057628,0.030782,0.33651,0.073996,0.284056,-0.171947,0.273532,-0.100397,0.435146,-0.433532,0.237934,-0.178909,-0.216999,-0.127705,-0.117931,-0.733556,-0.326475,0.036632,-0.43789,0.385095,-0.705906,0.870297,0.944725,-0.006333,0.347012,0.67932,0.032351,0.497106,0.274888,0.411274,0.439685,-0.318585,0.284855,-0.395166,0.664277,0.126191,0.249526
2007,0.736945,-1.039349,0.52252,-0.072002,-0.044921,-0.137748,-0.541836,-0.745029,-0.993975,-0.062283,0.263172,0.552599,-0.491086,-0.820421,0.060747,1.014339,0.666675,0.652847,0.549577,0.428281,0.567575,0.111884,0.435735,-0.277994,-0.087638,-0.220029,-0.296236,0.517415,0.719526,0.530312,0.006968,0.137974,-0.244433,0.117333,0.187107,0.267508,0.357273,-0.061621,-1.160372,0.08703,0.562591,-0.012494,-0.154471,-0.258778,0.268881,0.076292,0.134879,-0.658376,0.427657,-0.559673,0.448395,-0.431767,0.69172,-0.523071,0.190044,-0.666503,-0.055682,-0.383039,-0.012226,0.298902,-0.169492,0.750753,-0.230098,0.390577,-0.687756,0.766465,-0.047402,-0.032291,0.11269,0.37697,-0.407065,0.075626,0.039992,-0.258222,-0.529971,-0.109991,-0.266809,0.255832,-0.461912,-0.144631,-0.070181,0.269841,0.546133,-0.35305,0.269025,1.057385,0.082334,0.478968,0.514513,-0.408984,0.521821,0.284723,-0.28683,0.493428,-0.340879,0.446591,0.027633,0.906751,0.45718,0.043928
2008,0.854013,-0.288793,0.260241,0.011583,-0.000473,-0.25953,-0.353066,-0.353535,-0.220585,0.288104,0.455623,0.771519,-0.227866,-0.520279,0.377406,0.477753,0.392036,-0.188979,0.911809,0.628963,0.546298,-0.366984,0.70268,-0.44755,0.007857,0.353031,-0.035217,-0.260294,0.840954,0.612019,-0.235343,0.559845,-0.462867,0.108944,0.05235,0.8061,0.227269,0.332449,-0.585834,-0.060046,-0.040951,0.137872,-0.360253,-0.250216,0.425465,0.166411,-0.085318,0.120253,-0.14168,-0.071637,0.226205,-0.246684,0.009816,0.294498,-0.622513,-0.068569,0.401741,-0.750252,0.422304,-0.270061,-0.298041,0.298675,-0.020201,0.07445,0.195973,-0.251347,0.09878,-0.506469,-0.080819,0.467044,0.213678,0.721675,0.014985,0.31214,-0.254214,0.06293,0.324604,-0.047393,-0.175817,-0.897811,-0.113204,-0.48613,-0.036221,-0.808513,0.235375,0.86336,-0.204052,0.131038,0.080219,0.162216,0.511343,0.707264,-0.307081,0.564898,0.073849,0.09746,0.262979,0.438538,-0.326846,-0.185158
2009,0.874966,-0.94353,0.30959,0.100102,0.037695,0.536356,-0.049079,-0.528361,-0.431044,-0.076228,-0.013014,0.8098,-0.692714,-0.431464,0.454107,0.632957,0.790515,0.030582,0.274134,0.362836,0.527443,0.061222,0.733956,-0.497279,0.34839,0.051785,-0.240418,0.251415,1.012283,0.408582,-0.160214,0.601625,-0.314743,0.043552,0.122237,0.466488,0.763,0.065521,-0.088029,0.021347,0.828597,-0.254661,-0.639964,-0.390505,-0.429234,0.174327,-0.245249,-0.688268,0.26119,-0.192747,0.777587,-0.817009,-0.171883,-0.094515,-0.599184,0.014068,0.429515,-0.118109,-0.015151,0.272305,0.158263,0.657693,0.286826,0.701212,0.104535,-0.293868,0.426343,0.09252,-0.09214,-0.046828,-0.007444,0.832894,0.248376,-0.539143,-0.046931,0.051085,-0.21053,0.128586,-0.372763,-0.485869,-0.050864,0.451037,0.348513,-0.687966,0.728394,0.598945,-0.068855,-0.362255,-0.178795,-0.500286,0.052838,-0.032303,-0.190827,0.655207,-0.094687,0.06477,-0.868161,0.854246,-0.295817,0.42297
2010,0.057264,-0.2644,0.225194,0.342554,-0.344057,0.222448,-0.172857,0.438876,-0.385494,-0.248375,0.539761,0.781126,0.086692,-0.33793,0.502886,0.533696,0.894103,-0.953663,1.12043,-0.198812,-0.026573,-0.031482,-0.236961,-0.828172,0.569933,-0.436765,-0.110927,-0.247627,-0.81269,0.848383,0.081068,-0.576668,-0.345805,-0.32853,0.557277,0.770618,0.165732,0.02704,0.100943,-0.174118,0.514812,-0.053613,-0.093585,0.018779,-0.063447,0.002402,-0.423593,-0.539021,-0.190355,-0.289858,0.275233,-0.385892,0.367421,0.207717,0.060066,0.421698,0.090162,-0.391932,0.524103,-0.046871,-0.502278,-0.240778,0.208069,0.151723,0.276334,0.043275,0.21442,-0.260267,0.150709,0.76543,-0.260411,0.127416,-0.343729,-0.468917,-0.39896,-0.300158,-0.43489,-0.142168,-0.89592,-0.560836,0.397748,0.41169,-0.307607,-0.850133,0.406361,0.538616,0.062969,-0.356951,0.628579,0.269283,-0.223977,-0.036053,0.253132,0.927189,0.355879,0.680306,0.192581,0.426742,0.590592,-0.228418
2011,0.661814,-0.684878,0.048423,-0.136907,0.155689,-0.460972,-0.091723,-0.233574,-0.199121,0.104495,0.048296,0.181935,-0.255632,-0.287355,0.168206,0.11064,0.537184,0.021401,0.76948,0.078008,0.870868,0.199718,0.496919,-0.654628,-0.534848,-0.226092,-0.189822,0.073651,0.610501,0.449875,-0.032952,-0.00726,-0.35982,0.07005,0.29401,0.290602,0.34619,-0.095033,-0.446687,0.083346,0.419926,0.190188,-0.317925,-0.05385,-0.049136,0.211282,-0.181834,-0.110235,0.096728,-0.002684,0.026589,-0.228247,0.469981,0.077185,-0.079992,-0.290412,0.125138,-0.603284,0.293463,0.207972,0.099714,0.30135,0.031302,0.167772,-0.030562,0.49407,0.162445,0.215754,-0.046981,0.224121,0.038694,0.1507,0.005187,-0.314942,-0.339584,-0.344662,0.233703,0.593079,-0.595903,-0.151873,0.105381,0.13633,0.103887,-1.109689,0.47219,0.955184,0.222643,-0.020849,0.042787,0.171109,-0.119851,0.33268,0.418586,0.57557,-0.335893,0.111602,0.079018,0.625387,0.232285,-0.208252
2013,0.896562,-1.00739,0.196557,0.238254,0.054339,-0.844135,-0.114332,-0.811486,-0.021363,0.105046,0.561018,0.562887,-0.067453,-0.69413,0.55045,0.641,0.537386,-0.098647,1.048805,0.503522,0.012591,-0.06929,0.097549,-0.68539,-0.2265,-0.299121,0.110251,-0.111437,0.644351,0.830139,-0.159562,0.361542,-0.508175,0.269537,0.256689,0.55743,0.711244,0.234699,-0.415766,0.390609,0.922831,-0.038173,-0.609061,-0.306099,-0.367952,0.434715,0.041031,-0.18314,0.128576,-0.099239,0.367551,-0.488081,-0.115172,0.078719,-0.477417,0.149033,0.117546,-0.19024,0.447164,0.065315,-0.152531,0.331414,-0.016033,-0.001545,-0.255076,0.299669,0.192788,0.481194,-0.157969,0.058358,0.129994,0.615361,-0.110929,0.174192,-0.508343,-0.292349,0.254793,0.541395,-0.389144,-0.417867,-0.306501,-0.416926,0.08039,-0.427013,0.460616,1.064676,-0.27229,0.564574,0.359812,0.012098,0.199589,0.464815,-0.100266,0.379368,-0.102627,-0.007579,-0.563187,0.299144,-0.144576,0.157781
2015,0.955159,-0.429863,-0.022817,0.337164,-0.1356,-0.635227,0.133988,-0.462558,-0.791931,0.316532,-0.270578,0.045164,-0.099093,-0.426737,0.533252,0.395443,0.156469,-0.025985,0.729445,0.334977,0.411364,-0.183193,0.469989,-0.714867,-0.045953,-0.30037,-0.514034,0.478741,0.678183,0.442285,-0.1368,0.052967,-0.567248,0.508692,0.300007,0.467929,0.44035,0.00023,-0.766492,0.480263,0.411695,-0.402958,-0.916749,-0.20395,-0.277578,-0.09457,-0.114191,-0.224265,-0.193813,-0.064882,-0.029933,-0.191528,0.47395,-0.213559,-0.821021,-0.119561,0.1577,-0.077301,0.324537,-0.1881,-0.27547,0.17472,-0.158675,0.511643,0.047356,0.1258,0.355691,0.143507,-0.23812,0.430799,0.549782,0.424455,-0.531397,-0.073626,-0.828189,-0.494009,-0.008234,0.406423,-0.501201,-0.259908,-0.027671,0.042184,0.411279,-1.095503,0.826364,0.650649,-0.432216,0.053797,0.932786,-0.526578,0.230022,0.403447,0.537626,0.223294,-0.186726,-0.075823,-0.016758,0.360729,0.10659,-0.085326
2016,0.474972,-0.693418,0.152681,-0.385689,-0.208903,-0.364039,-0.095064,-0.808413,-0.110357,-0.263415,0.13152,0.588413,-0.072951,-0.182399,0.433096,0.253696,0.616061,-0.137657,0.691198,0.201825,0.390836,-0.223283,0.51015,-0.457165,-0.007381,-0.145821,0.241051,0.411559,0.619666,0.420458,0.011445,0.023379,-0.224306,0.424642,-0.098483,0.339078,-0.089285,0.373447,-0.171776,-0.11406,0.061646,-0.244686,-0.413954,-0.528909,0.128033,0.131984,-0.099855,-0.127999,-0.247065,-0.09717,-0.00011,-0.345585,0.167876,0.227208,-0.72072,0.13134,-0.107241,-0.425444,0.071722,-0.268424,-0.047415,0.149043,-0.283108,0.244438,-0.010779,-0.162946,-0.323092,-0.402882,0.171701,-0.247084,0.269695,0.415498,-0.09472,-0.386377,0.089952,-0.120944,-0.000493,0.31553,-0.71142,-0.196268,-0.458847,-0.024767,0.260803,-0.643264,0.339104,0.554186,0.060379,0.219075,0.236327,0.032514,0.121445,0.176499,0.399008,0.196719,-0.355747,0.031203,-0.428616,0.593762,-0.141313,0.058624
2018,1.06909,-0.714871,-0.064155,-0.123274,-0.018724,-0.606532,0.056183,-0.930784,-0.514044,0.156064,0.288464,0.483336,-0.309477,-0.292272,0.419732,0.403532,0.860695,0.122783,0.750099,0.551691,0.329949,-0.04568,0.468176,-0.759103,-0.093394,-0.61386,-0.101184,-0.011799,0.276088,1.07435,-0.054513,0.022557,-0.313329,0.310462,-0.078296,0.065382,0.277055,0.09184,-0.47138,0.123785,0.786849,0.150649,-0.322454,-0.336133,-0.124244,0.23617,0.069928,-0.452088,0.256097,-0.364813,0.216172,-0.291642,-0.0016,-0.028067,-0.474926,-0.134611,-0.164217,-0.454398,0.078172,0.220047,-0.296542,0.40357,-0.175318,0.279518,-0.424988,0.166625,0.039876,-0.035356,0.000123,-0.044392,0.024653,0.354103,-0.276596,-0.253527,-0.336667,-0.079777,-0.082558,0.462155,-0.93059,-0.229376,0.019195,0.076061,0.044188,-0.764009,0.668198,0.802617,-0.14149,0.709065,0.508077,-0.38254,0.016921,0.529858,0.3887,0.22473,-0.162516,-0.190907,-0.25574,0.719476,0.077286,0.126047
2020,0.703137,-0.782842,0.073702,0.017165,-0.337266,-0.218877,0.162216,-0.834839,-0.547228,0.074844,0.545597,0.559343,0.207758,-0.017934,0.204777,0.012993,0.391359,-0.257652,0.521473,0.173016,0.25388,-0.640917,-0.537862,-0.313335,-0.012854,-1.187957,-0.524092,0.485322,0.248008,-0.134907,0.086714,0.043938,-0.192256,0.255946,-0.456038,0.282065,-0.326614,-0.249267,-0.127158,0.194323,1.004515,0.405419,-0.340435,0.216052,-0.242394,-0.271443,-0.794124,0.374178,-0.229897,-0.117772,-0.060855,-0.371143,-0.143747,0.396695,-0.474725,0.441841,-0.181686,-0.227361,0.291856,-0.393718,-0.077387,0.738269,0.254345,0.568049,-0.208332,0.745787,0.279269,-0.293294,-0.716478,0.877683,0.388507,0.455236,0.067732,-0.611062,-0.7171,-0.206141,-0.452019,0.167361,-0.003673,-0.680394,-0.112834,0.235291,-0.023182,-1.241093,0.739402,0.626991,-0.163827,0.520739,0.58772,-0.307834,0.564198,0.480418,-0.635311,-0.258658,0.109139,0.254207,-0.239574,0.705918,0.037206,-0.385194
2022,0.665735,-0.390215,0.430862,0.185214,0.329467,0.105563,-0.572951,-0.632107,0.047452,-0.128016,0.150623,0.358709,-0.349282,-0.079891,0.538628,0.252366,0.106897,-0.22687,0.743568,0.587847,0.217851,-0.462214,0.090469,-0.141816,-0.25376,0.124682,-0.473123,0.34339,-0.032784,0.518661,-0.506256,-0.034417,-0.688478,0.214527,-0.035499,0.443323,-0.17177,-0.179116,-0.060611,0.241937,0.453681,0.396281,0.196795,-1.162946,-0.09473,0.179204,-0.764743,0.571773,0.122628,-0.671355,0.01833,-0.701061,-0.418753,-0.057227,-0.081272,-0.06769,-0.331136,-0.443428,-0.19215,-0.55143,-0.333326,0.301978,-0.190593,1.040434,-0.764849,0.583355,0.042067,-0.329493,-0.61978,-0.233053,0.287237,0.549836,0.014796,0.709437,0.060311,0.323342,-0.369626,0.203046,-0.248472,-0.534649,0.454084,0.431812,0.348094,-0.552368,0.14555,1.055786,-0.801105,-0.023825,0.274689,-0.035754,0.376969,-0.264635,-0.40081,-0.046314,0.444792,0.047826,-0.471671,0.989928,-0.011098,0.230151
2024,0.591749,-0.873002,0.138688,0.170887,0.505797,-0.395957,-0.346356,0.113446,-0.68966,0.554736,0.388317,0.104989,-0.476238,0.599709,0.183453,0.323437,0.657997,0.003639,1.194462,0.500599,0.216573,-0.229258,1.085732,-0.322124,-0.40524,-0.099159,-0.073342,-0.039776,0.188764,0.124709,0.069665,-0.061861,-0.575852,-0.006184,0.016658,0.480382,0.364182,0.938006,-0.617392,0.260336,0.015275,0.233639,-0.649331,0.131185,0.022805,0.351219,0.290892,-0.427443,-0.115655,0.15409,0.292174,-0.338258,0.229081,-0.111498,-0.570749,-0.511432,0.381043,0.084893,-0.145071,-0.096632,-0.042558,-0.004229,0.475944,-0.066173,0.122556,0.356713,-0.383092,-0.207984,0.1098,0.101993,0.006431,0.842026,-0.383278,-0.086966,-0.323191,0.360527,-0.291192,0.195525,-0.607737,-0.312198,-0.100614,0.818056,0.292656,-0.739122,0.147044,0.783667,0.139519,0.217337,0.60981,-0.056393,-0.263907,-0.020089,-0.109184,0.436166,0.269734,0.356895,-0.371941,0.64227,0.060712,0.512086
2027,0.172705,-0.420705,0.160608,-0.368469,0.147193,-0.021036,-0.69089,-0.053184,0.110585,0.545994,0.628064,0.810852,-0.313292,-0.529491,0.775932,0.402502,0.384325,-0.364967,0.327236,0.179403,-0.154049,0.105944,0.132115,-0.104087,-0.457662,-0.082343,0.065137,0.729162,-0.104092,-0.440187,0.308881,0.114895,-0.095747,0.686931,-0.777277,0.392486,0.056465,0.325425,0.175713,-0.172494,-0.140984,-0.486901,-0.34385,-0.51814,-0.05044,-0.031404,0.044339,0.016947,-0.053214,0.355519,0.091341,-0.645034,-0.887756,0.373584,0.442268,0.455354,-0.426776,-0.004112,-0.359511,-0.454987,0.244896,-0.070628,0.025785,0.095566,-0.366279,0.29948,0.421177,-0.312126,0.1134,-0.249676,-0.015584,0.240496,-0.403112,-0.342292,-0.504738,-0.222174,-0.859557,-0.410909,-0.547147,-0.323547,-0.48755,0.067889,-0.322263,-0.619828,0.20673,0.494571,-0.125259,0.050579,0.175971,0.05093,0.035958,0.090075,-0.1054,0.968998,0.015689,0.006488,-0.541513,0.156657,0.156731,0.012078
2028,0.565562,-0.361132,0.062403,-0.237281,-0.012373,-0.319783,-0.642151,-0.340384,-0.030309,0.296039,0.349567,0.395818,-0.640117,-0.372912,0.671879,-0.086657,0.877778,-0.252655,0.717198,-0.011206,-0.464175,-0.285629,-0.015644,-0.096955,-0.410027,-0.414814,-0.091361,0.263889,-0.16284,-0.756532,0.272639,0.05929,-0.710059,0.341661,-0.55381,0.293485,0.021854,-0.110573,-0.059561,0.143256,0.165421,-0.077148,-0.626147,-0.323514,-0.08023,0.244791,0.254692,0.040338,-0.000805,0.428377,-0.270337,-0.210068,-0.901328,0.269935,0.019366,0.883455,0.4543,-0.080171,-0.348112,-0.589375,-0.081501,0.139604,0.195786,0.325831,-0.139261,0.293091,0.741015,0.01572,-0.381632,0.066215,0.397312,0.317963,0.16825,0.006691,-0.855209,-0.268055,-0.951802,-0.14586,-0.453511,-0.012038,-0.73057,0.015068,-0.035777,-0.26475,0.329596,0.326299,0.059936,-0.233745,0.392732,-0.039192,0.759402,-0.015275,-0.261248,0.418131,-0.301803,0.374543,-0.590082,0.205561,0.211274,0.053198
