,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
61,google,0.010313896682601503,0.03566742287446327,6,0,0,1,0,0,LDA,0,1,0
62,marketing,0.008539842622462799,0.03843791553036508,6,0,0,1,0,0,LDA,0,1,0
63,advertisers,0.008496552270367967,0.04487777907981776,6,0,0,1,0,0,LDA,0,1,0
64,website,0.008301161792679021,0.02442359056899754,6,0,0,1,0,0,LDA,0,1,0
65,users,0.007863886389973599,0.021884932326632956,6,0,0,1,0,0,LDA,0,1,0
66,engines,0.007691852809584481,0.03958605314051226,6,0,0,1,0,0,LDA,0,1,0
67,ceo,0.0071700824126581285,0.03651601975384683,6,0,0,1,0,0,LDA,0,1,0
68,acquired,0.006967905479403345,0.03519495170325162,6,0,0,1,0,0,LDA,0,1,0
69,yahoo,0.006746958030311951,0.0400236407788598,6,0,0,1,0,0,LDA,0,1,0
70,windows,0.006066225395759916,0.02000037533887965,0,0,0,1,0,0,LDA,0,1,0
71,protocol,0.006035728973079299,0.019855182051483067,0,0,0,1,0,0,LDA,0,1,0
72,implementation,0.005645430782442875,0.018599081718722196,0,0,0,1,0,0,LDA,0,1,0
73,journal,0.0039776722647777,0.021053780860472503,1,0,0,1,0,0,LDA,0,1,0
74,studies,0.0041385433769451415,0.01996772751579752,1,0,0,1,0,0,LDA,0,1,0
75,science,0.0038386294517118655,0.01979971831208239,1,0,0,1,0,0,LDA,0,1,0
76,students,0.0036391469656476827,0.019261969723411012,1,0,0,1,0,0,LDA,0,1,0
77,isbn,0.003636921488083866,0.018289064703314657,1,0,0,1,0,0,LDA,0,1,0
78,projects,0.0042297969370295955,0.017879581400390126,1,0,0,1,0,0,LDA,0,1,0
79,featured,0.00477333530390753,0.01657193024359433,2,0,0,1,0,0,LDA,0,1,0
80,new,0.006809777288449945,0.01651768391400844,2,0,0,1,0,0,LDA,0,1,0
81,video,0.004949820925964317,0.01613562763813867,2,0,0,1,0,0,LDA,0,1,0
82,people,0.004123107412981146,0.012589792807148906,3,0,0,1,0,0,LDA,0,1,0
83,jimmy,0.00458073901055564,0.09605147433226865,4,0,0,1,0,0,LDA,0,1,0
84,volunteer,0.004969297947298404,0.09168549822625645,4,0,0,1,0,0,LDA,0,1,0
85,elections,0.0054980338598116605,0.07409685162775012,4,0,0,1,0,0,LDA,0,1,0
86,finance,0.004588198847946624,0.07203860574920151,4,0,0,1,0,0,LDA,0,1,0
87,donations,0.004537024547933021,0.06955451589578077,4,0,0,1,0,0,LDA,0,1,0
88,attended,0.004080163651220328,0.06915706151923344,4,0,0,1,0,0,LDA,0,1,0
89,virginia,0.003607394387790303,0.06860819595162047,4,0,0,1,0,0,LDA,0,1,0
90,icann,0.006299946976044161,0.030777553108183864,5,0,0,1,0,0,LDA,0,1,0
91,registry,0.0060696512289197,0.02994785735258235,5,0,0,1,0,0,LDA,0,1,0
92,connectivity,0.006155692031334221,0.028813586126586146,5,0,0,1,0,0,LDA,0,1,0
93,telecommunications,0.005783687156988044,0.027922072187807897,5,0,0,1,0,0,LDA,0,1,0
94,ads,0.006744676405866729,0.0371228611225885,6,0,0,1,0,0,LDA,0,1,0
95,rankings,0.005354127759175527,0.035530055795346877,6,0,0,1,0,0,LDA,0,1,0
