,Unnamed: 0,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
124,43,references,0.002629966326100436,0.00902835116264906,4,0,1,0,0,0,kmeans_plain,0,0,1
125,44,printing,0.002590241280034817,0.01036570076426608,4,0,1,0,0,0,kmeans_plain,0,0,1
126,45,tool,0.002542375070910057,0.01000829048681544,4,0,1,0,0,0,kmeans_plain,0,0,1
127,46,plastic,0.002536979878532129,0.009784293379065407,4,0,1,0,0,0,kmeans_plain,0,0,1
128,47,handle,0.0023944851231529705,0.009906290939286749,4,0,1,0,0,0,kmeans_plain,0,0,1
129,48,stone,0.0023205219417680154,0.009558320236699287,4,0,1,0,0,0,kmeans_plain,0,0,1
130,49,cut,0.002319067178821133,0.009366973268640263,4,0,1,0,0,0,kmeans_plain,0,0,1
131,50,material,0.006316416442529408,0.02239807282916816,5,0,1,0,0,0,kmeans_plain,0,0,1
132,51,water,0.006152557967818146,0.020106166554917492,5,0,1,0,0,0,kmeans_plain,0,0,1
133,52,pressure,0.004779068125561846,0.017380858053767115,5,0,1,0,0,0,kmeans_plain,0,0,1
134,53,flow,0.004685365127661441,0.01859362408338161,5,0,1,0,0,0,kmeans_plain,0,0,1
135,54,process,0.004553722687931576,0.015994721087485377,5,0,1,0,0,0,kmeans_plain,0,0,1
136,55,heat,0.004271858978686086,0.016435408078514936,5,0,1,0,0,0,kmeans_plain,0,0,1
137,56,temperature,0.0040966061860457275,0.0155656619669462,5,0,1,0,0,0,kmeans_plain,0,0,1
138,57,gas,0.003969804346272766,0.015009879921886432,5,0,1,0,0,0,kmeans_plain,0,0,1
139,58,surface,0.0038065608532911435,0.013971133906530969,5,0,1,0,0,0,kmeans_plain,0,0,1
140,59,fluid,0.003667464136457883,0.015050060888774338,5,0,1,0,0,0,kmeans_plain,0,0,1
141,60,technology,0.005191635697607252,0.018800538678204085,6,0,1,0,0,0,kmeans_plain,0,0,1
142,61,research,0.004738053056630016,0.018859268022696912,6,0,1,0,0,0,kmeans_plain,0,0,1
143,62,information,0.004663356868736107,0.01783438772299751,6,0,1,0,0,0,kmeans_plain,0,0,1
144,63,human,0.004473218068668589,0.01874507986204419,6,0,1,0,0,0,kmeans_plain,0,0,1
145,64,management,0.0043667493763561,0.017782505127944586,6,0,1,0,0,0,kmeans_plain,0,0,1
146,65,science,0.004265238417064885,0.017922323753950573,6,0,1,0,0,0,kmeans_plain,0,0,1
147,66,social,0.0036728498357676783,0.015893469040071873,6,0,1,0,0,0,kmeans_plain,0,0,1
148,67,data,0.003655116160437085,0.012949897662936022,6,0,1,0,0,0,kmeans_plain,0,0,1
149,68,organization,0.003569684960493101,0.015366737840995147,6,0,1,0,0,0,kmeans_plain,0,0,1
150,69,analysis,0.003540974502571399,0.014537806931996338,6,0,1,0,0,0,kmeans_plain,0,0,1
151,70,naval,0.004083970740469507,0.02907383367300032,0,0,1,0,0,0,kmeans_plain,0,0,1
152,71,thrust,0.004102359337334203,0.027946995150768005,0,0,1,0,0,0,kmeans_plain,0,0,1
153,72,wing,0.0040450821892535575,0.02793396624859981,0,0,1,0,0,0,kmeans_plain,0,0,1
154,73,detector,0.0035308546930672437,0.016920544979030533,1,0,1,0,0,0,kmeans_plain,0,0,1
155,74,diesel engines,0.004839795320134124,0.034918366191406765,3,0,1,0,0,0,kmeans_plain,0,0,1
156,75,diesel,0.005005613425805799,0.03470544932438599,3,0,1,0,0,0,kmeans_plain,0,0,1
157,76,stroke,0.004929587798396469,0.033693997249358336,3,0,1,0,0,0,kmeans_plain,0,0,1
158,77,england,0.002223947934047735,0.009208019842502772,4,0,1,0,0,0,kmeans_plain,0,0,1
159,78,liquid,0.00352308295105389,0.014775049468993894,5,0,1,0,0,0,kmeans_plain,0,0,1
160,79,knowledge,0.0034904124988736213,0.015420861866549644,6,0,1,0,0,0,kmeans_plain,0,0,1
161,80,society,0.0034590355112875805,0.01502592909031175,6,0,1,0,0,0,kmeans_plain,0,0,1
162,0,include,0.006418641577907652,0.03021390521606795,0,0,0,1,0,0,kmeans_plain,0,0,1
163,1,accredited,0.005410065522097403,0.033979006721938786,0,0,0,1,0,0,kmeans_plain,0,0,1
164,2,hosted,0.0046977503750006405,0.023029285754483157,0,0,0,1,0,0,kmeans_plain,0,0,1
165,3,couple,0.0045766176073986356,0.018086256626052663,0,0,0,1,0,0,kmeans_plain,0,0,1
