,label,tfidf,pmi,augmented,LDA,plain,share,avg_borda,h_cat_tfidf,h_cat_pmi,links_tfidf,links_pmi,key_words_tfidf,key_words_pmi,key_phrases_tfidf,key_phrases_pmi,lda_tfidf,lda_pmi
210,food_and_drink_companies_by_country,0.010613380385567198,0.039257625116877234,0,1,0,0.3888888888888889,1.1666666666666667,0.010613380385567198,0.039257625116877234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,food_and_drink_companies_by_year_of_establishment,0.010519206909789709,0.030880750218248345,1,0,1,0.39130434782608703,1.0,0.010519206909789709,0.030880750218248345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,food_network,0.03078317601612535,0.19652247791758828,1,0,1,0.8333333333333334,3.0,0.0,0.0,0.03078317601612535,0.19652247791758828,0.0,0.0,0.0,0.0,0.0,0.0
213,food_politics,0.01945058764397653,0.07836233139479745,1,1,1,0.2777777777777778,0.9444444444444444,0.01945058764397653,0.07836233139479745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,food_product_brands,0.013445469557200995,0.04403294976890042,1,1,1,0.8823529411764706,3.782608695652174,0.013445469557200995,0.04403294976890042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,form,0.00385983828883649,0.012162538728304957,1,0,1,0.047619047619047616,0.2380952380952381,0.0,0.0,0.0,0.0,0.00385983828883649,0.012162538728304957,0.0,0.0,0.0,0.0
216,format,0.007674681220470622,0.039823886367671035,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007674681220470622,0.039823886367671035,0.0,0.0
217,formats,0.005372091071632736,0.02803848101861347,1,0,1,0.375,1.125,0.0,0.0,0.0,0.0,0.005372091071632736,0.02803848101861347,0.0,0.0,0.0,0.0
218,foundation,0.006631350871205761,0.05172002464045236,0,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.006631350871205761,0.05172002464045236,0.005191193368988782,0.05052444817966406,0.0,0.0
219,founded,0.006645593970954268,0.052053702218777864,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006645593970954268,0.052053702218777864,0.005310365082549882,0.029094840768895125,0.0,0.0
220,frequency,0.014092027438912363,0.1061479704813228,1,1,1,0.26666666666666666,0.26666666666666666,0.0,0.0,0.014092027438912363,0.1061479704813228,0.0,0.0,0.006447126909858227,0.03987406931109147,0.0,0.0
221,fruit,0.03475553287287507,0.15348253907003664,1,1,1,0.3076923076923077,0.8461538461538461,0.0,0.0,0.03475553287287507,0.15348253907003664,0.0,0.0,0.008237784540862476,0.029598458481757163,0.0,0.0
222,genus,0.03464681591566058,0.159325232440394,1,1,1,0.038461538461538464,0.19230769230769232,0.0,0.0,0.03464681591566058,0.159325232440394,0.0,0.0,0.004626986822777997,0.021870705304002255,0.0,0.0
223,glass,0.013243408139197143,0.057061583044073286,0,1,0,0.0,0.0,0.0,0.0,0.013243408139197143,0.057061583044073286,0.0,0.0,0.0,0.0,0.0,0.0
224,google,0.04458069269406121,0.22197743195986813,1,1,1,0.1176470588235294,0.4736842105263158,0.0,0.0,0.04458069269406121,0.22197743195986813,0.010313896682601504,0.03566742287446327,0.007233890100825887,0.02781025026062889,0.0,0.0
225,government,0.004784206866437599,0.017712848130870658,1,1,1,0.09090909090909093,0.3636363636363637,0.0,0.0,0.0,0.0,0.0044620759824382395,0.015524980727405331,0.004784206866437599,0.017712848130870658,0.0,0.0
226,grapes,0.006301614831824051,0.030561029985072118,1,1,1,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.006301614831824051,0.030561029985072118,0.0,0.0
227,group,0.008560713586465927,0.026407196218516973,1,0,1,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.008560713586465927,0.026407196218516973,0.0044349885311225825,0.015433034520771022,0.0,0.0
228,grow,0.006389009939298054,0.023780292567115568,0,1,0,0.2608695652173913,0.7826086956521741,0.0,0.0,0.0,0.0,0.006389009939298054,0.023780292567115568,0.0,0.0,0.0,0.0
229,handbooks_and_manuals_by_subject,0.015992847987147348,0.17584217891395612,0,1,0,0.3333333333333333,1.6666666666666667,0.015992847987147348,0.17584217891395612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,hardlines_(retail),0.012477674530935626,0.037546763134469335,1,1,1,0.047619047619047616,0.19047619047619047,0.012477674530935626,0.037546763134469335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,health,0.019240527863323927,0.07898119376701075,1,1,1,0.5625,1.9444444444444444,0.019240527863323927,0.07898119376701075,0.0,0.0,0.003868697327867693,0.015120276057317325,0.0030751116616218863,0.016717715105032938,0.0,0.0
232,high,0.0038273601767525173,0.012405342121285808,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038273601767525173,0.012405342121285808,0.0,0.0,0.0,0.0
233,high_efficiency_video_coding,0.02215129394434684,0.1821742151474954,1,0,1,0.0,0.0,0.0,0.0,0.02215129394434684,0.1821742151474954,0.0,0.0,0.0,0.0,0.0,0.0
234,hindi,0.04932167854190643,0.614125162664143,1,0,1,0.14285714285714285,0.25,0.0,0.0,0.04932167854190643,0.614125162664143,0.0,0.0,0.014581433831493126,0.1298438159560996,0.0,0.0
235,history_of_technology,0.00932415592037843,0.037593066439220287,0,1,0,0.3333333333333333,1.5,0.00932415592037843,0.037593066439220287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,history_of_the_internet,0.007046939618152575,0.01880144672153321,1,0,1,0.375,1.3125,0.007046939618152575,0.01880144672153321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,html,0.031166295608345787,0.14734090641091155,1,1,1,0.3809523809523809,1.4761904761904765,0.0,0.0,0.031166295608345787,0.14734090641091155,0.009243726320127457,0.037292983393980864,0.006265407689938488,0.02659368832278674,0.0,0.0
238,human,0.004546895651164818,0.01923971774495946,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004546895651164818,0.01923971774495946,0.0,0.0
239,humanities,0.017205666554948186,0.05443818718155001,0,0,1,0.09523809523809523,0.2857142857142857,0.017205666554948186,0.05443818718155001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,human–computer_interaction,0.013173774330924308,0.036467729191302034,1,0,1,0.29411764705882354,0.8823529411764706,0.013173774330924308,0.036467729191302034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,hypertext_transfer_protocol_clients,0.013480286336305282,0.0567669564169556,1,0,1,0.42857142857142855,1.12,0.013480286336305282,0.0567669564169556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,iana,0.017238995747437782,0.09953180087434776,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017238995747437782,0.09953180087434776,0.0,0.0
243,icann,0.09273781515626736,0.6657692712167421,1,1,1,0.07142857142857142,0.07142857142857142,0.0,0.0,0.09273781515626736,0.6657692712167421,0.01742477465819719,0.12020093557832362,0.012858965382265634,0.07856500661997702,0.0,0.0
244,image,0.00539637272205186,0.02741832629430466,1,1,1,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00539637272205186,0.02741832629430466,0.0,0.0
245,inc,0.005130361101911107,0.01862156217656153,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005130361101911107,0.01862156217656153,0.0,0.0
246,increase,0.004128573000019993,0.014899596315718612,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004128573000019993,0.014899596315718612,0.0,0.0,0.0,0.0
247,increased,0.0043034835473024675,0.0154669978173604,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043034835473024675,0.0154669978173604,0.0,0.0,0.0,0.0
248,india,0.1378356610970776,1.1149716281099955,1,0,1,0.0,0.0,0.0,0.0,0.1378356610970776,1.1149716281099955,0.029030215234189364,0.1644486848382162,0.02481921444963466,0.14758410476405512,0.0,0.0
249,indian,0.019730064649422303,0.1470550739418664,1,0,1,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.0187918235148155,0.1470550739418664,0.019730064649422303,0.1445036016285625,0.0,0.0
250,industrial_processes,0.02325916146354579,0.07426764603548827,1,1,1,0.7272727272727273,3.238095238095238,0.02325916146354579,0.07426764603548827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,industrial_revolution,0.013212868049502427,0.06714929433325849,1,1,1,0.5238095238095238,1.9523809523809523,0.0,0.0,0.013212868049502427,0.06714929433325849,0.0,0.0,0.0,0.0,0.0,0.0
252,information,0.027262940264956646,0.13910965664121344,1,1,1,0.7692307692307693,2.3076923076923075,0.01793762288829182,0.0644002115801645,0.027262940264956646,0.13910965664121344,0.004928938119557067,0.014302788261902528,0.00698741661529329,0.024642656179961028,0.0,0.0
253,information_and_communications_technology,0.018014674091045776,0.07520409817462632,1,0,1,0.875,3.375,0.018014674091045776,0.07520409817462632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,information_economy,0.011926665735287896,0.03329288973224023,1,0,1,0.5882352941176471,2.0588235294117645,0.011926665735287896,0.03329288973224023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,information_technology,0.0184626097718276,0.08663552720670982,1,1,1,0.6842105263157895,2.8421052631578947,0.0,0.0,0.0184626097718276,0.08663552720670982,0.0,0.0,0.0,0.0,0.0,0.0
256,information_technology_by_country,0.016234631115371403,0.05642069528613997,0,1,0,0.2857142857142857,1.0714285714285714,0.016234631115371403,0.05642069528613997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,ingredients,0.005899422348201028,0.017184550369915223,0,1,0,0.4230769230769231,1.0384615384615383,0.0,0.0,0.0,0.0,0.005899422348201028,0.017184550369915223,0.0,0.0,0.0,0.0
258,innovation,0.01214738034069845,0.05684696215778805,1,0,1,0.42105263157894735,1.2105263157894737,0.0,0.0,0.01214738034069845,0.05684696215778805,0.0,0.0,0.0,0.0,0.0,0.0
259,intake,0.0035148520515338386,0.019663223599800963,1,0,1,0.1875,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0035148520515338386,0.019663223599800963,0.0,0.0
260,integrated_circuit,0.015610301924462857,0.07651916356782906,0,0,1,0.3333333333333333,1.0,0.0,0.0,0.015610301924462857,0.07651916356782906,0.0,0.0,0.0,0.0,0.0,0.0
261,internal_combustion_engine,0.07397851521561265,0.4849485528312278,1,1,1,0.4444444444444444,1.0,0.032605664925271435,0.20139949968193188,0.07397851521561265,0.4849485528312278,0.0,0.0,0.0,0.0,0.0,0.0
262,internet_architecture,0.019640078701028938,0.0716613952477142,1,0,1,0.8235294117647058,3.1764705882352944,0.019640078701028938,0.0716613952477142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,internet_archive,0.011104933858599626,0.06597285696722845,0,1,0,0.5384615384615384,2.1538461538461537,0.0,0.0,0.011104933858599626,0.06597285696722845,0.0,0.0,0.0,0.0,0.0,0.0
264,internet_assigned_numbers_authority,0.04674588772402096,0.3907884206750008,1,0,1,0.5,0.75,0.040945235452793036,0.19612931652949053,0.04674588772402096,0.3907884206750008,0.0,0.0,0.0,0.0,0.0,0.0
265,internet_by_country,0.016319771275652102,0.044719932081495,0,1,0,0.21428571428571427,0.7142857142857143,0.016319771275652102,0.044719932081495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,internet_companies,0.008177056250177787,0.022877856934763803,1,1,1,0.9375,3.75,0.008177056250177787,0.022877856934763803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,internet_culture,0.011099088915496332,0.027990258127957864,0,1,0,0.7692307692307693,3.2307692307692317,0.011099088915496332,0.027990258127957864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,internet_engineering_task_force,0.041674878099336336,0.2155115416678645,1,0,1,0.3333333333333333,0.75,0.0,0.0,0.041674878099336336,0.2155115416678645,0.0,0.0,0.0,0.0,0.0,0.0
269,internet_ethics,0.009950151909413434,0.03211706573228355,0,1,0,0.7692307692307693,3.1153846153846154,0.009950151909413434,0.03211706573228355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,internet_humor,0.006008262111349699,0.030779247482190217,1,0,0,0.875,3.25,0.006008262111349699,0.030779247482190217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,internet_properties_by_year_of_establishment,0.006034156467417282,0.019359235788511696,0,0,1,0.13333333333333333,0.6,0.006034156467417282,0.019359235788511696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,internet_protocol,0.027516275290468385,0.15299286330666792,1,0,1,0.4166666666666667,1.4166666666666667,0.0,0.0,0.027516275290468385,0.15299286330666792,0.0,0.0,0.0,0.0,0.0,0.0
273,internet_protocols,0.019114255051342642,0.06717068258187027,1,0,1,0.7058823529411765,2.8235294117647056,0.019114255051342642,0.06717068258187027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,internet_search_engines,0.013921965029560078,0.06017722996592214,0,1,0,0.6666666666666666,1.3333333333333333,0.013921965029560078,0.06017722996592214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,internet_service_provider,0.03656198309807266,0.17861557478368356,1,0,1,0.29411764705882354,1.0588235294117647,0.0,0.0,0.03656198309807266,0.17861557478368356,0.0,0.0,0.0,0.0,0.0,0.0
276,internet_standards,0.01811429967419314,0.06818137703761401,1,0,1,0.5294117647058824,1.6470588235294117,0.01811429967419314,0.06818137703761401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,inventions_by_country,0.010243045748045188,0.03133349329659458,1,0,1,0.42857142857142855,1.7142857142857142,0.010243045748045188,0.03133349329659458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,inventor,0.008418288722368992,0.03452692069583135,0,0,1,0.14285714285714285,0.4761904761904762,0.0,0.0,0.008418288722368992,0.03452692069583135,0.0,0.0,0.0,0.0,0.0,0.0
279,ip_address,0.02738786847883347,0.14440441375983598,1,0,1,0.0625,0.3125,0.0,0.0,0.02738786847883347,0.14440441375983598,0.0,0.0,0.0,0.0,0.0,0.0
280,ipv6,0.03038881866503497,0.16567635432464015,1,0,1,0.16666666666666666,0.6666666666666666,0.0,0.0,0.03038881866503497,0.16567635432464015,0.0,0.0,0.0,0.0,0.0,0.0
281,iron,0.003400551712608593,0.01597025951729176,0,1,0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.003400551712608593,0.01597025951729176,0.0,0.0
282,isbn,0.0037601282329851283,0.012017642545198126,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037601282329851283,0.012017642545198126,0.0,0.0
283,it_infrastructure,0.016185313450180018,0.047915724783568224,0,1,0,0.2857142857142857,0.9285714285714286,0.016185313450180018,0.047915724783568224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,january,0.0075380989183673735,0.03920468340092599,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075380989183673735,0.03920468340092599,0.0,0.0,0.0,0.0
285,javascript,0.03881630532869753,0.17827611836298604,1,1,1,0.24,0.76,0.0,0.0,0.03881630532869753,0.17827611836298604,0.007148076627248875,0.03204711329112619,0.006265407689938488,0.02659368832278674,0.0,0.0
286,jazz,0.013187601746558999,0.06711065812192545,1,0,1,0.05882352941176471,0.17647058823529413,0.0,0.0,0.013187601746558999,0.06711065812192545,0.0,0.0,0.0,0.0,0.0,0.0
287,jimmy_wales,0.027480241663168568,0.5811623246492986,0,1,0,0.0,0.0,0.0,0.0,0.027480241663168568,0.5811623246492986,0.0,0.0,0.0,0.0,0.0,0.0
288,journalism,0.01396290586676272,0.05391913998597803,1,0,0,0.5789473684210527,2.0526315789473686,0.0038920695273170452,0.012963917579321372,0.01396290586676272,0.05391913998597803,0.0,0.0,0.0,0.0,0.0,0.0
289,kent,0.011344878009388229,0.05673106320629006,0,1,0,0.25,0.75,0.0,0.0,0.011344878009388229,0.05673106320629006,0.0,0.0,0.0,0.0,0.0,0.0
290,kitchen,0.005862805343535585,0.029558545469331836,1,0,1,0.8571428571428571,3.0,0.0,0.0,0.0,0.0,0.005862805343535585,0.029558545469331836,0.00443772618706743,0.024508403605885645,0.0,0.0
291,laser,0.013582188586041877,0.09442642153915212,0,1,0,0.14285714285714285,0.35714285714285715,0.0,0.0,0.013582188586041877,0.09442642153915212,0.0,0.0,0.0,0.0,0.0,0.0
292,launched,0.012257644617578157,0.06523706287114714,1,1,1,0.08695652173913042,0.2631578947368421,0.0,0.0,0.0,0.0,0.009577249796727976,0.033411616202038405,0.012257644617578157,0.06523706287114714,0.0,0.0
293,law,0.005006246354450996,0.021366366842474272,1,1,1,0.07692307692307693,0.2307692307692308,0.0,0.0,0.0,0.0,0.004466386042151733,0.01580281086812059,0.005006246354450996,0.021366366842474272,0.0,0.0
294,law_by_issue,0.00965976185535162,0.03405314450931698,1,0,1,0.09090909090909093,0.18181818181818185,0.00965976185535162,0.03405314450931698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,leaves,0.008299438004075224,0.03328032100431683,1,1,1,0.045454545454545456,0.2272727272727273,0.0,0.0,0.0,0.0,0.007818281668579567,0.02755981396736968,0.008299438004075224,0.03328032100431683,0.0,0.0
296,level_domain,0.027233930365006168,0.18279806944681493,1,1,1,0.25,0.5714285714285714,0.0,0.0,0.0,0.0,0.027233930365006168,0.18279806944681493,0.015418189022669225,0.09334976060566637,0.0,0.0
297,levels,0.004160197569832199,0.017343466644079385,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004160197569832199,0.017343466644079385,0.0,0.0,0.0,0.0
298,life,0.00952408125192932,0.0615247517446695,1,1,1,0.10526315789473684,0.4761904761904762,0.00952408125192932,0.0615247517446695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,light,0.01794956988483126,0.08977408141771451,1,1,1,0.13333333333333333,0.4666666666666667,0.0,0.0,0.01794956988483126,0.08977408141771451,0.0,0.0,0.005991799055938885,0.030166573883161307,0.0,0.0
300,like,0.003587353744427828,0.010365013721384129,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003587353744427828,0.010365013721384129,0.0,0.0,0.0,0.0
301,living_people,0.009253619358167852,0.060913423746445865,0,1,0,0.16666666666666666,0.8333333333333334,0.009253619358167852,0.060913423746445865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,location,0.005896925853273751,0.017118154408559464,0,1,0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.005896925853273751,0.017118154408559464,0.0,0.0,0.0,0.0
303,locations,0.005765926783587397,0.020317756565390248,1,1,1,0.17647058823529413,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.005765926783587397,0.020317756565390248,0.0,0.0
304,london,0.02227769049053175,0.10205237084217976,1,0,1,0.0,0.0,0.0,0.0,0.02227769049053175,0.10205237084217976,0.0,0.0,0.004360146103289114,0.02284555822586706,0.0,0.0
305,machine,0.01088617151185927,0.05490876362738978,1,1,1,0.3333333333333333,0.8571428571428571,0.0,0.0,0.01088617151185927,0.05490876362738978,0.0,0.0,0.004423007047741944,0.01767797451512066,0.0,0.0
306,machines,0.029690486402055818,0.10295428632215474,0,1,0,0.5,1.8333333333333333,0.029690486402055818,0.10295428632215474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,magnetic_field,0.01699396477154137,0.1229692335630625,1,1,1,0.26666666666666666,0.7333333333333333,0.0,0.0,0.01699396477154137,0.1229692335630625,0.0,0.0,0.0,0.0,0.0,0.0
308,main_topic_classifications,0.015949830487857586,0.05171583029733224,1,1,1,0.35294117647058826,1.2352941176470589,0.015949830487857586,0.05171583029733224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,malware,0.02181825837487992,0.10648053149440756,1,1,1,0.4545454545454545,1.2727272727272727,0.0,0.0,0.02181825837487992,0.10648053149440756,0.0,0.0,0.0,0.0,0.0,0.0
310,management,0.0050460447004742025,0.027149350908600482,1,1,1,0.10526315789473684,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0050460447004742025,0.027149350908600482,0.0,0.0
311,management_by_type,0.018314163664127442,0.09036359600710277,0,1,0,0.05882352941176471,0.17647058823529413,0.018314163664127442,0.09036359600710277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,manufactured_goods,0.012442885348572135,0.03395059980824255,1,0,1,0.4761904761904762,1.5238095238095235,0.012442885348572135,0.03395059980824255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,manufacturing,0.020883293687103528,0.06613000388114934,1,1,1,0.7619047619047619,2.8095238095238093,0.020883293687103528,0.06613000388114934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,market,0.006640024414659626,0.019732980626691248,0,1,0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.006640024414659626,0.019732980626691248,0.003448386147407604,0.014735389381841513,0.0,0.0
315,marketing,0.02776049416618451,0.13782556750298686,1,1,1,0.5238095238095238,1.4444444444444444,0.0118989663916818,0.0355176798842822,0.02776049416618451,0.13782556750298686,0.008539842622462799,0.03843791553036508,0.0065550252529517706,0.03153272415470065,0.0,0.0
316,mass_media,0.0303432367011145,0.12082111436950145,1,0,1,0.8571428571428571,3.1904761904761907,0.016654344323421173,0.043191213268983696,0.0303432367011145,0.12082111436950145,0.0,0.0,0.0,0.0,0.0,0.0
317,material,0.006388661010663902,0.023118142862929663,1,1,1,0.25,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.006388661010663902,0.023118142862929663,0.0,0.0
318,materials,0.0255244310757952,0.0845655434409064,1,1,1,0.7272727272727273,2.8181818181818183,0.0255244310757952,0.0845655434409064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,measurement,0.01905608597721174,0.06957999978564387,1,1,1,0.21428571428571427,0.7857142857142857,0.01905608597721174,0.06957999978564387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,measuring_instruments,0.014465812319099047,0.06614419406391099,0,1,0,0.42857142857142855,1.5,0.014465812319099047,0.06614419406391099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,meat,0.02210084532658884,0.09756063665374036,1,1,1,0.125,0.34375,0.02210084532658884,0.09756063665374036,0.012955960583250013,0.03998517772743799,0.0,0.0,0.0055885850236902035,0.016969147443877727,0.0,0.0
322,media_by_country,0.010674487440528416,0.031065418909995018,1,0,1,0.7647058823529411,3.1764705882352944,0.010674487440528416,0.031065418909995018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,media_companies_by_year_of_establishment,0.008637510400218765,0.023599874172612532,1,1,1,0.3,0.9285714285714286,0.008637510400218765,0.023599874172612532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,media_companies_of_india,0.02326162180790772,0.1912580291399029,1,0,1,1.0,4.0,0.02326162180790772,0.1912580291399029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,media_companies_of_the_united_states,0.008776425764677383,0.030586584641951325,1,0,1,0.6428571428571429,2.5714285714285716,0.008776425764677383,0.030586584641951325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,media_in_europe_by_country,0.009001915523418825,0.035490291781771,1,0,1,0.5294117647058824,2.176470588235294,0.009001915523418825,0.035490291781771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,media_in_india,0.02567484671136274,0.203428994630624,1,0,1,0.8571428571428571,3.1428571428571432,0.02567484671136274,0.203428994630624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,media_in_india_by_city,0.028905251062534613,0.21398951620980936,1,0,1,0.5714285714285714,1.0,0.028905251062534613,0.21398951620980936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,media_in_india_by_medium,0.02165752818853929,0.1877715546503734,1,0,1,0.625,1.875,0.02165752818853929,0.1877715546503734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,media_in_the_united_states,0.005605309958627426,0.024874758015657767,1,0,1,0.9473684210526316,3.842105263157895,0.005605309958627426,0.024874758015657767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,media_technology,0.02053709095933235,0.07914254586055665,1,0,1,1.0,3.75,0.02053709095933235,0.07914254586055665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,menu,0.00401570682327551,0.013042164678030741,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00401570682327551,0.013042164678030741,0.0,0.0
333,metal,0.017442749603259526,0.07783520686166001,1,1,1,0.14285714285714285,0.25,0.0,0.0,0.017442749603259526,0.07783520686166001,0.0,0.0,0.0,0.0,0.0,0.0
334,microsoft,0.03163347912754205,0.13978496249240324,1,0,1,0.09523809523809523,0.2857142857142857,0.0,0.0,0.03163347912754205,0.13978496249240324,0.006388917122625229,0.02418023125699366,0.0,0.0,0.0,0.0
335,military_science,0.01337830811063328,0.08962657922820062,1,0,1,0.7142857142857143,3.0,0.01337830811063328,0.08962657922820062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,military_technology,0.01526571273524035,0.09546844888629948,1,1,1,0.8571428571428571,3.8333333333333335,0.01526571273524035,0.09546844888629948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,mill,0.003990045578905494,0.0191710591111554,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003990045578905494,0.0191710591111554,0.0,0.0
338,mobile,0.004327680718808448,0.01731682842711504,1,0,1,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.004327680718808448,0.01731682842711504,0.0,0.0
339,mobile_phones,0.008409566435009192,0.033737027593019824,1,1,1,0.1851851851851852,0.6,0.008409566435009192,0.033737027593019824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,mollusc,0.037395871610054116,0.481197897789054,1,0,1,0.0,0.0,0.0,0.0,0.037395871610054116,0.481197897789054,0.0,0.0,0.0,0.0,0.0,0.0
341,moving_picture_experts_group,0.01993593887412725,0.1660321960837933,1,0,1,0.2,0.2,0.0,0.0,0.01993593887412725,0.1660321960837933,0.0,0.0,0.0,0.0,0.0,0.0
342,msnbc,0.014063273386046337,0.05306266386593275,0,0,1,0.038461538461538464,0.038461538461538464,0.0,0.0,0.014063273386046337,0.05306266386593275,0.0,0.0,0.0,0.0,0.0,0.0
343,mumbai,0.053534985824322416,0.6348926802421574,1,0,1,0.0,0.0,0.0,0.0,0.053534985824322416,0.6348926802421574,0.0,0.0,0.01019298580816423,0.09954692556634304,0.0,0.0
344,music,0.010216981571554595,0.051387589647645775,1,1,1,0.35294117647058826,1.0909090909090908,0.0,0.0,0.010216981571554595,0.051387589647645775,0.005950360422457889,0.021194111774333085,0.006027345572725864,0.020284691754462725,0.0,0.0
345,names,0.021775147623657187,0.1212692914359942,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.021775147623657187,0.1212692914359942,0.0,0.0,0.0,0.0
346,national,0.003428718383732689,0.008762165069977854,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003428718383732689,0.008762165069977854,0.0,0.0,0.0,0.0
347,navy,0.005139062540100325,0.03524811555516975,1,0,1,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005139062540100325,0.03524811555516975,0.0,0.0
348,nbc,0.0235811613921786,0.1095701826430443,1,0,1,0.2,0.7,0.0,0.0,0.0235811613921786,0.1095701826430443,0.0,0.0,0.0,0.0,0.0,0.0
